"FIPS_county_code","state_code","fipscode","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln"
"089","06","06089",2481.82938220649,3817.36788320697,332.092240758173,4005.18951158998,2860.92150858068,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9000015258789,179631,0.803686439990997,0.00945827830582857,0.0240994039922953,0.0300616268068552,0.0977670922875404,0.0568610094487667,0.0657737255096436,0.0612422116100788,0.0562263764441013,0.0493567362427711,0.057016883045435,0.26563,0.439271,0.0143202384933829,0.0457568541169167,18,25.8,32.1,7.8,0.0066857966594398,0,7.09506416320801,0,4,9,0.0968425422906876,0.417405694723129,8.9945821762085,0.066128745675087,8.25515842437744,0,0,0,8.61031913757324,11.7808742523193,11.8984050750732,11.8546552658081,3.93424940109253,1.17872428894043,0,1,0,0,0,0,0,0,1,3.80666255950928,6.04025459289551,6.75576877593994,7.07242202758789,7.09506416320801
"091","06","06091",2315.24957955263,3719.3274791189,258.488017895128,3918.72861392018,2769.34735590545,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,2947,0.839158475399017,0.00271462509408593,0.0176450628787279,0.00610790634527802,0.110281638801098,0.0444519855082035,0.0359687805175781,0.0342721417546272,0.0498812347650528,0.0488632507622242,0.0525958612561226,0.274762,0.449086,0,0,14.6,34.5,25.8,8.8,0.00406366959214211,0,2.56494927406311,0,4,1,-0.170092925429344,0.566677987575531,5.00260305404663,0.245283022522926,6.86923265457153,0,0,0,NA,7.0483865737915,8.9069356918335,5.29330492019653,1.77523708343506,-0.923301219940186,0,1,0,0,0,0,0,0,1,0.6931471824646,1.94591009616852,2.19722461700439,2.56494927406311,2.56494927406311
"093","06","06093",2552.99451181499,3839.33839277921,422.543937436657,4019.89796720914,2880.15083334185,298,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19999980926514,43603,0.766346335411072,0.0137605210766196,0.0398367084562778,0.0143109420314431,0.123087860643864,0.048826914280653,0.0504093766212463,0.0526798628270626,0.049813088029623,0.0464876256883144,0.0552484914660454,0.264282,0.441229,0.018881119787693,0.0851981341838837,23.1,24.9,30.8,9.4,0.0068111433647573,0,5.70044374465942,0,4,7,-0.0133728561922908,0.474049925804138,7.656005859375,0.0474358983337879,8.75579071044922,0,0,0,7.13169860839844,9.54688358306885,11.1501321792603,9.91763687133789,4.464271068573,0.748014450073242,0,1,0,0,0,0,0,0,1,3.04452252388,4.52178859710693,5.28826713562012,5.68357992172241,5.70044374465942
"095","06","06095",2390.44059373753,3874.31330440709,68.1130608367509,4081.06598612536,2930.00251690378,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,503,440207,0.387129247188568,0.137889668345451,0.0126962997019291,0.15718287229538,0.261645078659058,0.0683110430836678,0.0752986669540405,0.0711324438452721,0.0637904405593872,0.0579954423010349,0.0638699531555176,0.259572,0.427348,0.0132613582536578,0.0834188014268875,13.4,23.8,29,6.1,0.00770298158749938,0,8.13300037384033,0,4,10,0.108830958604813,0.350996255874634,9.81238555908203,0.0978947356343269,6.80924892425537,0,0,0,11.2065629959106,11.4454708099365,13.133038520813,12.1740760803223,3.23000144958496,1.46746635437012,0,0,1,0,0,0,0,0,1,4.53259944915771,6.90775537490845,7.64587593078613,8.10076808929443,8.13300037384033
"097","06","06097",2481.01808327749,3949.77264545559,93.6717025891189,4152.92948979572,3002.61514543874,3846,0,0,0,0,0,0,0,0,0,0,0,1,1,307.100006103516,503070,0.640395939350128,0.015200668014586,0.0102311801165342,0.0435108430683613,0.265603184700012,0.0598008222877979,0.066155806183815,0.0646947771310806,0.0636432319879532,0.0581489652395248,0.0641839131712914,0.262325,0.433122,0.0177593175321817,0.118186593055725,11.7,19.9,25.1,4.5,0.00761598395183682,1,8.25504875183105,0.6931471824646,4,10,0.0927657261490822,0.398701965808868,10.0499353408813,0.0849773809313774,7.47757577896118,0,0,0,11.527153968811,12.4802856445312,14.8397884368896,13.048454284668,3.15451622009277,1.08879375457764,0,0,1,0,0,0,0,0,1,5.59842205047607,7.32646560668945,7.89618062973022,8.22871112823486,8.25504875183105
"099","06","06099",2291.45048866662,3816.3375068573,127.118077640036,4029.82162793633,2878.20511851569,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,344.200012207031,541560,0.427804857492447,0.0260432828217745,0.0122534902766347,0.0587469525635242,0.456091672182083,0.0694013610482216,0.0749981552362442,0.0687735453248024,0.0649900287389755,0.0598973333835602,0.0615185759961605,0.253059,0.425279,0.00912383757531643,0.141379877924919,20.3,28.3,24.9,9.5,0.00679787760600448,0,8.21473598480225,0,4,10,0.204708859324455,0.30185204744339,9.93542194366455,0.0699014142155647,7.3229660987854,0,0,0,12.5102100372314,12.055214881897,12.7737922668457,12.6633520126343,1.64829540252686,1.60730075836182,0,0,0,1,0,0,0,0,1,4.51085948944092,6.74405908584595,7.73017501831055,8.18507194519043,8.21473598480225
"101","06","06101",2393.5927620882,3832.58271460311,152.367307823573,4034.12120894424,2884.16994168012,502,0,0,0,0,0,0,0,0,0,0,0,0,0,157.300003051758,96651,0.46710330247879,0.0200929120182991,0.0128813982009888,0.169599905610085,0.304611444473267,0.0657209977507591,0.0715771168470383,0.065069168806076,0.0616548210382462,0.0580852776765823,0.0590578466653824,0.255126,0.427629,0.013710368424654,0.0713129565119743,17.8,24.8,25.4,10.7,0.00518050324171782,0,6.22059011459351,0,4,9,0.220787912607193,0.33363339304924,8.24449157714844,0.069218322634697,6.41098022460938,0,0,0,9.9257869720459,10.9141063690186,11.3671016693115,11.6218786239624,2.91157150268555,1.42103099822998,0,1,0,0,0,0,0,0,1,1.60943794250488,4.61512041091919,5.70044374465942,6.19031524658203,6.22059011459351
"103","06","06103",2473.49269320561,3848.20218380587,260.578288819188,4040.65219111303,2894.05784925338,261,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,63276,0.685552179813385,0.00703268218785524,0.0209400095045567,0.0136702703312039,0.24748720228672,0.0570516474545002,0.0614134892821312,0.0576679930090904,0.0563246719539165,0.0536222271621227,0.0572254881262779,0.260887,0.434416,0.00629933830350637,0.154772341251373,19.8,30.5,29.4,7.9,0.0041163032874465,0,5.5683445930481,0,4,8,0.126990348100662,0.393245458602905,7.89420604705811,0.0581293366849422,7.99367713928223,0,0,0,9.088059425354,9.8174934387207,10.6439476013184,10.5776815414429,3.92011499404907,1.13218975067139,0,1,0,0,0,0,0,0,1,1.60943794250488,3.82864141464233,4.97673368453979,5.54126358032227,5.5683445930481
"105","06","06105",2562.98133403287,3908.46292791166,323.668875209563,4095.54136701605,2951.7474028833,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,12782,0.826005339622498,0.00516351126134396,0.0419339686632156,0.0115005476400256,0.0728368014097214,0.0441245511174202,0.0398216247558594,0.049600999802351,0.0517915822565556,0.0517915822565556,0.0529651083052158,0.264475,0.443867,0.0152866244316101,0.152866244316101,19.5,31,30.3,7.8,0.00203204457648098,0,3.29583692550659,0,4,3,-0.0128967491909862,0.523392260074615,6.47774124145508,0.0515923574566841,8.07327842712402,0,0,0,7.43897151947021,7.71913003921509,9.97380638122559,9.34057903289795,4.44835329055786,4.03727436065674,1,0,0,1,0,0,0,0,1,0,2.19722461700439,2.94443893432617,3.25809645652771,3.29583692550659
"107","06","06107",2064.82796470113,3669.53421289341,366.659313931503,3896.58426650714,2747.44301677268,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6999969482422,460437,0.291792362928391,0.0122123109176755,0.00811620242893696,0.0396449454128742,0.641017138957977,0.0736105069518089,0.0722270384430885,0.068497970700264,0.0652836337685585,0.0585574135184288,0.0570436343550682,0.247328,0.420902,0.0102820144966245,0.142171069979668,28.1,25.2,22.3,11.5,0.005972093436867,0,7.92262363433838,0,4,10,0.2491135597229,0.263234704732895,9.71080684661865,0.0630672574043274,8.48439121246338,0,0,0,10.418643951416,11.7476816177368,12.0138521194458,12.9554204940796,1.57063102722168,1.21794414520264,0,1,0,0,0,0,0,0,1,3.80666255950928,6.28599786758423,7.3440728187561,7.88269233703613,7.92262363433838
"109","06","06109",2216.27568167674,3714.54051302521,217.251046062879,3926.60013643951,2775.00078134847,260,0,0,0,0,0,0,0,0,1,0,0,0,0,24.8999996185303,53804,0.804048001766205,0.0189762841910124,0.0164857637137175,0.0132889747619629,0.122072711586952,0.0533975176513195,0.0599026083946228,0.0577280484139919,0.054103784263134,0.0499219372868538,0.056073896586895,0.270935,0.443493,0.0177491251379251,0.0603311061859131,13.9,29.7,30.9,7,0.00482071610167623,0,5.56452035903931,0,4,8,-0.0158404968678951,0.483774423599243,7.77165746688843,0.0674148350954056,7.72948455810547,1,1,0.6931471824646,7.69666719436646,9.4235143661499,11.3443288803101,10.6873207092285,5.81887578964233,2.55549621582031,0,1,0,0,1,1,1,1,10,2.0794415473938,4.34380531311035,5.04985618591309,5.52146100997925,5.56452035903931
"111","06","06111",2061.48085841146,3766.95419233677,481.467057296197,4005.61506676772,2862.47818372272,7832,0,0,0,0,0,0,0,0,0,0,0,1,2,446.700012207031,849738,0.458207130432129,0.0168134178966284,0.00461200997233391,0.0764341503381729,0.425441712141037,0.0697803348302841,0.0682269111275673,0.0636443197727203,0.0624157078564167,0.06116708740592,0.067590244114399,0.265661,0.431391,0.0215191747993231,0.0961361452937126,11.1,19,23.7,5.6,0.00917474180459976,1,8.96610069274902,1.0986123085022,4,10,0.123421438038349,0.3452028632164,10.4018869400024,0.0715277567505836,7.70001459121704,0,0,0,12.0321235656738,12.8444309234619,14.6118650436401,13.7245149612427,2.09833717346191,1.00388622283936,0,0,0,1,0,0,0,0,1,5.41610050201416,7.67461729049683,8.47324085235596,8.93879413604736,8.96610069274902
"113","06","06113",2399.17287909315,3859.2198802517,109.198937482925,4063.04656766955,2912.53879114988,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,197.899993896484,215802,0.473466426134109,0.0237532556056976,0.00935116410255432,0.14567519724369,0.315228760242462,0.140828162431717,0.0740030184388161,0.0630346313118935,0.0615286231040955,0.0545731745660305,0.0550643652677536,0.24732,0.419599,0.0215644203126431,0.0942142680287361,19.9,19.7,20.1,6.4,0.0074604470282793,0,7.38832807540894,0,4,10,0.270230501890182,0.280025213956833,9.1533145904541,0.0805744081735611,6.93104219436646,0,0,0,11.208137512207,11.2478399276733,13.8893823623657,12.860613822937,3.3911600112915,1.81671619415283,0,0,1,0,0,0,0,0,1,4.12713432312012,6.18620872497559,7.00397396087646,7.36201047897339,7.38832807540894
"115","06","06115",2371.12428571821,3795.92537347801,189.468013757792,3996.3522036501,2846.69863272019,325,0,0,0,0,0,0,0,0,0,0,0,0,0,114.199996948242,75275,0.557741641998291,0.0336765199899673,0.0193955488502979,0.0726801753044128,0.278060436248779,0.0765592828392982,0.0809697806835175,0.0748057141900063,0.0658253058791161,0.0549983382225037,0.0549186319112778,0.250849,0.423683,0.0143840545788407,0.0480838380753994,21.9,25,31.3,9.3,0.00430820882320404,0,5.7868971824646,0,4,8,0.246378004550934,0.294148117303848,8.01806545257568,0.0583581626415253,6.46740341186523,0,0,0,7.90137720108032,9.32598781585693,10.1855792999268,10.2202310562134,2.8716926574707,1.40872764587402,0,1,0,0,0,0,0,0,1,1.60943794250488,4.17438745498657,5.19849681854248,5.75257253646851,5.7868971824646
"001","08","08001",1223.16293193678,2346.51102288708,1584.64720442151,2567.36797521639,1418.16514229675,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,378.200012207031,498187,0.508074283599854,0.0307936575263739,0.0072763841599226,0.0418457314372063,0.395983844995499,0.0654894635081291,0.0788900554180145,0.0815276205539703,0.0757928267121315,0.0685786679387093,0.0650699436664581,0.246768,0.418137,0.020630270242691,0.0753536149859428,13.8,28.8,22.9,4.4,0.00839523039758205,0,8.34307765960693,0,4,10,0.419218927621841,0.268148303031921,9.96127510070801,0.153704419732094,7.07656955718994,0,0,0,10.5461568832397,12.0290489196777,12.5716390609741,11.8740272521973,2.41832733154297,2.34698009490967,0,0,1,0,0,0,0,0,1,4.79579067230225,7.02464914321899,7.89543581008911,8.31556606292725,8.34307765960693
"003","08","08003",1099.41895350439,2512.87657974341,1465.19650226458,2754.60743006423,1619.72606731815,157,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3999996185303,16654,0.485048651695251,0.0121892634779215,0.0150714544579387,0.0159120932221413,0.461270570755005,0.116968899965286,0.0734358131885529,0.0595652684569359,0.0557823963463306,0.0482166446745396,0.0450342260301113,0.243691,0.422574,0.0181754007935524,0.0165872592478991,28.9,25.9,27.8,5.2,0.00938300602138042,0,5.06259489059448,0,4,4,0.113458581268787,0.296745508909225,6.64287805557251,0.0735839083790779,6.5838794708252,0,0,0,7.71913003921509,7.81439971923828,9.91422939300537,8.34711647033691,NA,2.82166337966919,0,0,0,1,0,0,0,0,1,1.7917594909668,3.8712010383606,4.75359010696411,5.05624580383301,5.06259489059448
"005","08","08005",1201.45499871511,2349.38166759878,1583.6873974437,2572.75545719667,1424.63452421115,5763,0,0,0,0,0,0,0,0,0,0,0,0,1,716.700012207031,637068,0.612330257892609,0.103411249816418,0.00650480017066002,0.0600218512117863,0.189207434654236,0.0640355497598648,0.0755429565906525,0.0765773802995682,0.0722654387354851,0.0682234838604927,0.067757286131382,0.251882,0.422502,0.0880967378616333,0.0229583587497473,11.2,20.4,23,3.7,0.0090054590255022,1,8.65938663482666,0.6931471824646,4,10,0.295799165964127,0.313909977674484,10.3224840164185,0.0833143144845963,6.69138860702515,0,0,0,13.6672058105469,14.0871305465698,14.4357995986938,14.2650060653687,1.86381340026855,1.51972770690918,0,0,0,1,0,0,0,0,1,5.42934560775757,7.46679925918579,8.27410221099854,8.63781642913818,8.65938663482666
"007","08","08007",1155.31588206563,2630.94841999792,1358.85643990284,2873.49756485191,1738.55149625784,120,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89999961853027,12854,0.769565880298615,0.00560136931017041,0.0176598727703094,0.01151392608881,0.180410772562027,0.0408433154225349,0.0458223111927509,0.0520460568368435,0.054768942296505,0.0493231676518917,0.0550023354589939,0.269957,0.440364,0.0151250725612044,0.0369400829076767,11.7,26,22.7,4,0.00929230824112892,0,4.79579067230225,0,4,3,0.286815494298935,0.506068170070648,6.41313123703003,0.127981394529343,7.21193313598633,0,0,0,NA,7.78364038467407,10.2804155349731,9.673508644104,2.42642259597778,1.5416841506958,0,1,0,0,0,0,0,0,1,1.7917594909668,3.66356158256531,4.44265127182007,4.73619842529297,4.79579067230225
"009","08","08009",898.406462274613,2238.08766763996,1754.23395234972,2488.82074311737,1369.48219562971,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3568,0.856221973896027,0.00672645727172494,0.0128923766314983,0.00280269049108028,0.104260087013245,0.0532511211931705,0.0440022423863411,0.0532511211931705,0.0515695065259933,0.0440022423863411,0.0490470863878727,0.266067,0.442866,0,0,20.5,31.6,27,2,0.00419522356241941,0,2.7725887298584,0,4,1,-0.205875813961029,0.475336313247681,5.18122148513794,0.104938268661499,7.8467230796814,0,0,0,7.60140228271484,NA,6.26530122756958,6.49677515029907,0.210861682891846,NA,0,1,0,0,0,0,0,0,1,0,1.7917594909668,2.4849066734314,2.70805025100708,2.7725887298584
"011","08","08011",982.460752811869,2270.7797958988,1698.8938160444,2514.23814710825,1383.91984508214,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,5861,0.565261900424957,0.0735369399189949,0.0160382185131311,0.0184268895536661,0.319740653038025,0.076266847550869,0.0902576372027397,0.0793379992246628,0.0689302161335945,0.0810441896319389,0.0735369399189949,0.259989,0.4391,0,0,25.6,44.5,15.6,3.9,0.00357660255394876,0,3.09104251861572,0,4,2,-0.0154543928802013,0.365296006202698,5.23962831497192,0,7.34023857116699,0,0,0,8.61268520355225,5.52545309066772,7.56734561920166,8.11372566223145,NA,NA,0,1,0,0,0,0,0,0,1,0.6931471824646,1.60943794250488,2.83321332931519,3.09104251861572,3.09104251861572
"013","08","08013",1293.49153050768,2434.39888976166,1495.28979381659,2651.42636396765,1500.81756965181,5311,0,0,0,0,0,0,0,1,0,2,0,0,4,405.600006103516,322226,0.781724631786346,0.00922644324600697,0.0043106391094625,0.0458001531660557,0.138039767742157,0.106934264302254,0.0738580971956253,0.0620496161282063,0.0627851262688637,0.0622451305389404,0.0666364580392838,0.251569,0.422194,0.0360216461122036,0.0920708477497101,14.1,12.7,16.6,3.2,0.0163478627800941,1,8.57772350311279,1.60943794250488,4,10,0.185984283685684,0.324045866727829,9.69567584991455,0.0481020733714104,6.60715007781982,1,3,1.3862943649292,12.6412620544434,11.797833442688,15.1615571975708,13.0638589859009,2.95836353302002,1.50283908843994,0,0,1,0,9,27,81,243,10,6.32076835632324,7.76131916046143,8.34687900543213,8.55718326568604,8.57772350311279
"014","08","08014",1263.813713418,2406.76274097691,1523.63680358871,2625.78469274377,1475.78727234445,469,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.90002441406,66529,0.776308059692383,0.0127162588760257,0.00557651557028294,0.0623186863958836,0.122397750616074,0.055209007114172,0.07467420399189,0.0725097358226776,0.0755610316991806,0.0752303525805473,0.0753505975008011,0.254942,0.420867,0.110202275216579,0.0642710700631142,6.5,14.7,20.6,3.3,0.00702482555061579,0,6.15273284912109,0,4,8,0.680152535438538,0.31357753276825,8.01967811584473,0.0659023150801659,3.51452612876892,0,0,0,8.16080379486084,9.3969030380249,11.8109169006348,10.8076248168945,4.09178686141968,2.4011402130127,0,NA,NA,NA,0,0,0,0,1,3.68887948989868,5.22035598754883,5.80513477325439,6.11589193344116,6.15273284912109
"015","08","08015",1225.32533797735,2533.55215655271,1411.23224446236,2763.19139332343,1617.82672442539,258,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6000003814697,19058,0.848829865455627,0.0160037782043219,0.0101794525980949,0.00844789575785398,0.103788435459137,0.0498478338122368,0.0625459104776382,0.0598173998296261,0.0599223412573338,0.058400671929121,0.0613915398716927,0.272103,0.444241,0.015242881141603,0.0256281401962042,8.7,26.7,23.1,3.4,0.0134468069300056,0,5.55682802200317,0,4,5,0.168127492070198,0.477384805679321,6.77193546295166,0.121775545179844,6.92259454727173,0,0,0,6.39859485626221,9.01930046081543,11.0293254852295,9.96019840240479,5.03536415100098,3.84873104095459,0,0,0,1,0,0,0,0,1,2.83321332931519,4.5643482208252,5.33271884918213,5.5451774597168,5.55682802200317
"017","08","08017",1050.00612418008,2213.32561482423,1733.33617123861,2448.1803085289,1308.97252252003,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1848,0.84361469745636,0.00757575780153275,0.00974025949835777,0.00541125563904643,0.125,0.0411255396902561,0.0432900451123714,0.0551948063075542,0.0638528168201447,0.0476190485060215,0.0541125535964966,0.264005,0.435995,0,0,8.6,33.6,22.6,2.7,0.00647251447662711,0,2.56494927406311,0,4,1,-0.161904767155647,0.410173177719116,4.52396011352539,0.00717703346163034,7.48517179489136,0,0,0,NA,NA,0,8.22013378143311,-6.92362880706787,8.22013378143311,0,1,0,0,0,0,0,0,1,1.0986123085022,1.3862943649292,2.39789533615112,2.56494927406311,2.56494927406311
"019","08","08019",1270.17875733092,2464.95010296481,1467.10706708419,2686.10741917993,1536.7155005627,311,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9436,0.893175065517426,0.00794828310608864,0.00879610050469637,0.00900805462151766,0.064222127199173,0.0432386621832848,0.0466299280524254,0.0535184405744076,0.065705806016922,0.0661297142505646,0.0785290375351906,0.265257,0.436309,0.00228310492821038,0.0178082194179296,8.3,22,25,3.7,0.0324273817241192,0,5.74300336837769,0,4,3,0.0212121214717627,0.475943207740784,6.22059011459351,0.0525114163756371,5.98265075683594,0,0,0,NA,6.85751390457153,8.94036769866943,8.25894069671631,NA,8.25894069671631,0,0,0,1,0,0,0,0,1,3.04452252388,4.76217412948608,5.5451774597168,5.73334121704102,5.74300336837769
"021","08","08021",1097.1448935267,2555.13005546287,1435.66749175576,2799.31955557254,1666.84651878653,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40000009536743,8129,0.441874772310257,0.00332144182175398,0.00848812889307737,0.00713494885712862,0.531184673309326,0.0608930997550488,0.0503136925399303,0.0493295602500439,0.0536351352930069,0.0463771671056747,0.0557264126837254,0.26166,0.439144,0,0.0887918472290039,18.3,32.8,27.5,5.7,0.00307068950496614,0,3.25809645652771,0,4,2,-0.0284450817853212,0.388362646102905,5.87239933013916,0.0800582244992256,7.16314125061035,0,0,0,NA,6.1114673614502,8.00570106506348,7.07749795913696,NA,7.07749795913696,1,0,0,1,0,0,0,0,1,1.3862943649292,2.30258512496948,2.7725887298584,3.21887588500977,3.25809645652771
"023","08","08023",1054.11280564728,2488.91702540274,1500.52237829604,2734.02243198336,1603.28444574259,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,3721,0.337274938821793,0.00806234870105982,0.0123622678220272,0.0145122278481722,0.617844641208649,0.0524052679538727,0.0497178174555302,0.0397742539644241,0.0456866435706615,0.038430530577898,0.0524052679538727,0.26784,0.447613,0,0,23.7,27.4,26.5,6.4,0.00321975070983171,0,2.56494927406311,0,4,1,0.0150027275085449,0.505240499973297,5.12277269363403,0.0790960416197777,7.11506223678589,0,0,0,NA,7.13169860839844,8.34711647033691,4.52178859710693,2.82166337966919,4.52178859710693,0,0,1,0,0,0,0,0,1,0.6931471824646,1.3862943649292,2.30258512496948,2.56494927406311,2.56494927406311
"025","08","08025",1050.34706382879,2323.19562957058,1634.80162349332,2561.57072018224,1424.82256446574,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40000009536743,5694,0.53740781545639,0.101861611008644,0.0170354768633842,0.0152792409062386,0.316297858953476,0.0846505090594292,0.108184054493904,0.0916754454374313,0.088689848780632,0.0816649124026299,0.0879873558878899,0.260256,0.438462,0,0,33.4,39.1,21.7,4.4,0.00140400172676891,0,2.19722461700439,0,4,2,0.030774800106883,0.312785387039185,4.96563816070557,0,6.68502426147461,0,0,0,NA,7.467942237854,7.6280312538147,6.58202505111694,NA,-0.326729774475098,0,1,0,0,0,0,0,0,1,1.60943794250488,1.60943794250488,1.94591009616852,2.19722461700439,2.19722461700439
"027","08","08027",1117.75841227932,2465.18583785093,1496.42026084646,2702.66653451671,1563.85166426215,34,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80000019073486,4602,0.90221643447876,0.0117340283468366,0.00738809211179614,0.00630160793662071,0.0580182522535324,0.0378096476197243,0.0332464128732681,0.0338983051478863,0.0386788360774517,0.0423728823661804,0.0510647557675838,0.28023,0.452949,0.0254545453935862,0.069090910255909,17.4,18.7,32.2,3.5,0.00736093381419778,0,3.55534815788269,0,4,1,0.313356161117554,0.605823576450348,5.33657598495483,0.190909087657928,6.60654211044312,0,0,0,6.21660614013672,NA,8.95428657531738,8.42112255096436,NA,8.42112255096436,0,1,0,0,0,0,0,0,1,0.6931471824646,2.39789533615112,3.29583692550659,3.52636051177979,3.55534815788269
"029","08","08029",1330.00372257985,2663.7253952427,1276.76162364444,2889.60475372757,1741.70507612176,89,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1000003814697,30442,0.812265932559967,0.00643847323954105,0.0070626107044518,0.00926351733505726,0.152158200740814,0.0495368242263794,0.0469088740646839,0.049274031072855,0.0512121394276619,0.0496353730559349,0.0539386384189129,0.269924,0.443498,0.0225841142237186,0.0593025051057339,16.3,37.5,23.7,5.7,0.00291932700201869,0,4.49980974197388,0,4,6,0.0913066864013672,0.475790023803711,7.21369457244873,0.168074980378151,7.04629898071289,0,0,0,7.80425119400024,8.97373199462891,11.1784868240356,10.4957637786865,11.1784868240356,3.74935150146484,0,1,0,0,0,0,0,0,1,1.60943794250488,3.29583692550659,3.95124363899231,4.45434713363647,4.49980974197388
"031","08","08031",1238.02209987834,2394.64227411322,1537.09817276645,2615.96874762888,1466.81885840153,15392,0,0,0,0,0,1,0,0,1,0,0,0,15,3922.60009765625,693060,0.541432201862335,0.0908189788460732,0.00642512924969196,0.0390485674142838,0.302051782608032,0.06379534304142,0.115255534648895,0.11111880838871,0.0864629298448563,0.0697688534855843,0.06253282725811,0.237538,0.415911,0.0340535305440426,0.0391012765467167,17.3,17.7,18.3,3.7,0.0219657327979803,1,9.64166831970215,2.7725887298584,4,10,0.245793789625168,0.268181681632996,10.5667676925659,0.0654796808958054,5.04103517532349,1,2,1.0986123085022,14.2079010009766,14.5849199295044,15.5612468719482,14.5721778869629,2.39017868041992,1.36244678497314,0,0,1,0,4,8,16,32,10,7.14124488830566,8.84505748748779,9.38227462768555,9.62085914611816,9.64166831970215
"033","08","08033",1295.80725052596,2744.92726126361,1222.41969634491,2979.84548148036,1837.22652972038,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89999997615814,2056,0.883268475532532,0.00194552529137582,0.0291828792542219,0.00145914393942803,0.0612840466201305,0.046692606061697,0.0345330722630024,0.0457198433578014,0.0627431869506836,0.0520428009331226,0.0559338517487049,0.263978,0.439116,0,0,21.5,37.8,21.7,3.1,0.00726923486217856,0,2.7725887298584,0,4,1,0.114363141357899,0.4713034927845,4.56954288482666,0.0923913046717644,6.97363662719727,0,0,0,NA,5.52545309066772,6.77193546295166,6.43935060501099,NA,NA,0,1,0,0,0,0,0,0,1,1.0986123085022,1.94591009616852,2.19722461700439,2.70805025100708,2.7725887298584
"035","08","08035",1200.33443233598,2404.60031602239,1531.76179561639,2630.50892399878,1483.47519001509,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,339.700012207031,328632,0.832441747188568,0.0121534112840891,0.00364845781587064,0.0462249554693699,0.0848456621170044,0.0507406443357468,0.0454703122377396,0.0592821165919304,0.0716850459575653,0.0798857063055038,0.0870456919074059,0.258524,0.419022,0.073753222823143,0.069930262863636,4,12.9,20.1,3.1,0.00845993869006634,0,7.93487167358398,0,4,10,0.823029160499573,0.309799402952194,9.57649612426758,0.0916784703731537,6.73681259155273,0,0,0,10.8087377548218,11.7164697647095,13.5355358123779,13.5854911804199,3.26217555999756,1.56669425964355,0,1,0,0,0,0,0,0,1,4.73619842529297,6.6253924369812,7.52023458480835,7.91607809066772,7.93487167358398
