"5-digit FIPS Code","Uninsured raw value","Primary care physicians raw value","Social associations raw value","Preventable hospital stays raw value","Uninsured adults raw value","Uninsured children raw value","Health care costs raw value","Food environment index raw value","Poor or fair health raw value","Poor physical health days raw value","Poor mental health days raw value","Excessive drinking raw value","Frequent physical distress raw value","Frequent mental distress raw value","Insufficient sleep raw value","Adult smoking raw value","Access to exercise opportunities raw value","Mental health providers raw value","Other primary care providers raw value","Adult obesity raw value","Physical inactivity raw value","MentalDisordersDeath","Suicide"
"01045",0.1378656357,0.0002425026,12.327216878,60.07,0.1785702214,0.0356345597,10290.32,6.2,0.211,4.5,4.6,0.137,0.14,0.139,0.408,0.202,0.4796720463,0.0006214417,0.0006414883,0.365,0.288,42.30090040488,12.757414407821
"01047",0.1426688066,0.0006952602,14.384694685,60.65,0.1899130293,0.0311230144,10113.18,3.4,0.3,6,5.4,0.097,0.195,0.183,0.437,0.254,0.5883386581,0.0004048005,0.0001428707,0.424,0.298,43.2560598535702,11.2145340361108
"01049",0.2091533948,0.0004221487,8.5836909871,63.79,0.2687134227,0.0656432266,9994.95,8,0.228,4.8,4.7,0.127,0.149,0.146,0.363,0.192,0.4024806986,0.0001549012,0.0003520482,0.305,0.32,52.0618363288432,14.5397921278751
"01051",0.1147579143,0.0002716821,10.37331588,61.73,0.1469949627,0.0366953457,9625.5,7.2,0.182,4.2,4.3,0.15,0.123,0.127,0.34,0.193,0.6806299888,9.88851e-05,0.0001606882,0.365,0.296,40.6826465910819,18.4921120868554
"01053",0.1700330776,0.00039753,14.841120505,104.8,0.2210796915,0.0456976744,11302.09,5.8,0.265,5.2,5,0.125,0.166,0.162,0.387,0.227,0.5611576503,0.0003422584,0.0002106205,0.386,0.32,52.8611074402009,13.2152768600502
"01055",0.146145445,0.0007727154,16.22702379,77.32,0.186525144,0.0368755292,11889.57,6.6,0.228,5,5.1,0.129,0.153,0.15,0.399,0.223,0.4396916595,0.0008948245,0.0005291973,0.368,0.342,70.2050438137441,16.4241157545915
"01057",0.1457234153,0.0011259927,11.259926514,80.66,0.1848654139,0.0413937647,10078.01,7.2,0.222,4.9,4.7,0.126,0.15,0.148,0.368,0.205,0.2744040369,0.0001182802,0.0001774203,0.356,0.366,83.0992046218986,27.6997348739662
"01059",0.1986073267,0.0004746685,10.442707509,94.71,0.2544789569,0.0611243869,11381.17,7.4,0.232,5.1,4.8,0.126,0.158,0.15,0.377,0.197,0.5883800151,6.34276e-05,0.0002854243,0.332,0.377,60.108194750551,16.8724757194529
"01061",0.1716410972,0.0002620545,9.3590895478,69.19,0.2174495788,0.0506184896,10100.71,7.5,0.22,4.9,4.8,0.13,0.151,0.149,0.358,0.219,0.2742814483,0.0001496614,0.0002244921,0.366,0.293,57.3451680462751,14.95960905555
"01063",0.1512988867,0.0004676722,10.522623641,95.5,0.1941862764,0.0419512195,9426.96,2.3,0.36,6.2,5.6,0.086,0.209,0.192,0.47,0.265,0.1515754561,0.0001143641,0.0002287283,0.423,0.315,42.675356921167,31.0366232153942
"01065",0.1396827953,0.0001317176,6.5858798736,78.31,0.1792547835,0.0399891186,10030.82,5.8,0.292,5.6,5.1,0.101,0.18,0.168,0.43,0.218,0.5830583756,6.49098e-05,0.0001947293,0.414,0.335,59.1353103508695,59.1353103508695
"01067",0.1507203546,0.0002908668,15.706806283,43.31,0.1879835226,0.0498002663,10064.08,7.4,0.206,4.4,4.4,0.126,0.134,0.135,0.368,0.175,0.3151658768,0.0001734505,0.0001734505,0.378,0.31,67.689094319918,21.2737153576885
"01069",0.1347089764,0.0008925744,12.95672454,52.08,0.1734470902,0.0372451185,9997.07,6.4,0.211,4.7,4.5,0.135,0.146,0.142,0.38,0.194,0.5347671522,0.001080372,0.0008392175,0.333,0.293,45.1873834261651,15.3829390386945
"01071",0.1567592918,0.0005886262,9.1142124751,77.05,0.1992671658,0.0404312668,10611.31,7.5,0.207,4.9,4.7,0.134,0.15,0.146,0.35,0.202,0.3656602852,0.0004154785,0.0003965931,0.369,0.316,65.8082070427437,25.3108488625937
"01073",0.1264187987,0.0010653866,14.679332257,41.53,0.1618926363,0.0336903281,9495.44,5.7,0.191,4.5,4.5,0.145,0.14,0.141,0.405,0.168,0.776535159,0.0012282423,0.0007536252,0.332,0.284,63.8177880976796,12.9756103964428
"01075",0.1397878461,0,9.2290217237,76.92,0.1757306696,0.0448657188,9770.53,7.4,0.223,5,4.8,0.121,0.153,0.148,0.358,0.214,0.2168360341,0.0001404889,0.0004214667,0.338,0.339,87.661106899166,66.3381349507202
"01077",0.1369875881,0.0005263384,14.823408095,63.84,0.1721538075,0.0355077202,9360.49,7,0.192,4.5,4.6,0.136,0.138,0.14,0.372,0.189,0.6265734718,0.0010668448,0.0005819154,0.348,0.305,81.1522178613877,13.6450631802333
"01079",0.1612856679,0.00023897,14.338202348,74.07,0.2012857352,0.0491868306,10175.84,7.6,0.198,4.7,4.6,0.138,0.143,0.143,0.356,0.203,0.4887736975,0.0005656951,0.0002381874,0.336,0.368,34.9374619431218,17.9678375707484
"01081",0.1341324073,0.0004797251,8.8813976857,42.3,0.166241219,0.039191989,8562.83,6,0.217,4.5,4.5,0.162,0.142,0.144,0.382,0.203,0.6272433635,0.000609542,0.0003511492,0.298,0.246,33.9693756342212,12.1164651943719
"01083",0.1438538779,0.0003414586,9.1422780795,64.28,0.1856215878,0.0379959956,10140.09,7.7,0.19,4.4,4.4,0.146,0.13,0.129,0.362,0.186,0.5280737358,0.0003151556,0.0002813889,0.336,0.304,36.8602443834203,13.2696879780313
"01085",0.1435142594,0,6.6162570888,66.94,0.1828725771,0.0419968304,9456.81,2.2,0.315,5.7,5.2,0.098,0.182,0.169,0.437,0.231,0.0154880963,0,0.0001868635,0.462,0.306,44.1069909580669,37.8059922497716
"01087",0.1297641281,0.0003603604,8.2368082368,36.99,0.1611877951,0.0308237861,7529.28,3.1,0.311,5.6,5.2,0.101,0.181,0.169,0.464,0.235,0.4785567779,0.0031491264,0.0007110931,0.478,0.324,39.5066817822667,32.6359545157855
"01089",0.1250114632,0.0008792489,11.019157919,47.3,0.1578085503,0.0357550539,9793.3,6.9,0.184,4.2,4.3,0.135,0.125,0.128,0.382,0.202,0.8221324867,0.0009167118,0.0005996103,0.328,0.227,49.9866702212743,15.2340328293407
"01091",0.1327314047,0.0003480855,19.393336648,66.27,0.1690116824,0.04185661,9727.35,4.7,0.288,5.5,5.1,0.107,0.176,0.162,0.441,0.22,0.5462500594,0.0001984619,0.0006450012,0.394,0.336,106.148309090608,79.6112318179556
"01093",0.1538234052,0.0002642793,11.231872089,89.4,0.1951823892,0.0420926037,10669.94,7.7,0.229,5,4.9,0.129,0.153,0.148,0.371,0.203,0.4915843514,6.59326e-05,0.0003955957,0.349,0.334,79.3187401540106,22.032983376114
"01095",0.1877434135,0.000591741,9.5101229976,70.89,0.2450276441,0.0507294706,10784.43,7.5,0.22,4.9,4.8,0.138,0.15,0.147,0.352,0.204,0.6470506026,0.0018045589,0.0002532714,0.337,0.306,41.1796382527163,18.6540241657604
"01097",0.1492813523,0.0006672721,11.63510574,63.01,0.1936449193,0.0379706415,9859.56,5.7,0.236,4.9,5,0.146,0.15,0.149,0.397,0.205,0.6947374283,0.0006689545,0.0005747695,0.358,0.298,46.6014300211233,14.7839019377357
"01099",0.1765262923,0.0002733859,15.49186677,74.91,0.2290100008,0.0441782104,9306.31,4.2,0.26,5.3,5.1,0.11,0.168,0.164,0.413,0.219,0.5344633258,0.0004497212,0.0003148048,0.392,0.323,36.4431486880466,16.7031098153547
"01101",0.1387520745,0.0009195849,15.120098679,44.88,0.1810012072,0.0345902373,9046.46,5,0.237,4.9,4.7,0.134,0.153,0.147,0.402,0.197,0.758291442,0.0009132662,0.0007279658,0.368,0.262,41.362032597992,10.4509050336563
"01103",0.1611439543,0.0005434465,12.541072011,65.65,0.2054460277,0.0469777529,9990.15,7.6,0.19,4.5,4.5,0.136,0.134,0.135,0.362,0.185,0.7123776048,0.0010936078,0.0003756668,0.315,0.291,56.8310029836277,15.6006674857017
"01105",0.1529237402,0.0003053124,11.194789334,66.77,0.2000760023,0.0396341463,9072.14,4.1,0.337,6,5.4,0.097,0.2,0.186,0.449,0.246,0.7835898404,0.0001996008,0.0001996008,0.441,0.347,77.9713878907044,71.1912672045562
"01107",0.142885233,0.000343727,12.76700221,80.15,0.1801737262,0.0430032543,9345.5,6.1,0.26,5.1,5,0.114,0.164,0.159,0.398,0.216,0.0127114352,0.0001030875,0.0001546312,0.354,0.291,77.5193798449612,59.3765462642256
"01109",0.1515208201,0.0004791997,10.182994399,58.48,0.1847105612,0.047985782,9810.31,5.7,0.255,5.1,5.1,0.134,0.16,0.158,0.433,0.223,0.602693091,0.0001199796,0.0005699031,0.417,0.273,44.0996652434502,15.0339767875398
"01111",0.1675796534,0.0003105728,10.64820977,55.63,0.2158356417,0.0413351446,9804.01,7,0.224,5,4.7,0.134,0.152,0.147,0.351,0.201,0.269235805,0.0002200026,0.0005720069,0.339,0.299,42.6709043288897,20.599746917395
"01113",0.148251154,0.0002348678,9.0591866864,44.89,0.1944030962,0.0351067219,9619.7,5.7,0.251,5.1,4.9,0.131,0.158,0.153,0.415,0.212,0.7179632463,0.0001846102,5.03482e-05,0.407,0.308,22.923853667537,16.2144330819164
"01115",0.1337846326,0.0002076196,8.8815068572,75.45,0.1698850619,0.0404206853,10550.51,8.1,0.204,4.3,4.3,0.144,0.131,0.131,0.363,0.198,0.6813728422,0.0001042777,0.0001737962,0.363,0.3,68.0562444488021,19.609426366604
"01117",0.1058012161,0.0008177881,10.742541918,46.77,0.1319059846,0.0428298279,9865.72,8.4,0.138,3.6,3.8,0.17,0.108,0.116,0.337,0.155,0.7348745419,0.0004799687,0.0002350867,0.292,0.243,34.8641267504697,14.042495496717
"01119",0.1666989539,0.0004557193,13.671578308,64.83,0.2065063649,0.0481927711,9309.92,3.9,0.332,5.8,5.5,0.103,0.192,0.183,0.429,0.241,0.1963961346,7.48447e-05,0.0001496894,0.403,0.308,37.8501135503407,32.8034317436286
"01121",0.1345939424,0.0003320135,12.050859546,72.07,0.1728974889,0.0319177712,10555.71,6.2,0.249,5.2,4.9,0.117,0.162,0.153,0.402,0.218,0.6611901666,7.39864e-05,0.0002836145,0.406,0.336,75.6330154554423,18.9082538638606
"01123",0.1425750395,0.0003886797,14.332564071,67.47,0.1795050683,0.0394824154,10392.67,6.5,0.241,5,4.7,0.126,0.152,0.148,0.393,0.208,0.6557814302,0.0002184307,0.0005096716,0.367,0.333,99.0163295782878,15.4205759179301
"01125",0.1217283761,0.0007269598,12.26435622,67.88,0.1528869015,0.0303016588,10028.33,6.4,0.2,4.5,4.5,0.154,0.141,0.14,0.375,0.204,0.7571202532,0.0010257891,0.0005427719,0.334,0.275,52.7175050122815,10.5435010024563
"01127",0.1518660792,0.0004582181,14.052023033,70.18,0.1938291954,0.0395025604,10687.23,7.2,0.223,5,5,0.128,0.152,0.149,0.395,0.218,0.4750309595,0.0003636474,0.0004394073,0.362,0.331,90.46416246957,21.3454765377637
"01129",0.1507056452,0.0001188072,16.038968754,75.75,0.1887629374,0.050214484,10108.96,7.1,0.215,4.7,4.6,0.137,0.141,0.139,0.391,0.2,0.1046584381,0.0001185045,0.0001777567,0.403,0.321,41.5718103533604,19.7961001682669
"01131",0.1634138273,0.0003604253,9.911695801,53.55,0.2102370859,0.0562890896,8401.14,1.2,0.336,6,5.4,0.095,0.201,0.185,0.446,0.252,0.2585261354,8.84408e-05,0.0001768816,0.426,0.341,41.8360028687545,23.906287353574
"01133",0.163264246,0.0004140787,11.180124224,157.07,0.2059730791,0.0426504189,11564.42,7.5,0.217,5.1,4.9,0.129,0.154,0.149,0.349,0.216,0.7649485378,4.14147e-05,0.0002899031,0.347,0.306,56.8079475704211,20.7833954525931
"04001",0.2104859001,0.0002923651,3.0628724174,83.9,0.2542493965,0.125172509,8009.32,0.9,0.295,5.7,5.3,0.146,0.194,0.185,0.378,0.256,0.2213848262,0.0009175077,0.0006255734,0.337,0.238,51.106692189039,33.4516530691892
"04003",0.142011103,0.0004629339,8.9448245559,48.59,0.1572700297,0.1093638556,8303.34,6.3,0.191,4.1,3.9,0.149,0.125,0.118,0.33,0.16,0.7280313066,0.0009886231,0.0005483769,0.266,0.215,43.3026910274737,23.7382221897597
"04005",0.1880657889,0.0008062056,9.0062608039,38.88,0.2034652334,0.1501007065,7950.24,5.4,0.159,3.8,4,0.192,0.122,0.129,0.312,0.198,0.8172904531,0.0017650635,0.0007250676,0.228,0.162,29.0333351075927,22.0169457899245
"04007",0.1755528352,0.0005082927,9.0363146897,49.18,0.1986957775,0.1185337139,9404.42,5.9,0.194,4.3,4.1,0.131,0.132,0.129,0.332,0.18,0.8179562289,0.0005843213,0.0003769815,0.275,0.254,54.6033100903151,33.2640854573184
"04009",0.144947386,0.0005532576,4.7422082883,36.08,0.1717291527,0.0999547306,7312.09,6.2,0.196,4.1,3.8,0.172,0.128,0.123,0.365,0.184,0.4328318109,0.0004001921,0.0007737047,0.319,0.263,35.3653684629327,17.6826842314663
"04011",0.1091175394,0.0004279906,8.5598116841,36.56,0.1207142857,0.0878920496,6523.84,5.3,0.196,3.7,3.5,0.177,0.117,0.111,0.344,0.172,0.4328552803,0.0002210189,0.0005525472,0.295,0.214,21.4868929952729,21.4868929952729
"04012",0.2401235057,0.0003460037,4.9429093965,50.36,0.2639372822,0.1809418893,9005.26,5.6,0.218,4.4,4,0.13,0.134,0.127,0.3,0.16,0.3330567622,0.001131667,0.0002460146,0.281,0.288,28.0033604032484,34.5923863804833
"04013",0.1557909885,0.0007061084,5.2407631549,33.44,0.181762783,0.0975848104,9472.3,7.3,0.153,3.5,3.4,0.171,0.106,0.107,0.328,0.151,0.9302020347,0.0011021566,0.000676159,0.263,0.19,27.7955571137955,15.9484041403884
"04015",0.1948260915,0.0005015711,5.9008364436,56.01,0.2131208822,0.1457016113,9022.7,5.2,0.193,4.1,4,0.151,0.126,0.122,0.34,0.2,0.6467685053,0.0006353741,0.0005614934,0.304,0.301,44.8351245565577,37.144428008535
"04017",0.1861027938,0.0006567932,6.9379561706,48.21,0.2227027027,0.1165098265,8352.96,4.3,0.215,4.7,4.6,0.146,0.156,0.156,0.353,0.234,0.4694506231,0.0006242895,0.000568383,0.314,0.259,41.3963546493667,23.4785295026259
"04019",0.1604355676,0.0008202955,6.3114972783,31.11,0.1802702772,0.1121016201,8283.26,7,0.161,3.5,3.7,0.162,0.11,0.114,0.311,0.146,0.8576218831,0.0014188895,0.0006141162,0.249,0.181,37.4282445422678,18.9299905848205
"04021",0.1434486897,0.0001766529,3.6077010734,43.53,0.1680970158,0.0964265851,9335.67,7.3,0.182,3.9,3.6,0.162,0.116,0.112,0.336,0.17,0.6972882348,0.0002876589,0.0002773854,0.326,0.252,20.7872091042967,15.7782430550686
"04023",0.2069124779,0.0003854802,5.5680479709,20,0.2354634427,0.154182773,6472.13,7.3,0.245,4.1,3.8,0.147,0.14,0.13,0.305,0.154,0.3924293547,0.0003848785,0.0002352036,0.237,0.19,18.5815156799405,10.005431519968
"04025",0.1811360164,0.0006214472,9.3217086144,26.22,0.1926727104,0.1501400702,7770.84,6.2,0.141,3.6,3.6,0.152,0.106,0.109,0.297,0.147,0.8958930594,0.0014316725,0.0006089256,0.233,0.219,67.3542283826452,33.2199587950603
"04027",0.1941250235,0.0003985299,4.0837011124,51.35,0.2269549107,0.1316994295,9430.67,5.7,0.235,4.1,3.9,0.159,0.133,0.124,0.344,0.149,0.7723025681,0.0004622243,0.0004771348,0.31,0.282,22.8346883557874,13.6351016800745
"05001",0.1290471177,0.0005378079,18.285468431,79.42,0.1589608502,0.053547221,9186.78,6,0.211,4.6,4.2,0.139,0.138,0.13,0.353,0.224,0.4840948525,0.000745593,0.0003727965,0.319,0.362,21.5038348505483,17.919862375457
"05003",0.1171985816,0.000381898,16.230666412,97.28,0.1459486248,0.0470541716,11127.97,5.3,0.241,5.1,4.5,0.128,0.152,0.138,0.375,0.244,0.4385210269,0.000657802,0.0005168444,0.421,0.408,42.8102554345241,15.8556501609349
"05005",0.1347141149,0.000881122,11.014024525,50.35,0.1626039171,0.0547963381,8755.71,7,0.182,4.7,4.2,0.13,0.136,0.126,0.317,0.201,0.7202803941,0.0024415851,0.0008057231,0.341,0.35,89.52770068448,34.1833038977105
"05007",0.1418619773,0.0005818728,8.9550637378,41.16,0.1826100244,0.0557892569,9230.78,7.6,0.171,4,3.9,0.155,0.119,0.116,0.316,0.187,0.8257966287,0.0011673135,0.0003539868,0.308,0.264,44.9752499005882,16.4543597197274
"05009",0.1272837592,0.0007527691,13.979997849,41.01,0.1579659436,0.0499479709,8641.59,6.4,0.187,4.5,4.3,0.145,0.132,0.128,0.329,0.217,0.4802319595,0.0008289657,0.0004545941,0.378,0.342,28.6189564812993,28.6189564812993
"05011",0.1813119501,0.0004485109,18.837459634,92.37,0.2269415594,0.0673477109,11247.85,5.9,0.299,5.6,4.7,0.12,0.175,0.153,0.388,0.25,0.6425964546,8.88968e-05,0.0001777936,0.417,0.376,50.759905646293,29.8587680272312
"05013",0.128507014,0.0003844675,15.3787005,60.9,0.1521384264,0.0541368744,9000.59,3.6,0.22,4.7,4.2,0.134,0.141,0.132,0.349,0.223,0.043219076,0,0.0003816066,0.365,0.337,6.38080653394589,6.38080653394589
"05015",0.190430048,0.0005767013,13.696655133,51.96,0.2343869488,0.0784220532,8494.34,7.5,0.218,4.6,4.2,0.137,0.138,0.129,0.319,0.202,0.4558769948,0.0004674914,0.0001798044,0.34,0.334,45.6423561064668,20.418948784472
"05017",0.143472023,0.0008944544,14.311270125,93.56,0.181942311,0.0553012967,10580.38,4.7,0.302,5.6,4.8,0.107,0.179,0.157,0.414,0.266,0.0950847458,0.0032642258,0.0008822232,0.434,0.335,71.5520839544452,41.738715640093
"05019",0.12209055,0.0004429483,17.274982282,56.24,0.1498976668,0.0445732115,8243.31,6,0.224,4.7,4.4,0.154,0.143,0.135,0.365,0.232,0.654577082,0.0018906916,0.0002638174,0.342,0.354,38.2623028019779,32.3757946785967
"05021",0.1456582633,0.0001984389,15.875115756,87.02,0.1777321469,0.0554689935,11266.03,6.6,0.211,4.8,4.4,0.137,0.144,0.136,0.338,0.227,0.1557545234,0.0003246332,0.0004544864,0.352,0.356,46.0233623353569,26.2990641916325
"05023",0.1387937846,0.0006631817,16.38448935,57.41,0.1696965359,0.0553337136,8277.33,6.9,0.191,4.4,4.1,0.142,0.129,0.124,0.313,0.199,0.4797073546,0.000545044,0.000272522,0.337,0.444,50.7898472397671,22.139164181437
"05025",0.1181898067,0.0001183572,9.4685761629,69.95,0.144469526,0.0562897699,9536.2,6.2,0.184,4.3,4,0.144,0.125,0.121,0.329,0.195,0,0,0,0.352,0.333,47.331676724648,63.1089022995306
"05027",0.1353204817,0.000668533,16.713324698,73.31,0.1665434107,0.0542635659,9287.02,5.2,0.248,4.9,4.4,0.135,0.151,0.14,0.386,0.237,0.5266373412,0.0016139712,0.0002896871,0.342,0.361,20.7724584897038,26.3117807536248
"05029",0.1340242403,0.0006166105,16.126737182,60.31,0.1659522847,0.0526635609,8981.37,6,0.218,4.7,4.2,0.144,0.141,0.131,0.337,0.223,0.2575565271,0.0018357261,0.0001882796,0.379,0.339,64.7228755900043,25.2577075473187
"05031",0.1332310981,0.0011119998,8.9740338282,63.23,0.1706169683,0.0452866121,9850.91,5.8,0.215,4.6,4.3,0.16,0.138,0.132,0.352,0.241,0.5895814108,0.0033698565,0.0007587104,0.356,0.335,49.6173303930471,18.4848877934881
"05033",0.1497843167,0.0004376226,8.5903690617,67.43,0.1901206986,0.0554582969,10155.53,6.6,0.201,4.6,4.3,0.149,0.137,0.13,0.332,0.215,0.63774456,0.0004055808,0.0001622323,0.339,0.297,42.1530479896239,22.6977950713359
"05035",0.11913812,0.0004238314,8.4766287237,44.63,0.1584346763,0.0352659049,8734.47,4.9,0.259,5.2,4.6,0.128,0.159,0.146,0.388,0.261,0.6330399591,0.0017890886,0.0004623487,0.404,0.367,49.9133261835866,13.4900881577261
"05037",0.1240403753,0.0005804841,19.155976084,97.61,0.1563905266,0.0471521942,10348.63,5.7,0.235,4.9,4.4,0.137,0.148,0.137,0.363,0.231,0.3860660325,0.0004558924,0.0002849328,0.394,0.39,38.4179488657101,11.525384659713
"05039",0.1353756632,0.0006447453,23.210831721,74.02,0.1683329458,0.046182266,10590.59,5,0.24,4.9,4.3,0.125,0.146,0.133,0.372,0.222,0.3607688517,0.0022690029,0.0003781671,0.386,0.368,47.2265155418169,51.5198351365276
"05041",0.1302662957,0.0004892368,17.938682322,100.8,0.1669280114,0.0475297061,11332.98,3.5,0.295,5.5,4.6,0.115,0.169,0.152,0.379,0.253,0.3385608856,0.0003998401,0.0004798081,0.39,0.353,38.1118310012522,32.6672837153591
"05043",0.1249915774,0.0006443991,11.276984212,124.55,0.1559811268,0.0446848542,10807,5,0.256,5.2,4.6,0.134,0.159,0.146,0.367,0.249,0.5320114539,0.0052701624,0.0001597019,0.368,0.345,51.6151997864199,30.2571860816944
"05045",0.1247105108,0.0004968203,8.9427662957,39.08,0.1556990749,0.0473286491,9501.59,6.3,0.194,4.3,4,0.171,0.123,0.121,0.349,0.217,0.7061737771,0.0008446228,0.0003595919,0.331,0.312,38.4084001105278,14.9212489638022
"05047",0.1351928375,0.000336984,12.356079753,64.36,0.1685890042,0.0537757437,10169.35,6.9,0.212,4.8,4.4,0.142,0.145,0.134,0.342,0.229,0.6469517241,0,5.54508e-05,0.326,0.365,84.0477391158178,20.5450028949777
