"5-digit FIPS Code","Uninsured raw value","Primary care physicians raw value","Social associations raw value","Preventable hospital stays raw value","Uninsured adults raw value","Uninsured children raw value","Health care costs raw value","Food environment index raw value","Poor or fair health raw value","Poor physical health days raw value","Poor mental health days raw value","Excessive drinking raw value","Frequent physical distress raw value","Frequent mental distress raw value","Insufficient sleep raw value","Adult smoking raw value","Access to exercise opportunities raw value","Mental health providers raw value","Other primary care providers raw value","Adult obesity raw value","Physical inactivity raw value","MentalDisordersDeath","Suicide"
"01069",0.1167706772,0.000921544,12.767223753,48.47,0.1522247488,0.0268440432,10093.51,7,0.1952260417,4.3435771857,4.4829429371,0.1305039174,0.1341710137,0.1379727527,0.38,0.1979454418,0.5347671522,0.0011133186,0.0009309647,0.36,0.288,39.3698267087465,13.7634353534642
"01071",0.1382870162,0.0005532345,8.9662145405,83.3,0.1760828322,0.0335593511,10993.45,7.9,0.1926662998,4.3426862317,4.4749319221,0.1306486942,0.1361215999,0.1398339438,0.35,0.1854294788,0.3656602852,0.0003987468,0.0004367227,0.37,0.304,52.791594051723,25.4417320731195
"01073",0.1125380288,0.0010600166,14.416226129,43.91,0.144042001,0.0297343376,9861.87,6.1,0.1878362579,3.7113715553,3.9886861283,0.1408079071,0.1221945737,0.1293400772,0.405,0.1936636335,0.776535159,0.0012833066,0.0008474666,0.333,0.279,54.2237745502683,12.8743598792537
"01075",0.1263680677,0,8.6417974939,76.77,0.1556532663,0.0480363518,10176.28,7.6,0.2171968762,4.6622713591,4.725341639,0.1219616071,0.1451585357,0.1468618639,0.358,0.2007542937,0.2168360341,0.0001419849,0.0004259548,0.35,0.364,74.0033420864168,66.8417283361184
"01077",0.1119138957,0.0005507797,15.011447579,64.99,0.140958795,0.0271611253,9847.47,7.5,0.1846056299,4.2215690256,4.5012597564,0.1429168654,0.1280215463,0.1350219813,0.372,0.1822931323,0.6265734718,0.0011493512,0.0006230128,0.346,0.282,70.1413618215172,15.8267688212654
"01079",0.1360079356,0.0002113846,13.287030047,84.97,0.1704410012,0.0401234568,10446.53,7.8,0.2055814549,4.4965546887,4.595849242,0.1342878447,0.1366646071,0.1417739947,0.356,0.202925883,0.4887736975,0.0007169101,0.0003285838,0.35,0.349,35.0574942906366,14.0229977162547
"01081",0.1154972912,0.0004968374,8.4080181919,42.1,0.143549961,0.0321054123,8633.68,6.3,0.1917802192,4.48506258,4.3554892097,0.159111721,0.138093203,0.137120442,0.382,0.1921644357,0.6272433635,0.0006871738,0.0003760008,0.314,0.221,25.3062804233592,11.4835222089193
"01083",0.1209074639,0.0003491049,9.0549076509,66.51,0.1555333091,0.0325390378,10153.28,8.1,0.1775177269,4.0202684858,4.1436944557,0.1423814111,0.1186904069,0.1244462225,0.362,0.1804351642,0.5280737358,0.0003304438,0.0003304438,0.336,0.273,32.7031318699287,12.7178846160834
"01085",0.1201409278,9.56206e-05,6.6934404284,43.62,0.1535350267,0.0329268293,10324.12,4.4,0.2860968617,5.1577216047,4.8397198522,0.0992965338,0.1662901165,0.1579763166,0.437,0.2252717801,0.0154880963,0,9.4518e-05,0.462,0.329,41.4065486049178,38.2214294814626
"01087",0.108405509,0.0003663962,9.4216173776,37.65,0.1353663072,0.0230272395,8008.59,3.8,0.284514121,5.1510466444,4.8153056211,0.1041498736,0.1628943815,0.1544416079,0.464,0.2212840195,0.4785567779,0.0032432432,0.0008751609,0.467,0.307,38.265527977319,33.0475014349573
"01089",0.1030032048,0.0009147835,10.762159116,50.42,0.1305133651,0.0280419351,9856.05,7.3,0.1611066134,3.8307343357,3.7755726561,0.1359066906,0.1164321672,0.1212809697,0.382,0.1692041101,0.8221324867,0.00096489,0.0006794196,0.318,0.219,46.3052468277134,17.0697549405624
"01091",0.1082762912,0.0003495107,17.974835231,75.58,0.1391810832,0.0318418314,10062.01,5.4,0.2596395217,4.9434659786,4.7283257629,0.1080816945,0.1581065801,0.1546993409,0.441,0.1954694949,0.5462500594,0.0002486325,0.0006464446,0.407,0.315,98.6440621290398,80.2527963083714
"01093",0.1303550876,0.0002320339,11.601697163,112.71,0.1668602625,0.0309419081,11146.41,7.8,0.2145952141,4.5702414119,4.7274996918,0.1251221424,0.1397834527,0.1439503751,0.371,0.1933297848,0.4915843514,6.60698e-05,0.0004955238,0.364,0.316,63.0273007729137,16.5861317823457
"01095",0.1547843002,0.0005806281,9.5011876485,68.07,0.201588591,0.0423025323,11226.99,8,0.2174324742,4.7429864699,4.608010318,0.1411231177,0.1438397088,0.1426305408,0.352,0.1904106861,0.6470506026,0.0020816603,0.0002958705,0.33,0.329,31.9839166590514,17.5735805818964
"01097",0.1298636606,0.0006764646,11.097870701,64.74,0.1706292027,0.0268500902,10312.35,6.3,0.209970582,4.5472263809,4.5348829067,0.1538866826,0.1403759709,0.1399508298,0.397,0.2164262661,0.6947374283,0.0007226774,0.0006600453,0.369,0.284,44.4853431233208,15.818795298365
"01099",0.1415909091,0.0003229825,15.226318461,77.01,0.1819466248,0.0374103508,9706.95,5,0.2606719244,5.1606835137,5.1483274876,0.11427213,0.1598305236,0.1597893577,0.413,0.211782203,0.5344633258,0.0004556431,0.0003189502,0.391,0.316,44.512663085188,15.3491941673062
"01101",0.1221680112,0.0008917574,15.274656872,46.34,0.1601702089,0.0278058463,9173.8,5.3,0.228573921,4.840655486,4.4647218557,0.1260014428,0.1498086895,0.1407123275,0.402,0.2090387573,0.758291442,0.0009637958,0.0008090579,0.366,0.258,35.3431302526887,11.7810434175629
"01103",0.1370202564,0.00052691,12.545477355,62.64,0.1761042459,0.0363999439,10087.05,7.9,0.1922290729,4.0833554659,4.394459488,0.1340551339,0.1252961167,0.1330284955,0.362,0.185329052,0.7123776048,0.0011872215,0.0004263964,0.315,0.272,51.0910593438009,19.5430281642954
"01105",0.1271660145,0.0003108164,11.396601741,66.18,0.1652731869,0.0307979468,8857.11,5,0.2932645492,5.2759021341,5.0271580408,0.0967402922,0.1745160992,0.1665815413,0.449,0.2292702455,0.7835898404,0.0002035416,0.0003053124,0.449,0.345,65.3999724631695,0
"01107",0.1251735767,0.0003355061,12.94095092,84.81,0.1580563584,0.0369245151,9855.57,6.8,0.2679010574,4.9364220581,4.7059900263,0.1177139445,0.1554280091,0.1498081796,0.398,0.209177125,0.0127114352,9.82077e-05,0.0001473116,0.36,0.274,64.9846473770572,58.4861826393514
"01109",0.1381427764,0.0004841736,10.288688495,66.74,0.1706918737,0.0364963504,9904.84,6.1,0.236140133,4.9970974495,4.5972824835,0.1346026074,0.1526975504,0.1471807802,0.433,0.2028274949,0.602693091,0.0001497499,0.0005690497,0.428,0.261,34.0951253998656,12.0335736705408
"01111",0.1366757858,0.0002643638,10.133944307,59.82,0.17578125,0.0325726546,9887.45,7.1,0.2108997392,4.6750711768,4.5262276917,0.1334230659,0.1390455167,0.1397295277,0.351,0.1873433751,0.269235805,0.0002218377,0.0006655131,0.366,0.304,39.7719740156436,20.6225050451486
"01113",0.1133988639,0.0002514247,9.5541401274,42.94,0.1519479098,0.0207247298,10107.88,6.6,0.2433382548,4.6074031782,4.6711080071,0.1364886273,0.1431568299,0.1429305016,0.415,0.2198906689,0.7179632463,0.0002851966,8.38814e-05,0.404,0.309,18.5978358881876,15.2164111812444
"01115",0.115163121,0.0001837518,9.1875875692,68.56,0.1485347173,0.0288261228,10774.18,8.3,0.1730711176,4.0717921502,4.3430023164,0.1435269725,0.1221512344,0.1293066191,0.363,0.1798006486,0.6813728422,0.0001268787,0.0002422229,0.356,0.295,56.5338630199778,18.717292486344
"01117",0.0838529011,0.000857637,11.115742671,40.03,0.1065692974,0.0283369347,10576.23,8.6,0.1423683068,3.383194205,3.7262399003,0.1473098621,0.1022834957,0.1127871203,0.337,0.1399865773,0.7348745419,0.0005226101,0.000270983,0.329,0.223,30.0324286330453,14.3772264732663
"01119",0.1246694741,0.0005342288,14.50049607,64.55,0.1542043984,0.0345994735,9920,4.3,0.3568458332,5.6716739456,5.3233638756,0.1018376883,0.1938126635,0.180236354,0.429,0.2371740439,0.1963961346,7.59532e-05,0.0002278596,0.431,0.318,33.0713068254089,33.0713068254089
"01121",0.1124553076,0.0003215355,11.872078356,60.04,0.1447123138,0.023879277,11121.24,6.7,0.2371663768,4.6717512558,4.7046316183,0.1273677456,0.1479350173,0.1456026442,0.402,0.2161342659,0.6611901666,8.60776e-05,0.0003074199,0.407,0.332,66.8628527325032,18.5730146479176
"01123",0.1197958552,0.0004407012,14.690040153,62.75,0.1525296062,0.0286323827,10856.83,7.1,0.2312869405,4.8210557285,4.6365449154,0.1275450888,0.1456298101,0.1431452339,0.393,0.1917289406,0.6557814302,0.0002186323,0.0005587271,0.345,0.305,91.2527701733803,14.6656237778647
"01125",0.0975983498,0.0007255756,11.619014002,65.96,0.1217392666,0.0261942495,10302.46,6.9,0.2024258066,4.4570230285,4.4882356896,0.153749971,0.1328691281,0.1392507402,0.375,0.1965079496,0.7571202532,0.0010780765,0.0006033272,0.341,0.267,40.1770402913652,10.2892420258374
"01127",0.1284393217,0.0004594603,14.243268907,64.42,0.1658010906,0.0284090909,11152.3,7.4,0.2176988648,4.8858906908,4.9560697833,0.1159827853,0.1449534735,0.1453324063,0.395,0.2065200022,0.4750309595,0.0003971224,0.00050404,0.38,0.333,60.7974168761368,24.0124251527599
"01129",0.1214912599,0.0001190193,16.662699357,78.66,0.1519920319,0.0423173804,11005.08,7.3,0.2054679822,4.4455618614,4.5181311553,0.1303793869,0.134507891,0.1385739741,0.391,0.1863158005,0.1046584381,0.0001188072,0.0002376144,0.404,0.315,37.7029011390245,9.92181608921697
"01131",0.1225886048,0.0003616964,9.9466497875,54.62,0.1588516746,0.0383522727,8952.31,2.1,0.3127607228,5.5679127917,5.0708217305,0.0929613563,0.1824045725,0.1687362266,0.446,0.2423424472,0.2585261354,9.01063e-05,0.0001802127,0.444,0.348,36.2067404881875,24.137826992125
"01133",0.1262928977,0.0004606944,12.145579428,165.53,0.1602927459,0.0312741313,11853.99,7.8,0.2105931585,4.8865502842,4.6884486634,0.1294119138,0.1437849222,0.1436726035,0.349,0.1896138691,0.7649485378,4.14079e-05,0.0003726708,0.382,0.336,32.0191558079964,13.9213720904332
"04001",0.175197828,0.0002938131,3.3578643982,75.37,0.2030822088,0.1203712384,8644.84,1.5,0.3044536496,6.2262374103,5.7753442568,0.1544245924,0.2081256643,0.1929709789,0.378,0.2962154989,0.2213848262,0.0009327839,0.0006404188,0.344,0.269,45.7456541628545,29.5729481456837
"04003",0.106833615,0.0004904016,9.1752552857,47.97,0.1195932884,0.080270793,8001.74,6.7,0.1831124375,4.0342683471,3.6845953894,0.1529544206,0.1223943054,0.1141666226,0.33,0.1652310103,0.7280313066,0.0010435629,0.000651246,0.269,0.214,45.0420787841273,25.5501850412886
"04005",0.1456292639,0.0008267612,9.274103683,31.71,0.1648875767,0.0984670002,8136.45,5.9,0.1809763273,4.3088528432,4.5181649058,0.1941258229,0.1322851903,0.1345718667,0.312,0.182779963,0.8172904531,0.0018157784,0.0007626269,0.237,0.16,27.7719919461223,20.8289939595918
"04007",0.1355373209,0.0004702873,9.4057450291,55.48,0.1498643596,0.1016372909,9289.48,5.9,0.1869417792,4.1141572391,4.2711523524,0.1412240049,0.1317704788,0.132392633,0.332,0.1790795852,0.8179562289,0.0005835953,0.000489467,0.311,0.275,38.1645957681094,31.2824555476307
"04009",0.1155872223,0.000557532,5.0443370679,42.17,0.1315175097,0.0908923812,8286.69,6.1,0.2114951203,4.4210319038,4.3142075403,0.1681777219,0.1355966888,0.1288595061,0.365,0.1917849163,0.4328318109,0.000395184,0.000790368,0.348,0.243,27.3798378407023,22.0805143876632
"04011",0.0728842004,0.0004197712,7.3459964319,25.06,0.0814096916,0.0590106007,6331.43,5.5,0.1911705789,3.9196014698,3.8546747785,0.1766027064,0.1208602809,0.1149631713,0.344,0.156409297,0.4328552803,0.0002139953,0.0005349882,0.297,0.211,21.06149957877,21.06149957877
"04012",0.210586042,0.0003473601,5.4585152838,55.54,0.2343366778,0.1517454955,8788.3,6.1,0.2138173655,4.4182668767,4.3238899208,0.1251192533,0.1366547008,0.1330550511,0.3,0.1535070453,0.3330567622,0.0011368692,0.0004448618,0.286,0.285,13.1795716639209,34.5963756177924
"04013",0.1245246312,0.0007085023,5.1560156595,33.54,0.1428736594,0.0841139894,9602.58,7.6,0.1549486085,3.5612849505,3.6078714529,0.1628562898,0.1071129428,0.1077900986,0.328,0.1302001194,0.9302020347,0.0011421047,0.0007315538,0.266,0.19,24.7316899681432,16.1464090442294
"04015",0.1397598934,0.0004737786,6.251923199,54.61,0.1563264503,0.0953216073,9210.51,5.4,0.1728801565,4.3006985281,4.2963859236,0.1422979506,0.1248037879,0.1239901648,0.34,0.1876775486,0.6467685053,0.0006638441,0.0006097531,0.319,0.304,39.9447621004097,36.0318058130226
"04017",0.1556744112,0.0006095477,7.1113902306,46.82,0.1832115548,0.102904941,8244.8,4.3,0.2266574349,5.3562178755,5.2789317422,0.1456740481,0.1708444924,0.1656926449,0.353,0.2374940112,0.4694506231,0.000638292,0.0006012895,0.33,0.266,39.5215744905087,26.9604539160059
"04019",0.1223065791,0.0008197817,6.2671716047,29.67,0.1381724618,0.0834951799,8444.04,7.4,0.15787972,3.5497598332,3.9319958652,0.1611427119,0.111771297,0.117216567,0.311,0.1342125131,0.8576218831,0.0014972385,0.0006719654,0.251,0.183,35.2718323238462,18.8072445506009
"04021",0.1263497461,0.0001746257,3.566298723,43.15,0.1451416936,0.0908954462,9607.71,7.4,0.1741050104,3.7465989072,4.0758155502,0.1628014472,0.1153682332,0.1173088926,0.336,0.1603307048,0.6972882348,0.000320961,0.0002911042,0.33,0.243,16.7883413933671,16.6253477876063
"04023",0.1502178393,0.0003874217,5.5960913454,16.82,0.1715029328,0.1124597288,6284.18,8,0.2769682455,4.5558618389,4.1768436342,0.1322439334,0.1543588611,0.1347450783,0.305,0.1587459849,0.3924293547,0.0003854802,0.0002355713,0.233,0.182,20.8421672979208,8.62434508879482
"04025",0.1320296861,0.0005939124,9.0886594227,23.18,0.1439888717,0.0996389162,7906.11,6.6,0.1453012279,3.6684678566,3.8612933177,0.1534706184,0.1093699833,0.1132199509,0.297,0.1443542969,0.8958930594,0.0014667983,0.0006945587,0.238,0.212,52.5004462537932,35.8503047275902
"04027",0.1743726567,0.0003720475,4.3079182475,49.78,0.2049631923,0.115192727,9613.18,6.7,0.2506900261,4.3707233833,4.1010300371,0.1544058114,0.1437633514,0.1274123392,0.344,0.148295948,0.7723025681,0.0005067725,0.0005166128,0.331,0.258,21.2018859893045,15.0044116232001
"05001",0.1047708138,0.0004882548,17.902674551,90.95,0.1275986325,0.0474654378,8866.07,5.5,0.2416688356,4.8040604195,4.3662157806,0.1287484912,0.1396869748,0.1334463533,0.353,0.2049519138,0.4840948525,0.0006991503,0.0004840271,0.33,0.354,18.1024963342445,9.05124816712225
"05003",0.100753859,0.0003359248,15.356560131,91.16,0.1226060049,0.0477141146,12060.59,5.9,0.2508642027,4.65091472,4.3729804421,0.1205938373,0.1402985457,0.1359733881,0.375,0.2113245197,0.4385210269,0.0007160588,0.0005251098,0.401,0.417,38.536883008446,16.0570345868525
"05005",0.0998945148,0.0008525565,10.230677417,50.32,0.118045431,0.0485899643,8827.2,7.5,0.195489002,4.4660574005,4.0470820278,0.1192767108,0.1279233338,0.1232899924,0.317,0.1898894157,0.7202803941,0.0025944147,0.0008566464,0.354,0.346,92.7040301857333,33.3409231369743
"05007",0.1135445992,0.0006007882,8.9317184146,46.31,0.1433308325,0.0505564798,9083.1,8.1,0.1583070858,3.6611964843,3.6946457182,0.1624838731,0.1130454799,0.1154891402,0.316,0.1625204493,0.8257966287,0.0013907173,0.0004291828,0.319,0.25,31.9878872533601,17.0602065351254
"05009",0.1039771956,0.0007253775,12.626941056,40.46,0.1269192844,0.0462865804,8837.97,6.9,0.2175486754,4.7013950748,4.2398978641,0.1333173054,0.1325672926,0.1283545082,0.329,0.1924314635,0.4802319595,0.0009140768,0.0004570384,0.366,0.316,31.3277599756539,20.5868136982868
"05011",0.1486395323,0.0005408329,16.224986479,116.26,0.1812902213,0.0680786687,11131.09,6.5,0.2842747791,5.3555228928,4.6064839665,0.1100981526,0.1624524045,0.1464517715,0.388,0.2247300834,0.6425964546,8.97022e-05,0.0002691066,0.403,0.372,33.0946507010049,30.0860460918226
"05013",0.0985,0.0003824823,15.299292408,69.67,0.1127129751,0.056379822,9769.96,4.5,0.237857725,4.8788728904,4.3170886045,0.1265465336,0.1429071259,0.1338085112,0.349,0.2096690053,0.043219076,0,0.000768935,0.349,0.347,6.42054574638844,6.42054574638844
"05015",0.1666278691,0.0006497257,14.077389547,44.14,0.2021317829,0.0784810127,8778.75,8,0.2281783243,4.6188264155,4.1653850732,0.1252703231,0.1388684092,0.1306112672,0.319,0.1888121925,0.4558769948,0.0005406574,0.0001802191,0.324,0.316,34.9002334705274,20.4587575516884
"05017",0.1182926829,0.0009975515,11.789244581,101.87,0.1467570857,0.0541066563,12256.4,2.6,0.3041114887,5.3075534899,4.6107380174,0.1037511151,0.1661874933,0.1498514815,0.414,0.2342341152,0.0950847458,0.0038461538,0.0009838998,0.414,0.304,60.3281853281853,42.2297297297297
