"5-digit FIPS Code","Uninsured raw value","Primary care physicians raw value","Social associations raw value","Preventable hospital stays raw value","Uninsured adults raw value","Uninsured children raw value","Health care costs raw value","Food environment index raw value","Poor or fair health raw value","Poor physical health days raw value","Poor mental health days raw value","Excessive drinking raw value","Frequent physical distress raw value","Frequent mental distress raw value","Insufficient sleep raw value","Adult smoking raw value","Access to exercise opportunities raw value","Mental health providers raw value","Other primary care providers raw value","Adult obesity raw value","Physical inactivity raw value","MentalDisordersDeath","Suicide"
"01021",0.1375970587,0.0002042345,15.204120998,6148,0.1750468398,0.0439966725,12945.76,8.1,0.2146530717,4.7362771144,4.6255724065,0.1506431265,0.1444537954,0.1426070407,0.3517456926,0.1967327502,0.4724239855,0.0003868824,9.10312e-05,0.419,0.333,28.7528090737812,9.83648731471463
"01023",0.1134207871,0.0003862495,19.312475859,4968,0.1411301277,0.0351721585,11865.59,6.4,0.2411128491,4.7381487719,4.7562769582,0.1302524035,0.146574409,0.1420809993,0.3829117428,0.1906205957,0.2756331626,0,0.0003078581,0.472,0.337,25.7871528404549,30.9445834085459
"01025",0.1192636629,0.0005397999,16.193995765,6299,0.1531550802,0.0285087719,10244.46,5.4,0.2770052858,5.0341224717,4.8038714851,0.1335369528,0.1583283955,0.1462674381,0.4084477971,0.2093332271,0.2386482406,0.0005739587,0.0004919646,0.361,0.405,26.244906416189,16.5757303681193
"01027",0.1388333809,0.0003740555,10.473554275,5249,0.1721845839,0.0433869839,9919.39,7.8,0.2058763477,4.472032396,4.5860482369,0.1481913369,0.1379201709,0.1385778102,0.3854052487,0.1913940444,0.6397502153,7.4118e-05,0.000444708,0.373,0.338,89.6995066527134,14.9499177754522
"01029",0.1334452371,0.0002684564,8.0536912752,6416,0.1684013566,0.0459543276,12161.94,8,0.1830098389,4.3509719859,4.6239163437,0.1597004722,0.1327959796,0.1366156229,0.3350478468,0.1971051177,0.4148410366,0.000402037,0.0002010185,0.34,0.26,49.0950882595791,42.4003034969092
"01031",0.1199236659,0.0005397694,14.650884836,4863,0.1528678951,0.03796875,11047.49,7.5,0.2022687141,4.5482444526,4.606066663,0.155284197,0.1359314658,0.1344527255,0.3730473188,0.182012209,0.5717546248,0.0005465974,0.0005661188,0.367,0.316,39.9976775542065,14.1927242934281
"01033",0.0968386252,0.0006422018,16.880733945,6414,0.1212130609,0.0288509784,11329.8,7.4,0.2024993655,4.3370482596,4.4916322024,0.1582277262,0.1311340438,0.13365516,0.3695078304,0.1837114645,0.5528220769,0.0002582264,0.0012173528,0.37,0.35,52.6064669252132,19.5744993210096
"01035",0.1203345531,0.0004009945,7.217900393,12070,0.1533437456,0.0296435272,11395.81,5.6,0.2906951469,5.5701879313,5.2802804094,0.1145255112,0.1794440036,0.1651926789,0.4232037304,0.2347999723,0.3712579377,0.0006454215,0.0001613554,0.421,0.426,29.6168654586575,37.6941924019278
"01037",0.1302620142,0,10.228752092,4956,0.1553275454,0.0388828039,11811.93,6.9,0.2398760761,4.824660434,4.7071571194,0.1353170396,0.1500797576,0.1441541472,0.3680937197,0.205045703,0.0831094549,9.4509e-05,9.4509e-05,0.448,0.358,71.7628705148206,62.402496099844
"01039",0.1210361769,0.0005122398,12.671195945,9181,0.1529156034,0.0370636059,12310.84,7.6,0.2244928919,4.7699995605,4.7970467132,0.1540189052,0.1447478206,0.14119544,0.3591244884,0.2093981084,0.5061829737,0.0005339313,0.0006407176,0.358,0.365,28.6902883373978,19.724573231961
"01041",0.1226752504,0.0001441857,10.092999784,7057,0.1560636183,0.0387526491,10448.2,6.2,0.222906023,4.589517957,4.6641646183,0.1443564624,0.1415386866,0.1406169471,0.3755186144,0.1997713662,0.2637710341,0.0005031266,0.0008625027,0.353,0.344,36.0507594693328,43.2609113631994
"01043",0.1265824677,0.0005558577,11.721346142,6442,0.1622100084,0.0338648522,11471.62,8.2,0.2070415356,4.4965092871,4.7505766135,0.1589564952,0.137452814,0.1386381597,0.3537426646,0.2034060491,0.4632117006,0.0011397946,0.0007760304,0.357,0.341,44.2356877443016,21.7157012562935
"01045",0.0969886392,0.0001828302,10.563523341,5120,0.1248971193,0.0253737719,12300.66,6.7,0.2261333682,4.7168411445,4.4415549183,0.1439450885,0.1444525049,0.1364086153,0.4084584768,0.1861218467,0.4834729657,0.0007922643,0.0007516353,0.418,0.317,43.4169108867904,20.351676978183
"01047",0.1037240769,0.0007395129,11.985209741,7183,0.1370767594,0.0216847373,10719.42,4.6,0.2870515352,5.1390385639,5.0755569488,0.1201647655,0.1736425244,0.1653663583,0.4232435317,0.2219683462,0.4905979005,0.00044991,0.00039992,0.422,0.329,25.5247462414811,12.7623731207406
"01049",0.1731903394,0.000418895,8.5175307539,5868,0.2281160115,0.0415215348,11045.74,8.2,0.2309744566,4.5474356903,4.6503286583,0.1489396326,0.1461162377,0.144119461,0.3581592162,0.2236335316,0.4653560028,0.0001692525,0.0005218618,0.303,0.328,36.9328010023282,20.1026638367103
"01051",0.0865571645,0.0002571103,10.896580433,6334,0.1100243976,0.0274876016,11162.87,7.6,0.1895798772,4.2276166824,4.4079859115,0.1657222355,0.1263404828,0.1277338597,0.3842432624,0.1866105088,0.5209008486,0.0001100258,0.0002445018,0.348,0.245,24.4535647183968,22.4157676585304
"01053",0.1442834487,0.0003471573,14.420380805,7412,0.1894849349,0.035600987,11494.13,6.6,0.2445262368,4.8504784353,4.6951595774,0.1314663492,0.1540777056,0.1471505698,0.3974832963,0.2086807753,0.4865732404,0.0004770992,0.0003445717,0.365,0.335,50.9278700535189,25.9106707289833
"01055",0.1246599573,0.0008077466,15.765656172,7421,0.1596350062,0.0291884817,14116.22,7.1,0.2297362931,4.9820185085,4.9093520355,0.1380467062,0.1510505505,0.1456439887,0.4083559392,0.2313035858,0.4515752178,0.0009262509,0.0007410007,0.362,0.336,54.9022155805341,17.217854590345
"01057",0.1145995637,0.0009715812,7.8940976439,5911,0.1452828186,0.0310852068,12044.71,7.9,0.1961169181,4.5742285702,4.6227692147,0.1490913411,0.1387846566,0.1383820484,0.3891526204,0.2003300017,0.349863697,0.0001208751,0.0002417503,0.376,0.3,50.5591845814711,24.2684085991061
"01059",0.153034504,0.000444515,9.5253214796,8122,0.1986769331,0.0425827647,12502.71,7.9,0.2240936248,4.7426679365,4.8541644472,0.1495359809,0.1488287769,0.1471926991,0.3842066779,0.2088748226,0.5798637396,9.48527e-05,0.0004110282,0.366,0.369,39.1592405224054,15.8753677793536
"01061",0.1407272901,0.0003027894,8.7051966239,6845,0.1814714971,0.0337433511,11737.23,7.8,0.2376159435,4.9219445063,4.909681346,0.1465654977,0.1480443879,0.148545345,0.3692114575,0.2230488096,0.2020530049,0.0001502968,0.000187871,0.413,0.408,51.6704684369053,15.1230639327528
"01063",0.1144634526,0.0004801921,9.6038415366,7121,0.1468769985,0.0282455187,9476.6,3.2,0.3409874843,5.6448489571,5.2551586158,0.0995368216,0.1868353863,0.1711977165,0.4523545272,0.2442496003,0.0622443339,0.0001187366,0.0002374733,0.38,0.237,40.0240144086452,32.0192115269161
"01065",0.1056016246,0.0002025385,6.0761544693,6986,0.1367974549,0.0274243709,9853.41,6.1,0.2747581533,5.1895385187,4.9825127522,0.129096037,0.1650702926,0.1544143288,0.4179543605,0.2206263417,0.2989847716,6.68807e-05,0.0003344034,0.453,0.318,49.449314452686,60.6877950101146
"01067",0.1218773656,0.0002915962,13.996617484,4872,0.1530559836,0.0361806311,11188,7.9,0.2128018723,4.6427827893,4.5446280757,0.1367640884,0.1410612823,0.1363625174,0.3811461866,0.1966662856,0.2570223096,0.0001747844,0.0002913074,0.35,0.29,62.111801242236,19.4099378881988
"01069",0.110702235,0.0008433481,11.979376306,4859,0.1443704945,0.0244942284,11480.38,7.1,0.2381457627,4.7606834541,4.4201565459,0.1560567081,0.1458431051,0.1362149009,0.3704631196,0.2150920125,0.5775158301,0.0012397171,0.0012781579,0.385,0.324,39.9202871705778,14.371303381408
"01071",0.1305094171,0.0005394055,9.054306575,5903,0.1649047246,0.0338923213,11679.61,7.9,0.1952073055,4.5794785716,4.7882880007,0.151252171,0.1442799819,0.14618798,0.3804265797,0.2231374277,0.4773141451,0.0004219571,0.0004986766,0.356,0.339,33.3797654429559,28.2444169132704
"01073",0.1004948485,0.001075551,14.441813297,4653,0.1269599677,0.0312833846,10998.9,6.3,0.1983986562,4.0097180011,4.2821536358,0.1613199242,0.1299725047,0.1291210137,0.3634513264,0.1840787557,0.7953516203,0.0014434719,0.0011144452,0.346,0.291,57.0773370110889,13.9533613950935
"01075",0.1153169829,0,7.8875663273,5184,0.1449757095,0.0390848427,10546.01,7.8,0.2508058365,4.8804161471,4.9696916296,0.1390192664,0.1524173114,0.1518095172,0.3787654685,0.2068624791,0.1752952486,0.0001436988,0.0006466446,0.339,0.311,47.9524311882612,67.1334036635657
"01077",0.1128515877,0.0005078995,14.804728868,5323,0.1407030578,0.0306860145,10342.8,7.6,0.1938435625,4.2925684613,4.5422093871,0.1467552571,0.1321558562,0.1359712388,0.3505816101,0.1874983866,0.5883139717,0.0013756797,0.0007257523,0.323,0.27,54.1041613313952,15.5098595816666
"01079",0.1402862986,0.0001512905,13.616145723,7507,0.174546371,0.0454484335,11712.13,8,0.2141235223,4.6446993533,4.74040373,0.1540081733,0.1428106604,0.1425113656,0.3871894829,0.211006472,0.4898511896,0.0010829022,0.0003609674,0.327,0.301,27.2040302267003,24.1813602015113
"01081",0.1035018499,0.0005259771,8.0443553377,4208,0.127768885,0.0314428691,9513.2,6.4,0.193778864,4.1862444941,4.4031089733,0.1841105629,0.1317186146,0.1365566011,0.365670481,0.1873573328,0.6641211577,0.000786208,0.0004717248,0.308,0.199,17.5425561774564,12.3829808311457
"01083",0.1101404217,0.0003389759,9.1099764835,5987,0.1405203275,0.0323325635,11768.31,8.1,0.1841558326,4.043275324,4.3472540258,0.1569438092,0.1230260967,0.1262634982,0.3739478359,0.1878264669,0.6035370008,0.0003989089,0.0004420342,0.33,0.264,29.6475122560698,16.235542425943
"01085",0.1082283173,9.92457e-05,5.954743946,5247,0.1381935047,0.0276315789,9944.78,4.6,0.3004841205,5.3598503857,5.1214773594,0.1075884011,0.1715129181,0.1601088985,0.4273863118,0.2235740491,0.0486768741,0,0.0001930875,0.436,0.325,32.8860826098395,39.4632991318074
"01087",0.1055468224,0.0003732338,6.9314849374,5948,0.1307595305,0.0217657879,8536.46,4,0.299782061,5.1694021738,4.8515590133,0.1182009195,0.1668662789,0.153076351,0.4589316797,0.2178973115,0.3226738766,0.003691399,0.0010019512,0.509,0.325,28.4915504745624,33.8337161885428
"01089",0.0943934713,0.0008835439,10.801947674,5439,0.1183323748,0.0291517209,10803.24,7.5,0.1471834807,3.775368643,4.0359967125,0.1559193318,0.115280211,0.1210149337,0.3615362162,0.1642110787,0.6915692734,0.0012073945,0.0008852359,0.338,0.243,31.9031619168452,17.8879000343005
"01091",0.0979742891,0.0003612903,17.032258065,4803,0.1255847427,0.0276121051,10023.55,5.5,0.2740450755,5.1515753089,4.8260141372,0.1160809131,0.1669305638,0.1560156569,0.3926068391,0.2143325958,0.4455699815,0.0003049865,0.0006099731,0.45,0.329,73.9924975049042,82.5962762845442
"01093",0.1140808344,0.0003351993,10.391177555,8236,0.1447594247,0.0305319969,11907.83,7.9,0.2086046427,4.5941142751,4.7683140467,0.138242026,0.1416067782,0.1447112013,0.3753765331,0.2081832463,0.4641603847,0.0001000067,0.0005000333,0.382,0.327,53.5750161841195,18.9744848985423
"01095",0.1564357699,0.000554695,10.256624942,6189,0.207977208,0.0363294963,11995.36,8,0.219612101,4.7101504958,4.98102738,0.1457171834,0.1482824646,0.1474551997,0.3571209728,0.2159965441,0.6156054139,0.0022173881,0.0005569743,0.37,0.372,35.5631175605096,17.7815587802548
"01097",0.1171989015,0.0006715706,11.66793492,6431,0.1524828305,0.0276721546,11514.89,6.4,0.1987617161,4.6302995393,4.4253812589,0.1646166331,0.14397171,0.1384266299,0.3729141239,0.1891319867,0.7200454246,0.0007834421,0.0008244222,0.378,0.287,43.539565473527,15.7740385079691
"01099",0.127897351,0.0003751114,12.66000844,5990,0.1632455148,0.0330783544,10787.1,5,0.2616900103,5.0725714661,4.7905260827,0.1212058725,0.1618401408,0.1512062351,0.3805333372,0.2191414582,0.5209380961,0.0006967023,0.0003251277,0.432,0.36,45.3663725674238,9.38614604843251
"01101",0.1100542222,0.0009750889,15.045489442,6020,0.1433731655,0.0266117768,10472.84,5.5,0.2126913715,4.2554118139,4.3200480261,0.1589581581,0.1345322562,0.1346436122,0.3711891253,0.1960646437,0.7732110236,0.0011309968,0.0009631145,0.371,0.291,30.6442060351407,11.9335610040692
"01103",0.1156025222,0.0004881415,12.540187514,6098,0.1487256158,0.0303353984,11097.93,7.9,0.2048308759,4.6482707685,4.4578000847,0.1466605166,0.1403016131,0.1326448233,0.3751680578,0.2007158591,0.5730688761,0.0012771821,0.0005797735,0.356,0.269,41.1858152690106,25.2158052667412
"01105",0.1148098831,0.0003212335,10.707784559,5342,0.1505487679,0.0255528256,9378.38,4.9,0.3230499582,5.7646986118,5.343085588,0.1176306446,0.1914731977,0.1739529256,0.440162448,0.2327089354,0.5272401095,0.0003133487,0.0004177982,0.468,0.359,60.5995793676256,0
"01107",0.1160720353,0.0003965107,9.9127676447,6592,0.1461495742,0.0345494081,10671.47,7.1,0.2513970967,4.9825218966,4.7546497828,0.1383629505,0.1574217952,0.1486957095,0.4024090013,0.214232526,0.0588473615,0.0001476087,0.0001968117,0.388,0.263,57.9105860551309,59.5651742281346
"01109",0.1291665076,0.0004809571,10.520936664,5568,0.1598155204,0.0334337349,10905.84,6.2,0.2221603018,4.9194641547,4.8683110128,0.160278005,0.1535189146,0.1489286289,0.3909668052,0.2222820971,0.6244566704,0.000180256,0.0006008532,0.383,0.282,33.0360092500826,32.0349180606862
"01111",0.1322766245,0.0003087781,9.2633436259,3494,0.1679012346,0.0363311495,10673.06,7.2,0.2158400866,4.6184419698,4.7413872283,0.1426182008,0.1404074339,0.1399243607,0.3635385851,0.1974937246,0.348448479,0.0002207311,0.0007063394,0.34,0.337,54.3741825502961,29.3914500271871
"01113",0.11304654,0.0002629503,9.9921114909,5042,0.1488662883,0.0228911446,10286.06,6.6,0.2377769306,4.6772566446,4.6882317909,0.1466127363,0.1460189769,0.1426776106,0.4124697987,0.2177860829,0.699170869,0.0003609984,0.000171904,0.389,0.324,24.8557786795223,17.9192823038417
"01115",0.1004106833,0.00017007,8.6168777424,6284,0.1292079208,0.0263932403,11767.94,8.4,0.1814137408,3.8707443437,4.1142439461,0.1567937566,0.1196842325,0.1234616941,0.3663076878,0.196323482,0.4771811037,0.0001476954,0.0003408355,0.367,0.3,41.5238497893608,19.2519667205218
"01117",0.0785913405,0.0008052246,11.142061281,5125,0.0991076382,0.0282656524,11346.48,8.6,0.1462267655,3.6781023342,3.8635533239,0.1877449432,0.1092386343,0.1135379171,0.3670310007,0.1687485205,0.8686316221,0.0005839846,0.0003750795,0.377,0.238,27.9716345748155,14.8452809195948
"01119",0.113622162,0.0005517459,9.4585008276,5643,0.14001657,0.0344827586,9791.71,4.6,0.3197898612,5.6968072571,5.2310376871,0.1148554402,0.1844589032,0.1679092647,0.4327665962,0.2300803497,0.1830996149,7.66871e-05,0.0001533742,0.431,0.33,26.0294653547816,33.8383049612161
"01121",0.1030204108,0.0003122463,12.364953475,5467,0.1312455791,0.0244014733,12000.32,7,0.2439321881,4.832574374,4.7931945282,0.1309925771,0.1476668831,0.1449592912,0.4218156803,0.214248488,0.5979876293,0.0001123553,0.0003870017,0.39,0.367,62.0843680728012,17.083618060301
"01123",0.1190483693,0.00049163,14.011454979,4305,0.150748183,0.0314800136,11158.54,7.2,0.2364316692,4.8893836487,5.0550994673,0.1441983356,0.1520181239,0.1518866731,0.4119439254,0.2092048346,0.7056180315,0.0002209836,0.0007366121,0.345,0.268,80.3904679873672,20.5077724457569
"01125",0.0930868308,0.0007218097,11.06774906,5853,0.1172726208,0.0235317425,11471.12,7.1,0.2085753228,4.4562688533,4.6907003293,0.1883549073,0.1409913961,0.1399199215,0.3790466333,0.2008367679,0.7095542906,0.001164472,0.000727795,0.361,0.275,28.258384391096,12.2024841688824
"01127",0.1167076647,0.0004058822,14.674201505,6561,0.1498498015,0.0293175155,11716.01,7.5,0.2163012974,4.6992715923,4.8957519644,0.1375526378,0.1462967667,0.1474770582,0.3947672409,0.1979027189,0.460453874,0.0004463805,0.0005849123,0.394,0.319,48.7713763905031,23.8668437655653
"01129",0.1390946502,0.0001814772,15.123102051,5311,0.1754565976,0.0431168831,11864.26,7.2,0.2274661871,4.6852534552,4.8276197062,0.146188119,0.1433590505,0.146220046,0.3875590021,0.2073555711,0.1828678687,0.0001193602,0.0003580807,0.319,0.335,36.2428269405014,36.2428269405014
"01131",0.1051888457,0.0003731691,6.530459931,4464,0.1366954214,0.0291666667,9922.19,2.5,0.3037122834,5.6574797296,5.1811226212,0.1097714136,0.1847252571,0.1652306529,0.4328828118,0.2425493419,0.0977720651,9.10249e-05,0.0002730748,0.498,0.346,24.7432883830261,24.7432883830261
"01133",0.1277275435,0.0004215496,9.2740915606,13447,0.1604117991,0.0351987344,12197.62,8,0.2178087205,4.9434301634,4.942185917,0.1470121874,0.1496645645,0.1483072751,0.3649100341,0.227808315,0.7617627839,4.2008e-05,0.0003780718,0.356,0.356,30.9045190835405,18.2617612766376
"04001",0.1917271189,0.0003212021,3.4913275424,5244,0.2299695552,0.1129498164,9066.33,2,0.2615931018,5.5989093474,5.4996181421,0.1189385569,0.1803830748,0.1897581913,0.3494037892,0.2155277574,0.1910008669,0.000848014,0.0005471058,0.354,0.259,44.3344293789485,35.0980899250009
"04003",0.1045641986,0.000545064,8.4164288692,3324,0.1229122577,0.0640076852,8802.15,6.8,0.173962766,4.1236492277,3.9730759412,0.160204045,0.1269440301,0.1229144717,0.3093368862,0.1593978864,0.6026373091,0.0011528981,0.000739445,0.309,0.244,46.9127687545057,23.5889063228871
"04005",0.1311674912,0.0008453145,9.3765982838,2370,0.1484364802,0.0870752723,8541.59,6.1,0.1599106898,4.2000149525,4.5429215895,0.1986299228,0.1318244389,0.1409197346,0.3063310324,0.1635938031,0.8296992285,0.0018877566,0.0008587163,0.245,0.165,23.7905676288106,26.3816195487801
"04007",0.1347724621,0.000467281,9.7194444964,3501,0.1541442173,0.0877554679,10020.95,6.2,0.214606879,5.090789447,4.8472804947,0.1452460715,0.1549406399,0.1462838315,0.3242381874,0.1814261957,0.9150698733,0.0005414893,0.0006161775,0.311,0.265,31.0663203807488,41.6288693102034
"04009",0.1001835112,0.0005871991,4.8043559494,2766,0.121587449,0.0634335413,8464.14,6.3,0.2138923871,4.4307672449,4.0436397813,0.1742891512,0.1391904767,0.1291251944,0.2929763507,0.1791420647,0.586646964,0.0003989468,0.0008510865,0.339,0.229,21.2132193712048,22.9809876521386
"04011",0.0861478218,0.0005288207,5.2882072977,2571,0.097547879,0.0652014652,8179.82,5.8,0.1916354423,4.0842838654,3.7756633915,0.1760244064,0.1263556468,0.1181045779,0.3404365561,0.1530389075,0.461419936,0.0001040258,0.000520129,0.302,0.189,21.0150257434065,21.0150257434065
"04012",0.1976077339,0.000291248,4.3687199651,4251,0.2290180088,0.1193149916,9427.85,6.2,0.2249547748,4.6720514728,4.3995939061,0.124728908,0.1468880159,0.1416609114,0.3153598945,0.1549751216,0.3493093855,0.0011812768,0.0006398582,0.33,0.381,16.124871001032,41.9246646026832
"04013",0.12081176,0.0007035005,5.3029544933,3050,0.1386635529,0.0793784896,10473.08,7.7,0.1463431052,3.5912711936,3.6695195859,0.18537748,0.1101404933,0.1121233572,0.3426794227,0.1374925703,0.9170800895,0.0012196568,0.0008769745,0.271,0.198,22.3673532623699,16.2489292758024
"04015",0.1336297683,0.000492278,5.6467181467,4000,0.1522911306,0.0808709176,9789.89,5.8,0.2085326239,4.8952247486,4.5083802462,0.1551207371,0.1479868895,0.1345012407,0.3323755135,0.2002779048,0.6562846553,0.0006772262,0.0006967147,0.307,0.322,42.4437981411546,34.8875158963278
"04017",0.1512011359,0.0006241051,6.7917324425,3413,0.1830080954,0.0885753089,8764.56,4.6,0.2379440337,5.7644938886,5.0731126171,0.1513784889,0.1789684418,0.1697148023,0.3541784351,0.2149919413,0.5974183101,0.0007361896,0.0006907458,0.333,0.269,42.498034465906,39.7660179645263
"04019",0.1086259278,0.0008437878,6.3064093652,2929,0.1268121332,0.0631477722,9114.31,7.5,0.1605641558,3.8693081864,3.853326337,0.1697051248,0.1203691504,0.1189651205,0.3090993482,0.1389351317,0.8596366485,0.0016768254,0.0008325084,0.254,0.194,31.4485024275125,19.9477071182776
"04021",0.1102796475,0.0001603767,3.4167214814,3118,0.1322099572,0.0649909952,10776.26,7.6,0.1957434113,4.5099918592,3.9778323343,0.1573683488,0.1328583666,0.1221923323,0.3549079084,0.150965481,0.7428719696,0.0007143881,0.0004515697,0.342,0.282,13.8126343162939,17.3622498389169
"04023",0.1399328322,0.0004977062,4.1114861941,2337,0.1710100292,0.0798482032,6738.31,7.8,0.253747981,4.6456548859,3.928240888,0.1384585438,0.1532193256,0.1309291075,0.3143252488,0.1560468406,0.666617461,0.0003261933,0.0001304773,0.301,0.178,12.9769011160135,10.0931453124549
"04025",0.1292438197,0.0006223484,8.8969531223,2246,0.1425306233,0.0906222969,8569.71,6.8,0.1428128618,3.6555769043,3.7658564728,0.1648173399,0.1115900782,0.1168329806,0.2989418785,0.1525279399,0.8664237347,0.0016713808,0.0008556406,0.243,0.225,41.2703088564916,35.2912181741024
"04027",0.1419948099,0.0004722118,4.5775631945,3604,0.176579222,0.0728896465,9943.5,6.8,0.2593220555,4.8751959021,4.0338357488,0.1548240407,0.1557137422,0.1285018893,0.2977412231,0.1489587161,0.8358169307,0.0005300757,0.0006322004,0.379,0.243,19.6707783391146,13.433702280371
"05001",0.0892445314,0.0005565759,13.357822675,6767,0.1077428075,0.0423076923,9741.35,5.5,0.2435948554,4.714443704,4.9346157216,0.1297711916,0.1409631046,0.1459645164,0.361572473,0.1946592114,0.4768915295,0.000933348,0.000603931,0.35,0.392,42.6320667284523,33.3642261353105
"05003",0.0920272211,0.000394419,13.804664004,7550,0.1135890316,0.0388084749,12553.96,6,0.2349308298,4.7913865966,4.8133501098,0.1324519162,0.1444302189,0.1450508627,0.3327037939,0.2011461134,0.5025396971,0.000731993,0.0005367948,0.42,0.445,23.0183653672251,9.86501372881077
"05005",0.083837602,0.0007496071,9.6723491718,4453,0.0992222484,0.0401373119,9938.17,7.7,0.2029167443,4.677697163,5.0742670533,0.1292055116,0.1359714905,0.1409917595,0.3174083172,0.1795878972,0.7519090405,0.0028006429,0.0010715503,0.311,0.298,79.009319874875,30.6362668902577
"05007",0.1042660788,0.0006045813,8.5617724371,3144,0.1285429142,0.0521716921,10048.02,8.2,0.1990779502,4.4344465088,4.3871706724,0.1732967924,0.1330264102,0.1302373442,0.3030248546,0.1757684087,0.7646822295,0.0020403344,0.0005575107,0.311,0.226,23.4571292738701,17.5614871569081
"05009",0.0861648016,0.0007490436,10.700623311,3839,0.1046090109,0.0404737266,9746.78,7,0.1981726228,4.5755641209,4.5732988464,0.1556871701,0.1369443726,0.1382829236,0.2964911616,0.1960301011,0.5558355689,0.000965044,0.0007773965,0.292,0.324,30.3124860696296,24.0716801141176
"05011",0.1155674047,0.0005522828,11.966126657,7001,0.1438860697,0.0485584219,12370.6,6.5,0.2890434881,5.299967602,5.2426639851,0.1226870441,0.1646420244,0.1601467145,0.3802559825,0.2255589448,0.6807438304,9.09422e-05,0.0002728265,0.312,0.374,30.5278261135025,30.5278261135025
"05013",0.0833755702,0.0003811702,13.340956737,4115,0.0984594776,0.0373647984,9606.2,4.6,0.2408956168,5.0077959961,4.975184463,0.1352526377,0.1509946087,0.1491031388,0.3563525329,0.2149731607,0.1058122206,0,0.0011664075,0.258,0.397,6.38243553740107,6.38243553740107
"05015",0.1277965783,0.0005725737,13.240767249,3898,0.1540521126,0.0628380528,9716.79,8.1,0.2211498983,4.8270361131,4.7749545821,0.1316246491,0.1448505296,0.1434574978,0.3432681775,0.1868254705,0.522444072,0.0007957752,0.0002170296,0.295,0.337,35.7939699092026,26.2489112667486
