"5-digit FIPS Code","Uninsured raw value","Primary care physicians raw value","Social associations raw value","Preventable hospital stays raw value","Uninsured adults raw value","Uninsured children raw value","Health care costs raw value","Food environment index raw value","Poor or fair health raw value","Poor physical health days raw value","Poor mental health days raw value","Excessive drinking raw value","Frequent physical distress raw value","Frequent mental distress raw value","Insufficient sleep raw value","Adult smoking raw value","Access to exercise opportunities raw value","Mental health providers raw value","Other primary care providers raw value","Adult obesity raw value","Physical inactivity raw value","MentalDisordersDeath","Suicide"
"01021",0.1634058969,0.0002264852,14.948021652,3869,0.2105586485,0.0449865504,12370.3,7.6,0.2118546291,4.7733822963,4.8532441372,0.1450937458,0.145909916,0.1517709983,0.3517456926,0.2018897906,0.4629379282,0.0004084689,0.0001361563,0.392,0.353,26.3856220975816,13.5697485073277
"01023",0.1348946615,0.0003893778,21.805155362,5039,0.1678581248,0.040831758,12624.9,6.1,0.2486353129,4.9332046304,4.9878824765,0.1164229062,0.1530866335,0.157700207,0.3829117428,0.1879324829,0.2893426654,0,0.0004634994,0.397,0.378,26.0586319218241,31.2703583061889
"01025",0.1255693253,0.0005434783,15.886287625,5206,0.1605786618,0.0309297559,11364.03,5.7,0.2523508481,5.127337236,5.0837367294,0.1186901052,0.1591394417,0.1637406837,0.4084477971,0.2057965532,0.2527000348,0.0006643691,0.0005397999,0.444,0.396,36.3001745200698,19.5462478184991
"01027",0.1593937053,0.0003766478,11.299435028,6054,0.1981388135,0.0460431655,10747.64,7.5,0.2379591741,4.9589695308,4.9829276834,0.1328650366,0.1505146385,0.1556723269,0.3854052487,0.1962035415,0.6378122308,0.0001496222,0.0004488666,0.371,0.371,82.7544699952354,27.5848233317451
"01029",0.1359752011,0.0002001735,7.3396944018,4838,0.1735431235,0.0410299943,11892.51,7.2,0.1928440781,4.546700394,4.8672154562,0.1446296652,0.1361781588,0.1492484469,0.3350478468,0.1837446577,0.4148410366,0.0004026846,0.0002013423,0.356,0.336,49.1104315021095,42.4135544790946
"01031",0.125230762,0.0004623476,13.870427094,4561,0.1617191828,0.0341505444,11799.29,7.2,0.1942582681,4.4201197865,4.5674364995,0.1518329425,0.1343336232,0.1409976691,0.3730473188,0.1744475759,0.5372387283,0.0005397694,0.0006361568,0.346,0.333,35.8686949559648,10.2481985588471
"01033",0.1132785606,0.0006391293,16.799970783,6521,0.1430955619,0.028766661,12492.92,7,0.2091445435,4.6086376267,4.5824058974,0.146975929,0.1388070038,0.1435762148,0.3695078304,0.1865882106,0.5573234365,0.0003119266,0.0013211009,0.359,0.332,41.336632158684,21.8840993781268
"01035",0.1248126739,0.0004072656,7.3307811355,12212,0.1577268774,0.0336426914,11980.35,5.8,0.2860874779,5.4337528108,5.3914879643,0.1204270764,0.1689769889,0.1698271613,0.4232037304,0.2110751296,0.3701995767,0.0006415911,0.0002405967,0.41,0.395,35.3136120392253,38.0300437345503
"01037",0.1257364924,0,11.199253383,4737,0.148657289,0.0441501104,12559.13,6.7,0.2491910328,5.0890163223,5.1021191231,0.1267054033,0.1543865537,0.1573006706,0.3680937197,0.2039996562,0.0642170032,9.29887e-05,9.29887e-05,0.392,0.348,56.0189219469688,62.2432466077431
"01039",0.1221067221,0.0004866706,12.437138377,9451,0.1548011269,0.0364876181,12836.94,6.9,0.2266880625,4.6819404519,4.9065509126,0.1350030218,0.1401217505,0.1489160768,0.3591244884,0.1924945154,0.5023434397,0.0005931198,0.0007818397,0.366,0.356,26.0962682336426,18.8972976864308
"01041",0.1278860029,0.0001446759,10.127314815,7005,0.1603844234,0.0442313641,10854.66,6,0.2214693624,4.7414560381,4.8952137157,0.146170099,0.1436408775,0.1504905077,0.3755186144,0.1864692956,0.2235006472,0.00050465,0.0008651143,0.356,0.356,40.9964550124195,43.4080111896207
"01043",0.1382839657,0.0005273124,11.265310036,6117,0.1769572608,0.0376233553,12020.01,7.6,0.2178649369,4.6814213739,4.8876023362,0.1488718146,0.1385632217,0.1465504739,0.3537426646,0.1790107122,0.4165360794,0.0011963023,0.0007975349,0.332,0.336,41.6058248154742,20.8029124077371
"01045",0.1101272828,0.0002042651,11.438843043,4863,0.1421367462,0.0276864509,11713.07,6.3,0.2343310703,5.0212640196,4.796090897,0.1453796137,0.1486292591,0.1504696997,0.4084584768,0.2005739493,0.4638713657,0.0008125787,0.0007313208,0.381,0.329,40.7182702878782,21.7164108202017
"01047",0.1138312496,0.0007569825,12.529365701,7664,0.1491863804,0.0249343832,11030.27,5.3,0.2982689782,5.6268779752,5.5911128935,0.1133825645,0.1800303087,0.1803002782,0.4232435317,0.2408899101,0.5963715199,0.0004845085,0.0005610098,0.474,0.412,27.8937596429599,14.8185598103224
"01049",0.1884867914,0.0003922393,8.6852980318,5915,0.2448866777,0.0500649828,11839.08,7.3,0.2595898149,5.2677081423,5.0044055833,0.1245824953,0.1634335966,0.1611928499,0.3581592162,0.2102827079,0.4503789956,0.0002234106,0.0005724898,0.353,0.405,35.4287578957182,27.0377362888376
"01051",0.098852454,0.000256451,11.11287506,5677,0.1258487424,0.0299751966,11452.13,7.4,0.1863386282,4.2962096766,4.6636068396,0.1585290019,0.1263679152,0.1382924658,0.3842432624,0.1745250185,0.5173070376,0.0001101901,0.0003060837,0.358,0.331,24.921049298738,20.8356313809121
"01053",0.1494106055,0.0003265484,14.966800914,7234,0.1950980897,0.0390569183,11873.81,6.3,0.2605489189,5.2194029367,5.1854976645,0.1297516836,0.1625681005,0.1634386849,0.3974832963,0.2241258458,0.4813017041,0.0004806794,0.0003471573,0.387,0.391,42.4080557259898,23.4597755079944
"01055",0.1245601949,0.0007999922,15.512043785,6934,0.1594425693,0.0285108076,14129.81,6.7,0.2148386406,4.9190216937,4.8363138983,0.1403053052,0.1487629511,0.1506259797,0.4083559392,0.201473986,0.4949439816,0.0010607756,0.0008077466,0.345,0.339,54.3047046734564,18.8603165931765
"01057",0.1231912397,0.0010345037,8.519442585,4667,0.1557473101,0.0348577803,12024.46,7.1,0.2219934392,4.9275311898,4.9761402811,0.1351852394,0.1482965737,0.1530841029,0.3891526204,0.1800159326,0.3416275158,0.0001214477,0.0003036191,0.371,0.354,42.6803243704652,22.3563603845294
"01059",0.1640038873,0.0004463859,9.246564423,8158,0.2101203501,0.0514395393,12905.84,7.4,0.2536802147,5.2165879485,5.1820135463,0.1337365231,0.1593641365,0.1613812802,0.3842066779,0.1925058304,0.5814723694,0.0001270043,0.0004762661,0.379,0.372,28.6563362343452,15.9201867968584
"01061",0.1419357944,0.0003040207,8.7405943604,5955,0.1817581401,0.0364644598,12381.17,7,0.230846693,5.0205031528,5.0139062509,0.1372213958,0.1522383675,0.1580666054,0.3692114575,0.2000360328,0.2020530049,0.0001513947,0.0002270921,0.359,0.354,46.8318861858593,18.9858998050781
"01063",0.1168851935,0.0004858496,8.5023685169,6410,0.1491615181,0.03200883,10203.63,3.8,0.3398515564,5.9347876519,5.4635014981,0.0957157596,0.1944458471,0.184575285,0.4523545272,0.2463281871,0.0622443339,0.000120048,0.000240096,0.47,0.459,20.2642457647726,32.4227932236362
"01065",0.1136188106,0.0002037213,6.7907103083,6585,0.1463124032,0.0305035971,11016.45,6.3,0.2790257033,5.4154380997,5.2551295516,0.1140459807,0.1725489044,0.1702607577,0.4179543605,0.2207729134,0.2989847716,0.0001350257,0.0003375641,0.438,0.395,70.1532055488923,61.1011790264545
"01067",0.1387537994,0.0002905456,13.365099657,4344,0.1745001031,0.0399452804,11014.99,7.6,0.2141926206,4.6966737413,4.7585722287,0.1380933082,0.141630146,0.1483030089,0.3811461866,0.1842984544,0.2530921281,0.0001749577,0.000233277,0.385,0.349,75.6385640309536,19.3945035976804
"01069",0.1272395097,0.0008976146,11.554401176,4703,0.1672372754,0.0243774468,11876.1,6.9,0.2026979709,4.6656889695,4.7669545639,0.1352370177,0.1437045324,0.1519766223,0.3704631196,0.1924978278,0.6654455572,0.0013225231,0.0014183582,0.402,0.359,43.8164788061597,17.4630893792665
"01071",0.133098798,0.0005412092,9.0845832689,5480,0.1671932596,0.0361175838,12490.93,7.1,0.2324476181,5.0329273964,5.0659560823,0.1349201628,0.1530583041,0.1580285361,0.3804265797,0.1995892088,0.4719033573,0.0004430831,0.0005779345,0.386,0.357,28.3375517643346,23.8293048927359
"01073",0.1112586554,0.0010875171,14.515395116,4558,0.1423307337,0.0294214748,11333.17,6.6,0.1969630214,4.4108897663,4.7365444738,0.1468864353,0.1371110804,0.1456821527,0.3634513264,0.1762204526,0.7862774995,0.0015564391,0.0012742776,0.342,0.304,58.2680431143055,14.9210700683334
"01075",0.1192300505,0,7.2233458538,5917,0.1492193499,0.0397372742,11295.63,7.1,0.2425531098,5.2104859536,5.147942525,0.1296669047,0.1587235797,0.1612057478,0.3787654685,0.20430552,0.103131008,0.0001434103,0.0006453463,0.364,0.371,60.1033778098329,67.3157831470129
"01077",0.1170476415,0.0004979055,14.612445474,5141,0.1458083998,0.0315455746,10924.01,7.4,0.2012583341,4.6686419817,4.7585484725,0.1374675543,0.1409689061,0.1457050903,0.3505816101,0.166560043,0.6549202343,0.0014588601,0.0007240269,0.327,0.301,48.6216658142868,12.6056170629633
"01079",0.1389576303,0.0001517128,12.440452711,6273,0.1753385602,0.038768067,11179.78,7.4,0.2183380312,4.8827719898,5.0484569202,0.143314551,0.1450540137,0.1535418659,0.3871894829,0.2018764616,0.4898511896,0.001180066,0.0003933553,0.355,0.35,25.2703932073183,26.281208935611
"01081",0.1053490987,0.0005123795,8.0516771277,4517,0.1299149361,0.0327107937,9942.45,6.7,0.2146390783,4.4909276572,4.6345119933,0.1574760323,0.1382912449,0.1472367357,0.365670481,0.1756014041,0.6774904276,0.0008106235,0.0005197891,0.336,0.292,20.6085858225172,13.6710420802837
"01083",0.1094920006,0.0003639237,8.8381475243,5178,0.1378664354,0.0354029062,11854.01,7.7,0.2011404561,4.5193296825,4.7587559265,0.1496338315,0.135740957,0.1411353788,0.3739478359,0.1817335659,0.6096736005,0.0004025338,0.0004872778,0.337,0.31,30.7436155182717,14.8536569357942
"01085",0.1170534813,0.0001002607,6.0156406657,6720,0.1506232687,0.0273730684,11450.71,5,0.3035591055,5.4862740346,5.1831278794,0.1035372988,0.1761559354,0.1700707636,0.4273863118,0.2261591119,0.0486768741,0,0.0001984915,0.458,0.428,40.3009134873724,40.3009134873724
"01087",0.1160096416,0.0003796301,7.050273876,5535,0.1432451464,0.0243667842,9123.05,4.9,0.2986333813,5.412811684,5.3007402376,0.1073504514,0.1720494401,0.1705954112,0.4589316797,0.2141469639,0.3133973522,0.0038922954,0.0009597441,0.404,0.386,28.9529875864066,34.3816727588578
"01089",0.0949232159,0.0008894491,10.695216346,4610,0.1181064563,0.0309267254,10968.06,7.5,0.1925782533,4.3656225035,4.6548938057,0.1558025881,0.1305633916,0.1387830515,0.3615362162,0.168201727,0.6931343355,0.0013017732,0.0010109515,0.325,0.278,27.9879397423292,16.9926777006999
"01091",0.1063166965,0.0004720445,17.308297493,4088,0.1357503442,0.0309814564,10725.15,5.7,0.2624173744,5.2854842113,5.2349503959,0.1186980271,0.1675852132,0.1686578076,0.3926068391,0.2135600035,0.429352737,0.0003096774,0.0006193548,0.436,0.398,62.8228395923496,8.72539438782633
"01093",0.1308403068,0.0003359876,10.415616705,7801,0.1657681142,0.0344558778,13096.29,7,0.2225650467,4.9120180706,4.9478478149,0.1403490007,0.1472868105,0.1523341228,0.3753765331,0.1906020361,0.4703340265,0.0001005598,0.0006703986,0.359,0.342,49.2693578187112,21.2754045126253
"01095",0.1443346124,0.0005722669,10.404852823,5907,0.1893624707,0.0389472394,12289.31,7.2,0.2239465306,4.9652343056,5.0519317823,0.1419656084,0.1535998147,0.1581151737,0.3571209728,0.2101785348,0.5441898967,0.0023025076,0.0006802863,0.38,0.362,36.0571505836751,15.6016516948594
"01097",0.1311926929,0.0006622244,11.359324434,6275,0.1711260867,0.0286656877,11614.07,6.6,0.223990914,4.5277243358,5.154593676,0.151932981,0.1441975759,0.1558144539,0.3729141239,0.1936996915,0.7021758291,0.0008334239,0.0009155585,0.364,0.321,41.4208145233947,15.3111960300486
"01099",0.1368007257,0.0004272084,12.816252907,5179,0.1752925663,0.0323404255,11515.67,5.4,0.3001619585,5.6737681952,5.2996300729,0.1123033314,0.1795022311,0.1749854691,0.3805333372,0.2325753896,0.515432634,0.0007033338,0.0004220003,0.411,0.412,47.5232467882206,47.5232467882206
"01101",0.1217890452,0.0010187675,14.882863888,5509,0.1575607254,0.0312529136,10388.91,6,0.2387508622,5.0396193448,4.6665803568,0.1385100674,0.154186848,0.1494974453,0.3711891253,0.1968315291,0.7378478656,0.0012089338,0.0010809809,0.376,0.319,29.4596366153824,11.3419600969222
"01103",0.1323646435,0.000520619,12.091796891,6064,0.1694496775,0.0365996383,11650.57,7.5,0.2055428234,4.5578163775,4.6675274369,0.135503695,0.1373709445,0.1441293756,0.3751680578,0.1885570615,0.592292242,0.0013381811,0.0005975526,0.345,0.312,44.4648280413663,25.1687705894526
"01105",0.1171624714,0.0003282276,9.8468271335,7088,0.1519898391,0.0273618998,11160.05,5.1,0.3542905408,6.4033290959,5.8770634003,0.0968656727,0.2116117772,0.2000202549,0.440162448,0.2600308857,0.5272401095,0.0003212335,0.0004283114,0.462,0.434,83.935479162105,76.636741843661
"01107",0.1222307105,0.0004012439,10.031096399,5829,0.152137074,0.0392991239,11304.21,6.8,0.2659326475,5.2115490705,5.0023225062,0.1232901333,0.163058679,0.1611280541,0.4024090013,0.2119912304,0.0588473615,0.0001486915,0.0001982554,0.401,0.383,54.95969622277,59.9560322430218
"01109",0.1402607362,0.000449937,10.1985722,5134,0.173926119,0.0328977709,11248.68,6.5,0.2455416321,5.0888859576,5.054337662,0.1500951282,0.1595066654,0.1584207391,0.3909668052,0.2060465618,0.5141797623,0.0003607178,0.0006913758,0.363,0.338,31.0873554688675,11.0309971018562
"01111",0.1312168715,0.000220022,9.6809680968,4395,0.1668975069,0.034407319,11665.15,7.1,0.213892945,4.7617893775,4.9027243305,0.1400682348,0.1447389808,0.1511384149,0.3635385851,0.1899835753,0.4066687034,0.0002205558,0.0007057786,0.345,0.347,61.6586167916966,29.3612460912841
"01113",0.1197838549,0.0002596009,9.5186999187,4479,0.1559737343,0.0266910164,10434.52,6.7,0.2546314877,5.0242739347,5.0158829596,0.1328764591,0.1537895141,0.1555869717,0.4124697987,0.2179131984,0.6434925492,0.0003681304,0.0002103602,0.385,0.363,25.4648787235151,20.2561535300688
"01115",0.1150725993,0.0001691284,8.5691735258,5437,0.1474841277,0.0304895505,12230.23,7.9,0.1927257125,4.5378955295,4.6043761162,0.1514834421,0.1332755638,0.1387561746,0.3663076878,0.1833530128,0.4233249196,0.000147394,0.0003401399,0.352,0.318,45.7956238903007,18.768698315697
"01117",0.0813709926,0.0008205575,10.894407692,4238,0.1040821802,0.0253924457,12021.53,8.3,0.1648943997,3.9793228093,4.1430652633,0.1704965513,0.1172232451,0.1248584969,0.3670310007,0.1556115747,0.8369838788,0.0007022308,0.0004353831,0.302,0.236,26.5836597044268,13.4463860132856
"01119",0.1337619901,0.000551572,9.4555196596,6414,0.1661341853,0.0336577453,11245.79,5.4,0.3363301606,5.869336911,5.4345816297,0.1071973787,0.1895297502,0.1815369912,0.4327665962,0.2249191497,0.3632202281,0.0001576417,0.0001576417,0.435,0.395,34.3869858484328,34.3869858484328
"01121",0.1202877698,0.0003257003,13.153279551,5776,0.1525237274,0.0291171675,12447.07,6.8,0.2319712431,4.8202090037,4.9750953639,0.1393203335,0.1459414673,0.1553129034,0.4218156803,0.2315986226,0.4802104726,0.0001373884,0.0004371448,0.371,0.36,59.6153765982549,19.1769742903477
"01123",0.1184462304,0.0004938637,14.075116675,4173,0.1477590735,0.0355395013,11400.55,7,0.2284730675,4.7777431934,4.9791423992,0.1318244811,0.1451525338,0.1530771513,0.4119439254,0.1818006718,0.688052672,0.000245815,0.0008111895,0.386,0.366,74.0466493891151,19.7457731704307
"01125",0.1014563787,0.0007180091,10.674402018,5624,0.1258825636,0.0300868144,11457.62,7.3,0.2026232998,4.5040628826,5.0443285927,0.1605198808,0.138765712,0.1510711577,0.3790466333,0.178726324,0.7566065264,0.0012270765,0.0008036148,0.383,0.313,30.9866038841868,12.6182562208802
"01127",0.1297589458,0.0004080928,14.283247791,6219,0.1656669833,0.0351731231,12349.53,6.8,0.2437171888,5.2099012127,5.3784295595,0.1383630308,0.1573529864,0.1626208801,0.3947672409,0.2268098456,0.4398490071,0.0004683256,0.0006556558,0.353,0.362,55.4132469026086,24.0472580898113
"01129",0.1381649139,0.000122115,14.653803883,4036,0.1728098569,0.0455150386,12291.75,6.7,0.2304085882,4.9964340676,4.9650050426,0.1398978232,0.1524625807,0.1548222636,0.3875590021,0.2079009208,0.1828678687,0.0001814772,0.0004234469,0.403,0.381,32.4972072712501,12.1864527267188
"01131",0.1127990431,0.0002822998,6.5869953891,5373,0.1449178128,0.0335021426,11133.93,3.2,0.2944186605,5.4542382176,5.2067846211,0.1099889654,0.1740870559,0.1718663725,0.4328828118,0.2206663015,0.057412168,9.32923e-05,0.0005597537,0.454,0.441,25.221476086888,25.221476086888
"01133",0.1474554154,0.0004226543,10.56635672,11361,0.1845320846,0.0411177645,11943.14,7.2,0.2143141982,4.8202981691,5.0130055826,0.1356003941,0.1475359464,0.1570415374,0.3649100341,0.196479681,0.7637232478,4.2155e-05,0.0004637046,0.383,0.377,33.797580656518,18.3070228556139
"04001",0.2118843503,0.0003898744,3.2025397533,4878,0.2447234442,0.142148104,9201.93,2.2,0.2595120197,5.6130582809,5.3456285975,0.1294499582,0.1848383315,0.1800095848,0.3494037892,0.2151310702,0.1929444336,0.0008658492,0.000628439,0.369,0.294,47.3733343860741,32.9755562883457
"04003",0.1118406843,0.0005442928,8.2038337146,3261,0.1288795131,0.0745765119,8937.68,6.7,0.1806944859,4.2331406992,4.3145157921,0.1474556738,0.1280515415,0.1294441042,0.3093368862,0.1499584566,0.5966607282,0.0011943313,0.0007695021,0.339,0.272,44.5094423602721,25.1690299061063
"04005",0.1308188804,0.000819018,9.2402032845,2392,0.1464036548,0.0906139411,8501.58,6.8,0.1588451414,4.193534585,4.2184095099,0.1740134319,0.129361916,0.1335555706,0.3063310324,0.1599018603,0.828761875,0.0019818719,0.0009731772,0.276,0.205,22.7109897777133,30.4374089804405
"04007",0.1451291719,0.0003896899,9.0927647572,3142,0.1634665091,0.1001079331,9481.14,5.9,0.1866972167,4.5077220961,4.4866913761,0.1565961303,0.1403124936,0.1407236641,0.3242381874,0.1762810473,0.9150698733,0.0005794284,0.0007102671,0.312,0.272,28.4992069785884,46.466098334655
"04009",0.1213757249,0.0005253204,4.990544232,2483,0.1413436433,0.086084021,8873.31,6.2,0.1891427963,4.3742188262,4.1942100072,0.1713275089,0.1359065329,0.131929337,0.2929763507,0.1753449299,0.5559914025,0.000400363,0.0008541077,0.368,0.302,20.983606557377,14.8633879781421
"04011",0.0730694037,0.0005272593,5.2725930613,2940,0.0822064057,0.0560921248,8172.17,5.8,0.1786541623,3.722590567,3.7955325032,0.180303045,0.1146469725,0.1163124555,0.3404365561,0.1426994985,0.461419936,0.0001057641,0.0005288207,0.358,0.267,21.100014066676,21.100014066676
"04012",0.2114827919,0.0002843871,5.2137643379,3547,0.2379524761,0.1441266315,9631.41,5.7,0.2200599671,4.5230547146,4.49068383,0.1304600532,0.1396879214,0.1396810884,0.3153598945,0.155210102,0.3905998341,0.0011164507,0.0006795787,0.37,0.315,22.2905090196953,46.173197255083
"04013",0.1260448081,0.0006905739,5.2892611449,2935,0.1442682547,0.0826005767,10704.34,8,0.1562265423,3.5771885388,3.7794427068,0.1821042405,0.1095555445,0.1163868711,0.3426794227,0.1368639825,0.9160261527,0.0012734985,0.0009484487,0.31,0.248,21.9491063994672,16.2686958405989
"04015",0.1284161139,0.0005297065,5.4402290623,3749,0.1454059548,0.080446351,9642.81,5.7,0.1891227262,4.4190336357,4.7614010081,0.1614028829,0.1321160874,0.1412819143,0.3323755135,0.1935284304,0.5857052941,0.0006949807,0.000777027,0.323,0.311,43.8839872736437,34.6619899480229
"04017",0.1437956785,0.0006066368,6.7907103083,3104,0.1741962704,0.0840574922,9317.6,4.6,0.242846849,4.9668846218,5.2379861823,0.1364950539,0.1578199163,0.1640560919,0.3541784351,0.2061197836,0.5634766261,0.0007525974,0.0007801314,0.378,0.284,47.2262166048588,38.1442518731552
"04019",0.1234660101,0.0008565327,6.2555758835,2901,0.1402597749,0.0807166515,8862.03,7.5,0.1716099051,3.8746661849,4.0478581618,0.1697156459,0.1168049064,0.124380782,0.3090993482,0.1491646119,0.8784632287,0.0017305961,0.000883875,0.308,0.234,28.8827613978356,21.8068064896799
"04021",0.1219695159,0.0001632606,3.4217624089,2675,0.1415201851,0.0809392955,10519.03,7.7,0.2009121745,4.2295266888,4.1786557492,0.1612945483,0.1300784881,0.1255267626,0.3549079084,0.162744735,0.6604864678,0.0006972901,0.0004741573,0.346,0.312,13.953516136831,17.1620786709686
"04023",0.1742389762,0.0004730064,4.7300638559,2118,0.2006785278,0.1215664731,6530.7,6.7,0.2657921759,4.5052698552,4.359773714,0.141389325,0.1505600528,0.1395910395,0.3143252488,0.1457144926,0.666617461,0.0003462304,0.0001731152,0.371,0.321,7.18282443022245,9.33767175928919
"04025",0.1506060781,0.0005905351,8.4916355235,2210,0.1652350947,0.1069485942,8762.51,7,0.1540051142,4.116284082,4.4569737785,0.1669477185,0.1226997385,0.1287282568,0.2989418785,0.1706533007,0.845303815,0.0017750079,0.0009510536,0.278,0.244,41.9986767540201,37.1084198717027
"04027",0.137439384,0.0004525569,4.0070146327,3210,0.1651985179,0.082852447,10540.99,6.3,0.2272637637,4.0969808325,3.7010171729,0.1770614739,0.1334006842,0.1235280353,0.2977412231,0.1332703585,0.8355359615,0.0005396706,0.0006794067,0.384,0.297,16.260188270879,14.0500655932838
"05001",0.0878041839,0.0005065001,12.943891046,4981,0.106132542,0.0426917511,9936.96,5.4,0.2312340567,4.7918783696,4.6816468788,0.1373710983,0.1418521514,0.1475399164,0.361572473,0.200832304,0.4795204795,0.0010574943,0.0006122335,0.368,0.336,48.8519785051295,33.8206005035512
"05003",0.0959592746,0.0003990821,14.466726529,6294,0.118142338,0.0414964524,12081.07,5.9,0.2402256347,4.7899218165,4.8799598555,0.1266634834,0.1439071945,0.1538754931,0.3327037939,0.2045206693,0.5006177642,0.0007395356,0.0006902332,0.391,0.357,20.0046677558097,30.0070016337145
"05005",0.0879509632,0.0007448521,9.8512698527,5268,0.1043241467,0.0421576329,10561.29,7.2,0.1894624372,4.410894575,4.6638369435,0.1297732178,0.1254732457,0.1388050323,0.3174083172,0.1624281588,0.651193602,0.002853343,0.0012332245,0.32,0.279,63.2475621667494,29.6222759515155
"05007",0.0986432893,0.0006015964,8.4003404155,3012,0.1193286318,0.0539534389,10464.47,8.1,0.1623336006,3.8326523218,3.9625852472,0.1761549385,0.1159951467,0.1234530454,0.3030248546,0.1651315672,0.7730449672,0.0021817499,0.0006346226,0.298,0.265,27.9934331562046,16.747163067249
"05009",0.0886217785,0.0007470651,11.472785486,4058,0.1086265014,0.0402370911,10168.24,6.8,0.21217831,4.4465595267,4.6404371332,0.141998449,0.1317309239,0.1441380048,0.2964911616,0.1990299442,0.5395767282,0.0010165592,0.0008560499,0.324,0.336,31.1684610794974,29.387406160669
"05011",0.114655571,0.0005506103,11.92988896,4926,0.1421352893,0.050245561,12050.66,6.5,0.2844205722,5.1837839541,4.861078714,0.1255795627,0.1564147736,0.1561720845,0.3802559825,0.2176763047,0.6699687174,0.0002761414,0.0002761414,0.383,0.373,30.7465256426024,30.7465256426024
"05013",0.0822368421,0.0001895016,13.265112753,2316,0.0967416863,0.041136141,10975.06,4.6,0.2397552891,4.8048741615,4.7398127023,0.1325279097,0.1438454857,0.1499208474,0.3563525329,0.2062485566,0.1058122206,0,0.0009529255,0.389,0.344,6.36415706739642,6.36415706739642
"05015",0.1279536752,0.0005314814,13.464195869,2799,0.1554049693,0.0600031832,9688.3,7.6,0.2202276918,4.7391568775,4.5278291208,0.134055378,0.1373933648,0.141189457,0.3432681775,0.1837273365,0.522444072,0.0008588606,0.000250501,0.339,0.326,34.3004482713757,27.2038038014359
