"5-digit FIPS Code","Uninsured raw value","Primary care physicians raw value","Social associations raw value","Preventable hospital stays raw value","Uninsured adults raw value","Uninsured children raw value","Health care costs raw value","Food environment index raw value","Poor or fair health raw value","Poor physical health days raw value","Poor mental health days raw value","Excessive drinking raw value","Frequent physical distress raw value","Frequent mental distress raw value","Insufficient sleep raw value","Adult smoking raw value","Access to exercise opportunities raw value","Mental health providers raw value","Other primary care providers raw value","Adult obesity raw value","Physical inactivity raw value","MentalDisordersDeath","Suicide"
"01021",0.1373309139,0.0002250833,14.855496534,4755,0.1758127738,0.0428033434,12953.63,7,0.2415333267,4.9339861071,5.4710145941,0.1450320466,0.1569945952,0.1781724672,0.3872929498,0.2343204223,0.4629379282,0.0005209159,0.0001585396,0.375,0.308,26.3201431815789,19.5521063634586
"01023",0.1218562559,0.0003971721,21.447295258,3292,0.1494009866,0.0429855412,11930.28,5.8,0.2638231148,5.2107373996,5.6075168864,0.1353010968,0.1629857393,0.1829022337,0.4171583047,0.2328976436,0.2893426654,0,0.0003893778,0.414,0.307,29.0636229127034,31.7057704502219
"01025",0.1195022992,0.0004656676,16.08669884,4617,0.1509267432,0.0335956998,11960.44,5.4,0.2678885805,5.3258352633,5.5786889994,0.1380604087,0.1703903018,0.1851944094,0.4269677917,0.2433650114,0.2527000348,0.0007107023,0.0006270903,0.406,0.32,38.1178264368303,18.353027543659
"01027",0.1437172266,0.0003777862,11.333585191,4703,0.1782603043,0.0443883075,10718.44,7.3,0.2520472449,5.1402275667,5.6516660974,0.1555904878,0.1640091024,0.1871642257,0.388536246,0.2523084334,0.6378122308,0.0001506591,0.0004519774,0.386,0.308,90.8586139013679,30.2862046337893
"01029",0.1279632934,0.0002012072,8.71898055,5732,0.160326087,0.0467048711,12572.79,7.1,0.2282258171,4.8976897656,5.4682313524,0.1567249676,0.1549548539,0.1817564762,0.3824103841,0.2408805026,0.4148410366,0.000400347,0.0002001735,0.383,0.287,60.1818830242511,42.3502139800285
"01031",0.1303862262,0.0004776279,12.991479118,4515,0.1678632923,0.0379530254,11978.1,6.9,0.215347527,4.5650309446,4.8169806185,0.1572880099,0.1377010448,0.1591023614,0.3740111585,0.2138337845,0.5372387283,0.0006549924,0.0006935214,0.436,0.302,42.5448149300551,16.5099281818124
"01033",0.1075741694,0.0006154849,16.292246701,6652,0.1349074586,0.0308569512,12591.63,6.7,0.2166434679,4.5881129333,5.2748240998,0.1566420963,0.1439612916,0.1696086915,0.3982484592,0.220414546,0.5573234365,0.0003469559,0.0014426062,0.37,0.291,39.8998875548623,22.9726625315874
"01035",0.1224804494,0.0004143532,7.4583575039,11154,0.1539952296,0.0349900596,12714.39,6.4,0.2931716661,5.4414270041,5.7612187241,0.1283165825,0.1751962486,0.1917988713,0.4387507886,0.2584045561,0.3701995767,0.000651625,0.0002443594,0.428,0.35,30.3909379748584,38.6793756043652
"01037",0.1128419453,0,10.316046141,3364,0.1336130386,0.039422543,13028.03,7.1,0.2564405572,5.1662213157,5.394006406,0.1432966239,0.1611420134,0.1794463813,0.4117426567,0.2460221405,0.0642170032,9.33271e-05,0.0001866542,0.415,0.3,62.445360309729,62.445360309729
"01039",0.1253212921,0.0004588518,11.066425545,8809,0.1596751718,0.0365897405,13434.77,6.8,0.2340343934,5.0389666268,5.3502832195,0.1503365802,0.1540232144,0.1754700934,0.3770575085,0.2342499011,0.5023434397,0.0006488942,0.0007840805,0.448,0.282,36.948587392421,17.1225161086829
"01041",0.1338489536,0.0001452222,10.165553297,5496,0.1685138539,0.0452572846,11547.52,6.5,0.2451756175,5.0111638812,5.4833061313,0.1426105134,0.1575014372,0.1815629014,0.3857232946,0.2310170187,0.2235006472,0.0005787037,0.0009403935,0.404,0.307,41.1851636504591,43.6078203357802
"01043",0.1337113509,0.0005968866,10.624582179,5447,0.1721927543,0.034431445,12428.24,7.4,0.218074646,4.8659509585,5.2048740522,0.1538993606,0.1521541853,0.1739158525,0.3651641236,0.2262512393,0.4165360794,0.0013542341,0.0008628748,0.38,0.289,41.3149270036746,20.6574635018373
"01045",0.1202789808,0.0002440413,11.388595135,4944,0.1544232573,0.0319833131,12224.33,6.5,0.2212472282,4.6981489497,5.0853215584,0.1551609758,0.1476617025,0.1685221301,0.4082939918,0.214932104,0.4638713657,0.0009396192,0.0006740747,0.392,0.294,42.8317934283791,23.1155710565856
"01047",0.1111073277,0.0007527691,12.904613399,6769,0.1441309681,0.0268687565,12155.62,6.2,0.3007072839,5.3229437016,5.4415761837,0.1185183356,0.1755052597,0.1901587618,0.4403934883,0.2491967884,0.5963715199,0.0006003654,0.000678674,0.475,0.346,27.7767821941866,12.5443532489875
"01049",0.1865705117,0.0004474711,8.6697523527,4613,0.2425473272,0.0495546929,11718.31,NA,0.2716732085,5.4854246358,5.8548148128,0.1341115136,0.1750944435,0.1935162412,0.3881340894,0.2508273446,0.4503789956,0.0002661624,0.0005743504,0.421,0.316,36.8202240906803,24.7021756557729
"01051",0.0891730553,0.0002339642,11.205654546,4897,0.1117435143,0.0321200275,11527.36,7.6,0.1936701503,4.2107601424,4.895493374,0.1465677689,0.1278956293,0.1555685197,0.3881644404,0.1931022762,0.5173070376,0.0001709673,0.0003785705,0.371,0.249,25.687654431732,21.6102489663777
"01053",0.1415421704,0.0003275735,14.194851637,6708,0.1856089892,0.035816278,13478.03,6.8,0.2816785176,5.3289688505,5.603439468,0.1457429161,0.1723154041,0.1859151634,0.4291999869,0.2543302254,0.4813017041,0.0005714597,0.0005170349,0.436,0.336,46.5065382721453,19.1497510532363
"01055",0.1274151371,0.0008115931,15.156256111,5156,0.1599805127,0.0371976573,14300.7,6.2,0.2197854932,4.7972489783,5.4129091583,0.1499951838,0.1495638674,0.1749114088,0.3880301717,0.2313436175,0.4949439816,0.0012097443,0.0007804802,0.411,0.293,45.9074037898027,21.8141564107573
"01057",0.119958635,0.0009814747,7.9744816587,4470,0.1509065248,0.0365025467,11644.78,7.1,0.2382775799,5.1157078885,5.5482310882,0.1481933596,0.1603390646,0.1827462278,0.3975055365,0.243260084,0.3416275158,0.0001217063,0.000365119,0.394,0.316,42.8781443972558,24.5017967984319
"01059",0.1541642286,0.0004464001,7.333715962,7638,0.1992263056,0.0479365878,12876.54,7.1,0.2555035878,5.1338034415,5.3001582131,0.1487656617,0.1642035908,0.1780663976,0.3884054288,0.2269321966,0.5814723694,9.56541e-05,0.0005101553,0.384,0.319,24.4078444689702,10.6121062908566
"01061",0.1459121327,0.0003045183,9.8968444292,4727,0.1879042475,0.0356122963,11850.34,6.6,0.2630478775,5.5858641154,5.737022701,0.1535331603,0.171728684,0.1901124107,0.3799972402,0.2520168823,0.2020530049,0.0001900129,0.0002280155,0.38,0.319,43.0401539318446,18.9883032052256
"01063",0.1164856861,0.0004931574,9.8631488103,5988,0.1484251076,0.0324416619,12013.29,4.2,0.3446884639,5.991344573,5.8431634524,0.1044040425,0.1998176002,0.2018589535,0.4778989049,0.2678555113,0.0622443339,0.0001214624,0.0002429248,0.491,0.407,32.8758116215994,32.8758116215994
"01065",0.1158250911,0.0002047642,6.825472664,6246,0.1489387361,0.0328542094,12051.15,6.8,0.2909847836,5.2898743485,5.6069019532,0.116017359,0.1728534909,0.1863252269,0.433392993,0.240259421,0.2989847716,0.0001358142,0.0004074426,0.473,0.361,95.3526914432311,61.2981587849343
"01067",0.1252205939,0.0002906132,12.786980529,3397,0.15578203,0.0405217874,10954.53,7.2,0.234437078,4.8202117621,5.4276570885,0.1480108587,0.1507461692,0.1740960507,0.3968033193,0.2310265591,0.2530921281,0.0001162183,0.0002324365,0.421,0.292,79.4004299242791,9.68297925905843
"01069",0.1328120421,0.0008500028,11.711150148,4361,0.1724484177,0.0307847082,12113.82,7.2,0.2336529075,4.8582046058,5.2832052265,0.1345768261,0.1505956826,0.1726160774,0.3975397294,0.2240360776,0.6654455572,0.0014419129,0.0016137965,0.391,0.32,39.4093018563358,17.6553672316384
"01071",0.1376624017,0.0005423624,9.2976407237,4751,0.1743487639,0.0339321357,12355.85,6.8,0.2501163362,5.4517741343,5.7458213342,0.1477001234,0.1675805307,0.1878577086,0.3956833219,0.2392599674,0.4719033573,0.0004638936,0.0006185248,0.401,0.286,31.6243287897563,20.0072284180091
"01073",0.1069118896,0.0011221231,14.470681306,4303,0.1373767094,0.0274205132,12011.77,6.8,0.2026215376,4.1357209323,4.717316979,0.1723543096,0.1329686235,0.1512140707,0.3972733918,0.1845945777,0.7862774995,0.0017685424,0.0014333384,0.389,0.248,54.6823331466667,13.6325742506519
"01075",0.1185289958,0,7.2437522637,4035,0.1489444372,0.0392092257,11938.22,7.1,0.2483097754,5.2379139642,5.8242923165,0.1460407438,0.1630424807,0.1871964439,0.3880118094,0.2438548317,0.103131008,0.0001444669,0.0007223346,0.392,0.287,57.952816748364,67.611619539758
"01077",0.1192835472,0.0005499898,13.91150557,4202,0.1477216009,0.0344680851,11175.37,7.2,0.20474027,4.4601690428,5.0981658506,0.1553586575,0.1384739813,0.1639926575,0.3849459127,0.2000199462,0.6549202343,0.0015478368,0.0008226266,0.394,0.263,38.7814021631404,15.0816563967768
"01079",0.1477866061,0.0001518649,11.541732475,6436,0.1846406909,0.0469323902,12136.69,6.8,0.2367712371,4.9565329193,5.4602591672,0.1491097974,0.1585207855,0.1835516419,0.3852476792,0.2424658859,0.4898511896,0.0012440453,0.0003641108,0.386,0.297,27.3450951001641,24.3067512001458
"01081",0.1071359366,0.0004861981,8.75156495,3411,0.131414006,0.035626161,10385.29,6.8,0.1995832983,4.5750322738,5.1101566854,0.1694874844,0.1358098671,0.1578529008,0.3887718047,0.1928654297,0.6774904276,0.0008600655,0.000573377,0.368,0.247,21.6024582386123,13.5267729157666
"01083",0.1157903786,0.0003639488,8.1888490118,4999,0.1458564092,0.0368779557,12321.76,7.4,0.2009523868,4.3502895786,4.819614409,0.1563947131,0.1364762756,0.1576919759,0.3872977369,0.2033433476,0.6096736005,0.0004782997,0.0005406867,0.349,0.263,29.2616971111642,14.4626778825294
"01085",0.1080727463,0.0001028172,6.1690314621,5014,0.1360799001,0.0331644404,9643.62,5.1,0.311369191,5.5904667546,5.6816486501,0.1148147748,0.1846274302,0.1930162039,0.464435291,0.2627293484,0.0486768741,0,0.0002005214,0.488,0.374,47.7148018131625,40.8984015541393
"01087",0.107114499,0.0003874253,7.1950409564,4892,0.1320618557,0.0248788368,9537.12,5.6,0.2799617689,5.1247656947,5.342117151,0.1090711539,0.1651141036,0.1768434839,0.4452108288,0.2252991392,0.3133973522,0.0040674657,0.0009219589,0.473,0.353,45.9541928605566,34.925186574023
"01089",0.0920462959,0.0008929793,10.806926087,4296,0.1139182824,0.0316138576,11036.96,7.4,0.1785682935,3.7701685042,4.4439615626,0.154572865,0.1149867023,0.139951436,0.378446537,0.1709327873,0.6931343355,0.0014351234,0.0011650146,0.353,0.225,26.6337528298362,16.4450017472814
"01091",0.1107904979,0.0003710969,16.43428935,4241,0.1408985642,0.0332950631,12212.15,6.1,0.2665140309,5.1006189031,5.3848445987,0.1272031367,0.1634320995,0.1793461757,0.4329328029,0.2313744226,0.429352737,0.0003671457,0.0006293926,0.435,0.318,65.2994952525502,17.648512230419
"01093",0.1232924694,0.0002692787,9.0881551045,6674,0.1563393708,0.0332189644,13408.32,7,0.2380548609,5.1225371998,5.5906229447,0.1494617654,0.160121649,0.1836182808,0.383744391,0.2417075475,0.4703340265,0.0001007963,0.000705574,0.379,0.296,50.4625735912532,24.6705915335015
"01095",0.1540003807,0.0005890012,9.8166863,4199,0.2060184765,0.0356870152,12347.11,6.5,0.2414836729,5.1152465987,5.4466936672,0.1475449164,0.1591419962,0.1784570941,0.3789811419,0.2298773657,0.5441898967,0.0024347356,0.0007595543,0.397,0.299,34.1528876438992,17.5939118165541
"01097",0.1267944286,0.0006873019,11.204956318,5809,0.1660809302,0.0266666667,12048.06,6.8,0.2120819149,4.586236402,4.9434972941,0.1728470609,0.1438722326,0.1650188647,0.4050653767,0.2078627817,0.7021758291,0.0009232472,0.0011141805,0.394,0.278,40.5748889030502,14.6005067424495
"01099",0.129451246,0.0004340906,12.54039454,4427,0.1640407785,0.0339285714,11596.05,5.8,0.2847449677,5.4955671736,5.6172677042,0.1260490059,0.176587197,0.1903424802,0.4273854434,0.2551109351,0.515432634,0.0008544169,0.0004272084,0.439,0.321,65.8539327647408,48.1858044620055
"01101",0.1167455177,0.0010287612,14.879506901,4723,0.1507919422,0.0313766505,10691.29,6.8,0.2331722071,4.6808504209,4.8683899028,0.1258108906,0.1450436617,0.1599598682,0.4284717408,0.1986332622,0.7378478656,0.0014351333,0.0012446681,0.49,0.31,32.6494191062628,10.6369148219499
"01103",0.1280568544,0.0005096968,12.115742946,5105,0.1621261983,0.0411591321,11920.97,7.1,0.2040044614,4.3779636442,5.0926367433,0.1370993828,0.1391310698,0.1645369462,0.3641401591,0.208010496,0.592292242,0.001444298,0.0006885607,0.401,0.28,42.1022107843001,21.7481618620888
"01105",0.1213068626,0.0003362098,10.086293847,5569,0.1559534081,0.031517094,10646.24,4.1,0.3461940374,6.2329510382,5.9482166833,0.112651998,0.2048490043,0.2062122491,0.4497016584,0.2726065257,0.5272401095,0.0003282276,0.000547046,0.509,0.412,89.7196261682243,78.5046728971963
"01107",0.1237920576,0.0004014049,10.536879077,5647,0.1538975927,0.0406710727,12338,7.2,0.2727487563,5.2062864994,5.2843482268,0.1284847504,0.165525998,0.1801807032,0.4176720675,0.2363462545,0.0588473615,0.0001504664,0.0001504664,0.423,0.335,60.3409262332177,60.3409262332177
"01109",0.1353558023,0.0004227819,10.267560548,4306,0.1654861884,0.0394593755,11374.05,6.5,0.2469390337,4.9633029642,5.3246958046,0.1395798511,0.1573550293,0.172986364,0.412543386,0.2148422776,0.5141797623,0.0004799328,0.0008098866,0.387,0.299,32.1873302621256,15.0878110603714
"01111",0.1227533027,0.0002200511,10.122348385,3445,0.1555247128,0.0331380077,11715.72,6.5,0.2406048536,5.0543327554,5.4310424438,0.1426492381,0.1563465619,0.1784205159,0.3843597869,0.2309714872,0.4066687034,0.0002640264,0.0007040704,0.428,0.297,74.5973934793102,23.4031038366463
"01113",0.1126363449,0.0002070358,8.9715498352,4599,0.1471645367,0.0248032603,11682.65,6.9,0.2468866018,4.8828080233,5.4491354093,0.1379424351,0.1560750137,0.1752956731,0.4269041139,0.2230623418,0.6434925492,0.0004153615,0.0002249875,0.419,0.329,18.9678064594003,20.6921525011639
"01115",0.1019627662,0.0001564036,7.7084636697,4787,0.1302410409,0.0283198477,13186.6,7.8,0.2142302586,4.6368983302,5.29530724,0.1503016437,0.1410631336,0.168466316,0.3744666047,0.2146688268,0.4233249196,0.0002029541,0.0005073853,0.383,0.262,50.1968833312883,18.2196095054306
"01117",0.0874396987,0.0008360052,10.702703696,3863,0.1106593021,0.0299261708,12650.46,8.2,0.1483997634,3.6305589877,4.4316886561,0.1773020239,0.1103872237,0.1375175893,0.326327383,0.1497384603,0.8369838788,0.0007973779,0.0005470383,0.331,0.207,26.4187881869839,12.9803294560326
"01119",0.1321471195,0.0005632896,9.6563933371,5634,0.1622939068,0.0403662089,11773.71,5.9,0.2883327951,5.2836081722,5.3858659198,0.1139605867,0.1725765264,0.1820720197,0.4434287853,0.2310577091,0.3632202281,0.000157592,0.000157592,0.477,0.361,45.5239268403717,34.8124146426372
"01121",0.1120742337,0.000312586,12.378404061,5218,0.1415251487,0.028456487,13276.11,6.8,0.2686406029,5.5205924275,5.6169797428,0.1345021991,0.166180887,0.180985064,0.4171629344,0.2400494446,0.4802104726,0.000187904,0.0005386581,0.419,0.319,54.2138779186875,14.5960440550313
"01123",0.121483252,0.0004954542,13.129536503,3370,0.151908098,0.0353457478,12239.88,7.3,0.2456218913,4.7045586924,5.3282915031,0.1364136297,0.1539548526,0.1770295337,0.4004337153,0.2391970664,0.688052672,0.0002963182,0.0008642616,0.403,0.306,66.9438085241783,19.8352025256825
"01125",0.1006478347,0.0007164864,10.317403453,4916,0.1244155237,0.0322089612,12241.74,7.4,0.2148508258,4.3825093198,4.9692527494,0.1461786846,0.1357601338,0.1558804523,0.4181043315,0.1997069718,0.7566065264,0.0013211368,0.0009621322,0.416,0.29,35.7697003611945,12.87709213003
"01127",0.1324705742,0.0004093135,14.325970939,6015,0.1657506904,0.0453357182,13468.72,6.8,0.2410259307,5.0810322156,6.0250866954,0.1428299882,0.1593449005,0.1893895473,0.4068418243,0.2471889554,0.4398490071,0.0004551804,0.0007534021,0.364,0.298,48.8509520682863,18.9100459619173
"01129",0.1375183384,0.000122504,15.925517579,4883,0.170431647,0.0510752688,13808.31,6.8,0.2617828404,5.2566891293,5.5574109129,0.1365639911,0.1663681879,0.1857987851,0.3964894823,0.2431549262,0.1828678687,0.0002442301,0.0005495176,0.427,0.297,30.8134757600657,22.5965488907149
"01131",0.1157516421,0.0002892124,5.7842475658,4597,0.1489104116,0.0336168489,11435.73,4.5,0.3214495311,5.6546236578,5.7834810976,0.1072932852,0.1856288614,0.1958046489,0.4405571298,0.2581292603,0.057412168,9.40999e-05,0.0004704997,0.513,0.385,25.6360956226367,25.6360956226367
"01133",0.1304181679,0.000338567,9.7338016844,11433,0.1630020522,0.0370444937,13152.13,7,0.2433019853,5.0655301075,5.5589529831,0.1556053542,0.1612507134,0.1862367429,0.388000697,0.2498734517,0.7637232478,8.45309e-05,0.0004226543,0.401,0.315,33.899741514471,24.0123169060836
"04001",0.2099020989,0.0004312324,3.0603586184,4169,0.2433814906,0.1385605794,9900.97,2.7,0.3119389719,6.5376215262,6.1288704914,0.1522363067,0.2186707673,0.2042560198,0.3961452728,0.2503110256,0.1929444336,0.0008911415,0.0007519006,0.361,0.265,62.1578996196308,34.3260042675573
"04003",0.1152265611,0.0005956068,8.2590810184,2878,0.1267856328,0.0895268436,9097.19,6.5,0.1997680294,4.4316296185,4.3909560146,0.2015412671,0.1394394161,0.1352101311,0.3451659284,0.1734521814,0.5966607282,0.0012069102,0.0008282717,0.31,0.238,50.2443823623804,23.4123038233081
"04005",0.1520158743,0.0008084976,9.6880314478,2134,0.1654112038,0.1175787343,9125.09,6.7,0.1785275842,4.3438066051,4.5588146406,0.1983861857,0.1384231597,0.1449248387,0.3256221389,0.1712276281,0.828761875,0.0020650454,0.0010290226,0.279,0.189,29.3835745818088,30.3163864732948
"04007",0.1484670476,0.0004072717,8.5156799585,2587,0.1710838901,0.0921816005,9213.71,6.3,0.2200796449,5.0728901609,5.0099950229,0.2017914936,0.1596030527,0.1638065531,0.3971523444,0.2285761129,0.9150698733,0.0006494832,0.0007422665,0.323,0.267,28.3583009678811,45.6198754700697
"04009",0.1182416859,0.0004634756,3.8622962639,1373,0.1417980527,0.0752748802,10125.34,6.4,0.2222865277,4.7520068226,4.6319872037,0.1858286822,0.1492926967,0.1479896408,0.3616666206,0.200464738,0.5559914025,0.0004202564,0.0008667787,0.332,0.25,25.8353427488805,10.3341370995522
"04011",0.0787014265,0.0005264266,4.211412929,2309,0.0852394568,0.0664401661,8784.96,7.1,0.2009982219,4.0991038097,4.1774409726,0.1899279796,0.1327925809,0.1333117536,0.3521895298,0.1688298339,0.461419936,0.0001054519,0.0006327112,0.326,0.241,21.1849445660617,21.1849445660617
"04012",0.2123893805,0.0002842524,5.211294296,3376,0.2425565256,0.1357364123,9983.48,4.6,0.2630798471,5.5293033197,4.9694949429,0.1803813524,0.1744701791,0.1630677827,0.3905459131,0.2153487857,0.3905998341,0.0008057636,0.0005687743,0.358,0.297,26.6934648117326,31.4040762490971
"04013",0.132513949,0.0007047287,5.310546585,2691,0.1500526951,0.0906552211,11268.53,8,0.1782606304,4.3433488792,4.0263009285,0.1886231875,0.1308739643,0.1304344518,0.3496924107,0.1540931998,0.9160261527,0.0013489543,0.0010571721,0.306,0.215,22.8937066350711,16.2222504713989
"04015",0.1362820304,0.0005372771,5.325641787,3308,0.1521959364,0.0896652754,10125.56,5.7,0.2251682503,4.9571362643,4.8095361624,0.2116161267,0.1546558239,0.1520960235,0.3925059637,0.2462745263,0.5857052941,0.0007110475,0.0008351229,0.357,0.287,50.0831850401526,34.9017195748564
"04017",0.1741085218,0.0005769716,6.7613861743,3083,0.1994317894,0.1219954953,9626.27,4.2,0.2678195238,5.6871194975,5.0313583961,0.1606014014,0.1888280571,0.1760531406,0.3677826249,0.2345760045,0.5634766261,0.0007877224,0.0009416452,0.344,0.271,45.2799409861431,37.1835276972301
"04019",0.1327943406,0.0008736927,6.2924970328,2609,0.1532516723,0.0798147399,9505.31,7.4,0.1842319346,4.2874174533,4.4827404632,0.2045924222,0.1318621131,0.1363083727,0.3485716519,0.1697885869,0.8784632287,0.0018266282,0.0009691331,0.293,0.227,29.3563804218359,21.7313465460344
"04021",0.1278726802,0.0001577393,3.3492585174,2448,0.1423833462,0.0974150175,10648.76,7.1,0.2214088019,4.977395144,4.5819393949,0.1919726547,0.1510186016,0.1426950366,0.3982754438,0.1885758842,0.6604864678,0.0007089534,0.0005188555,0.37,0.25,12.6549967463716,16.6815866202171
"04023",0.168986245,0.000430126,4.0861972558,1727,0.2023022385,0.1025333653,6995.97,6.2,0.277842155,4.60157739,4.1848327013,0.1656901811,0.1557164462,0.1375702088,0.3471324258,0.1565558251,0.666617461,0.0003440046,0.0002580035,0.348,0.287,7.86742670776801,10.0130885371593
"04025",0.1483703323,0.0005784797,8.0391664788,1988,0.1625778473,0.1060368533,9278.38,6.9,0.1669813975,4.27494063,4.3560350361,0.2160886146,0.1317116109,0.1409879712,0.3265305782,0.17944418,0.845303815,0.0018707461,0.001025893,0.278,0.212,47.5033860300459,36.7585725232498
"04027",0.1774582859,0.0004724328,4.1162465445,2772,0.2139931554,0.1030937299,10861.34,6.3,0.2609946833,4.4468314331,4.0150985254,0.1740997722,0.1509027937,0.139759141,0.3384565917,0.1666943536,0.8355359615,0.0005656962,0.0007306909,0.405,0.294,12.582739277875,13.8254789596405
"05001",0.0977784274,0.0005146975,12.581493766,5265,0.1134766222,0.0587654321,10707.24,5.3,0.2771605568,5.4676829992,5.1256325635,0.1487254222,0.1702949315,0.1708425495,0.3558667141,0.2455451988,0.4795204795,0.001069278,0.0006190557,0.382,0.331,37.995364565523,34.1958281089707
"05003",0.1119183193,0.0004069797,15.261738821,6070,0.1332004349,0.0584677419,12663.51,6.7,0.2766209639,5.5741621388,5.448789235,0.1607586789,0.1728014031,0.1758006469,0.37015311,0.255648805,0.5006177642,0.000748279,0.0006983937,0.396,0.358,28.7930625656312,30.4867721283154
"05005",0.1020272864,0.0008108366,9.3007726796,4224,0.119047619,0.054899416,11245.44,7.1,0.2136424,4.742284541,4.8860992246,0.1788470587,0.1469611006,0.1593922662,0.3225121552,0.2386887862,0.651193602,0.0027391336,0.0012254019,0.334,0.27,74.7259386452346,37.3629693226173
"05007",0.1113397793,0.0006018464,8.6694537886,2718,0.1317910368,0.066636957,10610.52,7.9,0.199424002,4.2936208808,4.3718033077,0.1851817352,0.1290583494,0.1370112988,0.3282722568,0.1859001998,0.7730449672,0.0022449818,0.0006933032,0.295,0.242,31.290042033353,13.2060633676889
"05009",0.0995634081,0.0007747382,11.220346228,3940,0.118263687,0.0543043329,10401.72,6.8,0.2360486455,5.0832975494,5.0100311764,0.1749102495,0.1553736597,0.165807598,0.3479482298,0.2453219619,0.5395767282,0.0011739594,0.0009338314,0.374,0.285,31.9894790157904,23.1035126225153
"05011",0.131074244,0.0005574654,13.007525783,5883,0.1581920904,0.067101227,13649.78,6.4,0.2902467007,5.5779762374,5.1763727585,0.1491754341,0.1703467004,0.1676148668,0.3796457689,0.2479037328,0.6699687174,0.0002753051,0.0002753051,0.428,0.33,30.9607108579213,30.9607108579213
"05013",0.0962732919,0.0001927154,11.562921565,4591,0.1070936639,0.067061144,12385.06,5.7,0.2670877724,5.390972726,5.2523444292,0.1629427591,0.1669973494,0.172075888,0.3735821429,0.2570690388,0.1058122206,0,0.0009475081,0.373,0.302,6.41889723345529,6.41889723345529
"05015",0.151167151,0.0005637773,12.684989429,3147,0.1766768392,0.0878173399,9247.1,7.4,0.2370134267,4.9557001419,4.8253654043,0.1672843985,0.1535553302,0.1564748043,0.3464841652,0.222704269,0.522444072,0.0007795061,0.0002480247,0.352,0.286,31.8099883363376,23.562954323213
