"5-digit_FIPS_Code","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f"
"01001",0.0696177353441105,0.0608657914722795,0.0644642146757803,0.0626559618096995,0.0643195544464938,0.0689486817836606,0.0361288922642942,0.0334888430798163,0.0311200318252504,0.029745759647029,0.032295396188203,0.0321688184875773,0.267964992224513,0.146341904451919,55302,0.751148240569961,0.18955914795125,0.00408665147734259,0.0117355611008643,0.0265632346027268,0.343306093347228,0.215214172105523,5.1,12.3,6.40421962738037,603.66011065115,91.6111550593386,0.00778498593717813,0.0522706210613251,0.0911955535411835,0.260829985141754
"01003",0.0602010712893492,0.0531698325689288,0.057539692088533,0.0564520398292482,0.0605379547324905,0.0606005188005024,0.0302665710559371,0.0299345002334121,0.0270228647605481,0.0261469678083807,0.0282212072940078,0.0293184847945252,0.276788249505503,0.195012199993262,207787,0.83287693647822,0.0900633822135167,0.00662216596803457,0.0101594421210182,0.0442135456019866,0.28692495676904,0.223500493047318,4.9,13,7.61446523666382,1819.92149020052,114.173606454367,0.0103030595928431,0.0861414074897766,0.0671655163168907,0.475152760744095
"01005",0.0561019049094007,0.0644649217903051,0.0707371844509834,0.0696143719993805,0.0610190490940065,0.0608254607402819,0.0291156884001858,0.0269862165092148,0.0379433173300294,0.0265216044602757,0.0444478860151773,0.0262892984358061,0.260453771101131,0.181082546074028,25828,0.461901811986991,0.476111197150379,0.00286510763512467,0.00429766145268701,0.0431702028805947,0.349268504921956,0.177571110023386,7.5,26.4,6.80740451812744,837.58064516129,30.8364336606971,0.00429248064756393,0.0204262882471085,0.348579049110413,-0.105857640504837
"01007",0.0578574590526782,0.0620628596724214,0.0764940239043825,0.0710048694112439,0.0667994687915007,0.067684816290394,0.0328906595838867,0.0249667994687915,0.0352810978308986,0.0267817618415228,0.0445329791943338,0.0319610447100487,0.272598494909252,0.155644090305445,22590,0.74572819831784,0.215050907481186,0.00318725099601594,0.00185922974767596,0.0245241257193448,0.41815873015873,0.210984126984127,6.3,16.5,6.439621925354,615.298925799887,36.7138622428652,0.00935990363359451,0.265700489282608,0.0945048332214355,0.138926610350609
"01009",0.064258006157914,0.0572129350983701,0.0595960825925861,0.0572303303355541,0.0612834205994399,0.0632664776384226,0.033607598239602,0.030650407918312,0.0296762746360047,0.0275366604623654,0.0298502270078453,0.0297458555847409,0.269504409692626,0.177031328822168,57487,0.876563396941917,0.0140379564075356,0.0045401569050394,0.00253970462887261,0.0895332857863517,0.329423388731253,0.224690920145926,5.2,16.5,6.47794103622437,649.088852751058,88.5656867412692,0.00685696071013808,0.0633072853088379,0.174294367432594,0.128331482410431
"01011",0.0524189670097143,0.0645378474559969,0.0727132826776955,0.0779070885832452,0.065114937001058,0.0639607579109358,0.02683466384534,0.0255843031643743,0.0369337308839088,0.0276041165720881,0.0445320765605463,0.0281812061171492,0.272770991632202,0.156391266711551,10397,0.217947484851399,0.695392901798596,0.00278926613446186,0.00192363181687025,0.0734827354044436,0.341470066821219,0.182871948724942,7.6,26.9,6.43797588348389,592.114285714286,17.5591102103841,0.0339622646570206,0.00603773584589362,0,-0.105567544698715
"01013",0.061626746506986,0.0596806387225549,0.0606287425149701,0.0579840319361277,0.0618263473053892,0.0546407185628743,0.0313373253493014,0.0302894211576846,0.0291916167664671,0.0304890219560878,0.0285928143712575,0.0320359281437126,0.265518962075848,0.190818363273453,20040,0.518263473053892,0.441467065868263,0.00349301397205589,0.0138223552894212,0.013373253493014,0.39852319162664,0.171696895834827,7.4,25.7,6.65657234191895,740.666666666667,27.0567056705671,0.0246118269860744,0.0513709932565689,0.233399406075478,-0.0600235015153885
"01015",0.0665878507597622,0.0649709656107653,0.0716471365485587,0.0608157446364616,0.0611113042873535,0.058251330018429,0.0339980527834765,0.0325897979762857,0.0321203797072221,0.0328505859035432,0.0348934246670607,0.036753711881498,0.268446399388018,0.168555930317466,115036,0.724555791230571,0.207282937515213,0.00393789770158907,0.00924927848673459,0.036605932056052,0.320718017823318,0.252755495099223,6.1,19.6,6.41720581054688,585.646406679873,196.425690805751,0.0149632897228003,0.0292844977229834,0.167080760002136,0.0326617769896984
"01017",0.0577618398435185,0.063629897457175,0.0646968170232944,0.0553316341651354,0.0555687274020509,0.0591547626103965,0.0299626578151858,0.0277991820283326,0.0308813941082331,0.032748503348942,0.0333708730958449,0.0313259439274495,0.282140951929346,0.188696579930058,33742,0.558206389662735,0.394137869717266,0.00225238575069646,0.0117657518819276,0.0223460375792781,0.394105810346273,0.203445962941226,5.4,20.3,6.402099609375,589.59928746242,57.2286987408388,0.0136598367244005,0.0393136739730835,0.323005169630051,-0.074113592505455
"01019",0.060266211339206,0.0517288214521324,0.055531840583647,0.0444720400481198,0.0517288214521324,0.0606930808335597,0.0311614730878187,0.0291047382513873,0.0276689044976522,0.0240599169544802,0.0281345803096744,0.0273972602739726,0.294501144786371,0.222204974969925,25769,0.917264930730723,0.0429197873413792,0.00570452869727192,0.0030656990958128,0.0151732702083899,0.359580614100781,0.229699368781427,5.6,16.4,6.39689636230469,548.507444841025,46.9802192155636,0.00683491071686149,0.0318086221814156,0.2860147356987,0.073530025780201
