"5-digit_FIPS_Code","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f"
"01001",0.0712282873893886,0.0647099522959834,0.0611958777903208,0.061123047230618,0.0637631550198463,0.0751247223334911,0.0375623611667456,0.033665926222643,0.0329922435453916,0.0317177087505917,0.0305888350751976,0.0306070427151233,0.26297294344707,0.138359855795492,54922,0.761206802374276,0.181930738137723,0.00442445650194822,0.0103601471177306,0.0258002257747351,33.5,22.9,5.8,12.8,6.40421962738037,603.66011065115,90.9816617512748,0.00778498593717813,0.0522706210613251,0.0911955535411835,0.260829985141754
"01003",0.0602239772008871,0.0564057278757288,0.0557986212156182,0.0576400108376065,0.0584427965038684,0.066370304958205,0.0303202111326302,0.0299037660682568,0.0289354058583284,0.0274703220174004,0.0274803568382287,0.0283182643773895,0.275962590187952,0.185403349623192,199306,0.833256399706983,0.0925160306262732,0.00657280764251954,0.00943273157857766,0.0431447121511645,28.8,22.9,6.1,13.8,7.61446523666382,1819.92149020052,109.513515320949,0.0103030595928431,0.0861414074897766,0.0671655163168907,0.475152760744095
"01005",0.0527495517035266,0.0682531380753138,0.0722878063359235,0.0703078302450687,0.0586147638971907,0.0664225941422594,0.0282053197848177,0.0245442319187089,0.0401225343693963,0.0281306037059175,0.0448670053795577,0.0274208009563658,0.26677375971309,0.165197250448296,26768,0.465144949193066,0.475455768081291,0.00280185295875672,0.00429617453676031,0.0423266586969516,33.4,20.5,10.5,24.1,6.80740451812744,837.58064516129,31.9587136529944,0.00429248064756393,0.0204262882471085,0.348579049110413,-0.105857640504837
"01007",0.0586930482232377,0.0661017701078036,0.071159220975112,0.0717803114325008,0.0678763142717714,0.0731555831595759,0.0323410673883146,0.026351980834923,0.0368661550064327,0.0292356151013708,0.0425003327270307,0.0286588882480813,0.271727075107582,0.148795528148707,22541,0.748902000798545,0.215828933942594,0.00328290670334058,0.00168581695576949,0.0214276207799122,40.1,21.5,7.2,17,6.439621925354,615.298925799887,36.6342261538922,0.00935990363359451,0.265700489282608,0.0945048332214355,0.138926610350609
"01009",0.0640294771968854,0.0601536429365962,0.0558606785317019,0.0593715239154616,0.0602579254727475,0.0688090934371524,0.0343089543937709,0.0297205228031146,0.0310935761957731,0.0290600667408231,0.0283822302558398,0.0274784482758621,0.268093020022247,0.169320077864294,57536,0.880318409343715,0.0139912402669633,0.00481437708565072,0.0026765850945495,0.0864676028921023,34.5,22.3,6.1,17.3,6.47794103622437,649.088852751058,88.6411771765037,0.00685696071013808,0.0633072853088379,0.174294367432594,0.128331482410431
"01011",0.0564304461942257,0.0699287589051369,0.0731158605174353,0.0742407199100112,0.0643982002249719,0.0646794150731159,0.0293400824896888,0.0270903637045369,0.0404949381327334,0.0294338207724034,0.0444319460067492,0.0286839145106862,0.278496437945257,0.146231721034871,10668,0.218035245594301,0.701068616422947,0.0026246719160105,0.0021559805024372,0.0690851143607049,32.3,15.3,8.8,20.5,6.43797588348389,592.114285714286,18.0167921250724,0.0339622646570206,0.00603773584589362,0,-0.105567544698715
"01013",0.0616269919338973,0.0598072004721621,0.0581841432225064,0.062118827464096,0.0595120991540429,0.0572496557151289,0.0311823726145977,0.0304446193192996,0.0298052331300413,0.0300019673421208,0.025378713358253,0.0328054298642534,0.26878811725359,0.181143025772182,20332,0.525477080464293,0.43950422978556,0.00304938028723195,0.010967932323431,0.0122958882549675,37.1,17.4,8.5,25.9,6.65657234191895,740.666666666667,27.4509450945095,0.0246118269860744,0.0513709932565689,0.233399406075478,-0.0600235015153885
"01015",0.0659447715771051,0.0729280720055866,0.0673759170970162,0.061409936977869,0.0601425972704779,0.0607460923692355,0.0332698226586546,0.0326749489184506,0.0355458613168263,0.0373822106887603,0.0327697838625411,0.0346061332344751,0.26979679457889,0.160141735134623,115991,0.729642817115121,0.206869498495573,0.00391409678337112,0.00866446534644929,0.0342095507410058,32.4,23.4,8,21.7,6.41720581054688,585.646406679873,198.056367591449,0.0149632897228003,0.0292844977229834,0.167080760002136,0.0326617769896984
"01017",0.0599458249911671,0.064597809445295,0.0592097515015899,0.0562654575432811,0.055882699328701,0.062595689553645,0.0313272877164056,0.0286185372747615,0.0316806029914027,0.0329172064538924,0.0295312684018372,0.0296784830997527,0.283211635849723,0.182457896596396,33964,0.564273937109881,0.39321045813214,0.00203156283123307,0.0101872570957484,0.0198739842185844,37.3,20.7,6.7,23.9,6.402099609375,589.59928746242,57.6052256544914,0.0136598367244005,0.0393136739730835,0.323005169630051,-0.074113592505455
"01019",0.0576061776061776,0.0556370656370656,0.0482625482625483,0.0490733590733591,0.0536293436293436,0.0647876447876448,0.0301544401544402,0.0274517374517375,0.0296911196911197,0.0259459459459459,0.023976833976834,0.0242857142857143,0.294903474903475,0.208996138996139,25900,0.91957528957529,0.0432046332046332,0.00498069498069498,0.0027027027027027,0.0147104247104247,35.9,23.2,5.8,21,6.39689636230469,548.507444841025,47.2190491553066,0.00683491071686149,0.0318086221814156,0.2860147356987,0.073530025780201
