"5-digit_FIPS_Code","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f"
"01001",0.0689835521569759,0.0592988024816044,0.0662061751551003,0.0630680998412927,0.0646191025825999,0.0659176165055547,0.0349155965950079,0.034067955561968,0.0303527629490694,0.028946039532535,0.0330760352041552,0.033130139950945,0.267890636271822,0.1509522435435,55448,0.745689655172414,0.192540758909248,0.00402178617804069,0.0122817775212812,0.0277737700187563,0.336344097722883,0.214734608373915,4,13.7,6.40421962738037,603.66011065115,91.8530130145421,0.00778498593717813,0.0522706210613251,0.0911955535411835,0.260829985141754
"01003",0.0598814498653267,0.0511617631159601,0.058114009316668,0.0555474600093073,0.0606429535059722,0.0598814498653267,0.0298725656561858,0.0300088842091409,0.0259005250614609,0.0252612380544992,0.0284059660519797,0.0297080432646883,0.276101477411076,0.199965215265798,212737,0.832741836163902,0.0886540658183579,0.0065996982189276,0.0105576368943813,0.0449616192763835,0.278076100180392,0.220427626518997,3.8,11.8,7.61446523666382,1819.92149020052,116.893504003055,0.0103030595928431,0.0861414074897766,0.0671655163168907,0.475152760744095
"01005",0.0569351185982757,0.0607096030831578,0.07151654813461,0.068814811871747,0.0605904088362668,0.0583257181453375,0.0295601732289721,0.0273749453693035,0.035639079820414,0.0250705232627439,0.0451746195716953,0.0263419285629147,0.261631371925782,0.189439389725456,25169,0.458460804958481,0.477531884461043,0.0030593190035361,0.00468830704437999,0.0444197226747189,0.355267440598893,0.181946403385049,5.4,27.2,6.80740451812744,837.58064516129,30.0496437512035,0.00429248064756393,0.0204262882471085,0.348579049110413,-0.105857640504837
"01007",0.057030001775253,0.0616456595064797,0.0767796911059826,0.07167583880703,0.0672820876974969,0.0649742588318835,0.0314663589561512,0.0255636428191017,0.0366589739037813,0.0249866856026984,0.0442481803657021,0.0325315107402805,0.270193502574117,0.160793538079176,22532,0.744629859755015,0.213474170069235,0.0036392685957749,0.00186401562222617,0.0258743120894727,0.43874140866385,0.197994829434391,4.4,15.2,6.439621925354,615.298925799887,36.619599117142,0.00935990363359451,0.265700489282608,0.0945048332214355,0.138926610350609
"01009",0.0636494178301413,0.0560370927838619,0.0617982387847961,0.0583726925139703,0.0598259545682601,0.06195394543347,0.0331136139513157,0.0305358038788256,0.029117143302019,0.0269199494818429,0.0307261120049826,0.0310721267798135,0.268005743845262,0.179183751146174,57801,0.873462396844345,0.0143769138942233,0.00472310167644158,0.00280271967613017,0.0918496219788585,0.32273590880304,0.218644711842939,4,15.6,6.47794103622437,649.088852751058,89.0494417752205,0.00685696071013808,0.0633072853088379,0.174294367432594,0.128331482410431
"01011",0.0523524211767017,0.0626657499263334,0.0727826343188292,0.0771044101758177,0.0650230822119635,0.0625675277477654,0.0269128769276103,0.0254395442490914,0.0367350947844023,0.025930655141931,0.0443964247127001,0.0283862096061291,0.27256654552598,0.15872704056576,10181,0.212258127885276,0.696689912582261,0.00265199882133386,0.00147333267851881,0.0778901876043611,0.365866883557001,0.170394469296462,5.7,28.5,6.43797588348389,592.114285714286,17.1943157691565,0.0339622646570206,0.00603773584589362,0,-0.105567544698715
"01013",0.0619255687810758,0.0553965144894782,0.0621766862538295,0.0581588066897695,0.0623775802320325,0.0553462909949274,0.0324946009743358,0.02943096780674,0.0276731454974637,0.0277233689920145,0.0299834262467983,0.0321932600070313,0.261363065642107,0.195821405253378,19911,0.514338807694239,0.444678820752348,0.00341519762945106,0.0135603435287027,0.0140625784742102,0.403854420404069,0.166499498495486,6.1,24.4,6.65657234191895,740.666666666667,26.8825382538254,0.0246118269860744,0.0513709932565689,0.233399406075478,-0.0600235015153885
"01015",0.0667997141512558,0.0637756435954194,0.0714273264427518,0.06037683230788,0.0615969184110993,0.0580238091088143,0.0338399595628606,0.0329597545883952,0.0314695065623203,0.0323061370330992,0.035530650305893,0.0358966761368588,0.266370941034982,0.17337423526746,114746,0.722848726753002,0.208573719345337,0.00386941592735259,0.00913321597267007,0.0369424642253325,0.322127255460589,0.257524533080089,4.8,18.6,6.41720581054688,585.646406679873,195.930511467686,0.0149632897228003,0.0292844977229834,0.167080760002136,0.0326617769896984
"01017",0.0559971526871515,0.0611875667338949,0.0695218887175228,0.0554336220192194,0.0549887293866414,0.056857278443469,0.0298671254004034,0.0261300272867481,0.0301637204887887,0.0310238462451062,0.0347906038676,0.0347312848499229,0.280519634594851,0.190443706252224,33716,0.554454858227548,0.395034998220429,0.00207616561869735,0.0120121010796061,0.0242614782299205,0.384378428559372,0.21558781331758,4.2,18.8,6.402099609375,589.59928746242,57.1846009941948,0.0136598367244005,0.0393136739730835,0.323005169630051,-0.074113592505455
"01019",0.0612655874835412,0.0498412206645496,0.0584772674463636,0.0449229339323058,0.0507319340097591,0.0571218340949578,0.0311362404151499,0.0301293470683913,0.0262566803500891,0.0235845403144605,0.0301680737355743,0.0283091937107893,0.293238323909844,0.228254976376733,25822,0.917899465571993,0.0416311672217489,0.00565409340872125,0.00329176671055689,0.015645573541941,0.381922647230941,0.208650316539873,4.6,16.1,6.39689636230469,548.507444841025,47.0768450690474,0.00683491071686149,0.0318086221814156,0.2860147356987,0.073530025780201
