"5-digit_FIPS_Code","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f"
"01001",0.06578923774857,0.0570747189298714,0.0683892485072352,0.0636195735982356,0.0656816510964873,0.0647313023364235,0.0333159999282756,0.0324732378202944,0.0292994315838548,0.0277752873460166,0.033531173232441,0.0348580752747942,0.267765245925156,0.15748892754039,55769,0.73725546450537,0.199196686331116,0.00432139719198838,0.0116731517509728,0.0296401226487834,0.335884604062408,0.199507586908235,2.9,15.2,6.40421962738037,603.66011065115,92.3847692037224,0.00778498593717813,0.0522706210613251,0.0911955535411835,0.260829985141754
"01003",0.0589000961688994,0.0498289088184644,0.05656073177823,0.0562028940129269,0.0602151499563885,0.0591550555766779,0.0295126696933778,0.0293874264755217,0.0250486435712209,0.0247802652472435,0.0279694943305079,0.0285912374477221,0.273817458009975,0.209666092635251,223565,0.832223290765549,0.0860465636392101,0.00663341757430725,0.0107261870149621,0.046375774383289,0.27659616708137,0.218367833130393,2.7,10.4,7.61446523666382,1819.92149020052,122.843211206527,0.0103030595928431,0.0861414074897766,0.0671655163168907,0.475152760744095
"01005",0.056697895121061,0.0597801841262116,0.0719471144097011,0.0673236809019751,0.0623757959200227,0.0571034594638439,0.0297684227602709,0.02692947236079,0.0356491057306242,0.0241310783955875,0.045828770734477,0.0261183436752241,0.256235551770288,0.198442632923713,24657,0.453948168876992,0.47974206107799,0.00373119195360344,0.004623433507726,0.0444498519690149,0.356045424181697,0.188265419728346,3.7,30.7,6.80740451812744,837.58064516129,29.4383593298671,0.00429248064756393,0.0204262882471085,0.348579049110413,-0.105857640504837
"01007",0.0571863935822166,0.059740958185811,0.0764576704163492,0.0718863442836015,0.0683458073768655,0.0631918612468068,0.0312822121633129,0.0259041814189038,0.0345986644556985,0.0251422937301125,0.0453099090216466,0.0311477613947026,0.270828664903868,0.166001882310761,22313,0.742661228880025,0.211177340563797,0.00398870613543674,0.00206157845202348,0.0277416752565769,0.448787728847105,0.1644606630381,3.2,18.1,6.439621925354,615.298925799887,36.2636745562218,0.00935990363359451,0.265700489282608,0.0945048332214355,0.138926610350609
"01009",0.0622752420470263,0.0551521438450899,0.0621369294605809,0.0579875518672199,0.0608921161825726,0.059716459197787,0.0324170124481328,0.0298582295988935,0.0285788381742739,0.026573305670816,0.0313796680497925,0.0307572614107884,0.265145228215768,0.187136929460581,57840,0.869346473029046,0.0151452282157676,0.00470262793914246,0.00318118948824343,0.094536652835408,0.334221306325551,0.214445477620567,2.8,13.6,6.47794103622437,649.088852751058,89.1095259991827,0.00685696071013808,0.0633072853088379,0.174294367432594,0.128331482410431
"01011",0.0514589905362776,0.0592468454258675,0.0756111987381703,0.0720623028391167,0.0728509463722398,0.0654574132492114,0.026813880126183,0.0246451104100946,0.0347003154574132,0.0245465299684543,0.0487973186119874,0.026813880126183,0.258675078864353,0.167586750788644,10144,0.210370662460568,0.691936119873817,0.00256309148264984,0.00177444794952681,0.083596214511041,0.402760174623292,0.178707224334601,4.4,28.9,6.43797588348389,592.114285714286,17.1318278324648,0.0339622646570206,0.00603773584589362,0,-0.105567544698715
"01013",0.0589200553817753,0.0562535254602328,0.058407261166094,0.0559458489308241,0.0631249679503615,0.0577406286857084,0.0320496384800779,0.0268704169016973,0.0282036818624686,0.0280498435977642,0.0300497410389211,0.028357520127173,0.258755961232757,0.208245730988154,19501,0.51135839187734,0.445413055740731,0.00353828008820061,0.0143582380390749,0.0151787087841649,0.451841667269701,0.163687676387582,4.2,22.5,6.65657234191895,740.666666666667,26.3289828982898,0.0246118269860744,0.0513709932565689,0.233399406075478,-0.0600235015153885
"01015",0.0673007802226703,0.0647321819935128,0.0694310511089682,0.0614973262032086,0.0603401420180591,0.0595511528009117,0.0341457000087665,0.0331550802139037,0.0319452967476111,0.0327868852459016,0.0343122643990532,0.035118786709915,0.260471640220917,0.180257736477601,114070,0.715095993688086,0.212842991145788,0.00406767774173753,0.00840711843604804,0.0394406943105111,0.327906153612783,0.249772462962027,3.5,17.9,6.41720581054688,585.646406679873,194.776231355507,0.0149632897228003,0.0292844977229834,0.167080760002136,0.0326617769896984
"01017",0.0546564793646974,0.0563409938635543,0.0716520274335218,0.0560702683190952,0.053964625195524,0.055799542774636,0.0293286006497413,0.0253278787149561,0.0285465046324149,0.0277944892311395,0.0354951269401997,0.0361569004933221,0.276861990133558,0.201028757068945,33244,0.549963903260739,0.399019371916737,0.00231620743592829,0.0104078931536518,0.0264408615088437,0.367354659716676,0.222623901803354,3.1,17.3,6.402099609375,589.59928746242,56.3840572858883,0.0136598367244005,0.0393136739730835,0.323005169630051,-0.074113592505455
"01019",0.0561819151367411,0.0494400853203321,0.0578197607983545,0.0492115487163861,0.0484497600365659,0.0539346385312714,0.0274624819075189,0.0287194332292222,0.0251009370000762,0.024339148320256,0.0304715471928087,0.0273482136055458,0.294088519844595,0.236763921688124,26254,0.915860440313857,0.0410984992763008,0.00590386226860669,0.00411365887102918,0.017368781899901,0.402564374271485,0.201653067712197,3.4,13.9,6.39689636230469,548.507444841025,47.8644369314062,0.00683491071686149,0.0318086221814156,0.2860147356987,0.073530025780201
