"5-digit_FIPS_Code","Uninsured_raw_value","Primary_care_physicians_raw_value","Social_associations_raw_value","Preventable_hospital_stays_raw_value","Uninsured_adults_raw_value","Uninsured_children_raw_value","Health_care_costs_raw_value","Food_environment_index_raw_value","Poor_or_fair_health_raw_value","Poor_physical_health_days_raw_value","Poor_mental_health_days_raw_value","Excessive_drinking_raw_value","Frequent_physical_distress_raw_value","Frequent_mental_distress_raw_value","Insufficient_sleep_raw_value","Adult_smoking_raw_value","Access_to_exercise_opportunities_raw_value","Mental_health_providers_raw_value","Other_primary_care_providers_raw_value","Adult_obesity_raw_value","Physical_inactivity_raw_value","MentalDisordersDeath","Suicide","FIPS_county_code","state_code","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f","MentalDisordersDeath_ln","Suicide_ln","Poor_mental_health_days_raw_value_ln","Frequent_mental_distress_raw_value_ln","sh050m","sh100m","sh500m","id","fbname","instnm","expansion_batch","datejoinedfb"
"01001",0.0872168595,0.000450418,12.071202076,7108,0.1114898915,0.0266915405,11793.42,7.2,0.2088298733,4.7438888672,4.6540313965,0.1502603126,0.1368522862,0.1412934665,0.3590540606,0.1808155718,0.686775027,0.0001263173,0.0002887253,0.33,0.306,23.4204694903346,22.2194197728815,"001","01",1083.3380758565,1120.97110197571,3290.24538881472,1447.38556624663,1036.73586049297,684,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8000030517578,55416,0.75,0.190486505627632,0.00485419388860464,0.0114046484231949,0.0268875416368246,0.0594413168728352,0.0642955079674721,0.0624909773468971,0.0644037798047066,0.0687166154384613,0.0711888298392296,0.257386,0.428049,0.00778498593717813,0.0911955535411835,12.9,33.5,22.6,5.2,0.0122674517333508,0,6.5294189453125,0,3,8,0.260829985141754,0.342572540044785,7.82168340682983,0.0522706210613251,6.40421962738037,0,0,0,11.7121448516846,9.70509719848633,8.57602787017822,10.0188674926758,0.974625587463379,3.11011266708374,0,1,0,0,0,0,0,0,1,2.30258512496948,5.01063537597656,6.13556480407715,6.51174545288086,6.5294189453125,0.0689835521569759,0.0592988024816044,0.0662061751551003,0.0630680998412927,0.0646191025825999,0.0659176165055547,0.0349155965950079,0.034067955561968,0.0303527629490694,0.028946039532535,0.0330760352041552,0.033130139950945,0.267890636271822,0.1509522435435,55448,0.745689655172414,0.192540758909248,0.00402178617804069,0.0122817775212812,0.0277737700187563,0.336344097722883,0.214734608373915,4,13.7,6.40421962738037,603.66011065115,91.8530130145421,0.00778498593717813,0.0522706210613251,0.0911955535411835,0.260829985141754,3.19542169414618,3.14498898770954,1.5377338109897,-1.95691622886033,0.20641094,0.35084003,0.29131502,0,NA,NA,NA,NA
"01003",0.1133340447,0.0007289727,10.205617322,4041,0.1434852477,0.0353876329,10160.76,8,0.1750913436,4.2245192015,4.3040564688,0.179583101,0.1248010767,0.1347533556,0.3330586814,0.174890326,0.7197103119,0.0008918169,0.000436319,0.3,0.247,58.0401212115523,19.5552969041618,"003","01",959.800290981007,1340.23270783431,3270.84851387894,1666.89634371124,1240.34515467271,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,114.599998474121,208563,0.832021951675415,0.090428315103054,0.00728317117318511,0.0107497498393059,0.0441641137003899,0.0532453022897243,0.0574646517634392,0.0566255748271942,0.0601065382361412,0.0607873871922493,0.0659944489598274,0.264877,0.436512,0.0103030595928431,0.0671655163168907,13.4,28.8,22.7,5.5,0.0212247055023909,0,8.4062614440918,0,3,10,0.475152760744095,0.407349348068237,9.14350605010986,0.0861414074897766,7.61446523666382,0,0,0,10.6176862716675,11.9733076095581,11.7753047943115,12.4903259277344,2.1765775680542,1.55586242675781,0,1,0,0,0,0,0,0,1,4.83628177642822,7.11558198928833,8.07059383392334,8.38274669647217,8.4062614440918,0.0598814498653267,0.0511617631159601,0.058114009316668,0.0555474600093073,0.0606429535059722,0.0598814498653267,0.0298725656561858,0.0300088842091409,0.0259005250614609,0.0252612380544992,0.0284059660519797,0.0297080432646883,0.276101477411076,0.199965215265798,212737,0.832741836163902,0.0886540658183579,0.0065996982189276,0.0105576368943813,0.0449616192763835,0.278076100180392,0.220427626518997,3.8,11.8,7.61446523666382,1819.92149020052,116.893504003055,0.0103030595928431,0.0861414074897766,0.0671655163168907,0.475152760744095,4.07821723333131,3.02311866462216,1.45955794284777,-2.00430916709122,-0.099280976,-0.6415338,-0.20927942,0,NA,NA,NA,NA
"01005",0.1224279246,0.0003165809,7.5187969925,6209,0.1608583414,0.0291353383,11655.99,5.6,0.2959180171,5.4302788594,5.1855944125,0.1284401555,0.171848975,0.1658625221,0.3856316713,0.2199998453,0.5362566923,7.70268e-05,0.0002695937,0.412,0.28,39.4135267223711,14.4516264648694,"005","01",1189.23439031444,1089.87420987911,3425.76451131211,1415.85869497755,1124.46383070386,190,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25965,0.464509904384613,0.475139617919922,0.0036972847301513,0.00450606597587466,0.0421336404979229,0.0640862733125687,0.0713652968406677,0.0709031373262405,0.0622761398553848,0.0617369525134563,0.0638551861047745,0.256356,0.434469,0.00429248064756393,0.348579049110413,26.7,34.5,19.1,8.9,0.00729089975357056,0,5.25227355957031,0,3,6,-0.105857640504837,0.37565952539444,7.0091381072998,0.0204262882471085,6.80740451812744,0,0,0,10.2870817184448,10.6694898605347,6.98007583618164,9.57017993927002,6.98007583618164,-0.110226631164551,0,0,0,1,0,0,0,0,1,1.0986123085022,3.91202306747437,4.90527486801147,5.24174690246582,5.25227355957031,0.0569351185982757,0.0607096030831578,0.07151654813461,0.068814811871747,0.0605904088362668,0.0583257181453375,0.0295601732289721,0.0273749453693035,0.035639079820414,0.0250705232627439,0.0451746195716953,0.0263419285629147,0.261631371925782,0.189439389725456,25169,0.458460804958481,0.477531884461043,0.0030593190035361,0.00468830704437999,0.0444197226747189,0.355267440598893,0.181946403385049,5.4,27.2,6.80740451812744,837.58064516129,30.0496437512035,0.00429248064756393,0.0204262882471085,0.348579049110413,-0.105857640504837,3.69916454878811,2.73771427061004,1.64588447590148,-1.79659601387669,0.3592569,0.51623565,0.6667608,0,NA,NA,NA,NA
"01007",0.1020625259,0.0004852656,8.3818598906,5961,0.13,0.0261780105,11652.95,7.8,0.1943972416,4.5914824378,4.5516988486,0.1557004237,0.1362657549,0.1401753635,0.381488654,0.1911419989,0.1625136374,8.83275e-05,0.0007507839,0.374,0.334,36.9216227791644,17.7223789339989,"007","01",1050.68388016032,1120.80527225711,3229.61832293725,1445.96683576728,980.251745023777,140,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7999992370605,22643,0.744159340858459,0.216181606054306,0.00366559205576777,0.00198736926540732,0.0249966885894537,0.0610343143343925,0.0776398852467537,0.0719427615404129,0.067128911614418,0.0681005194783211,0.0734001696109772,0.25826,0.43209,0.00935990363359451,0.0945048332214355,16.8,42.1,21.8,6.6,0.0061638904735446,0,4.94876003265381,0,3,5,0.138926610350609,0.353751718997955,6.81673574447632,0.265700489282608,6.439621925354,0,0,0,5.52545309066772,10.1492137908936,6.69826793670654,8.08054733276367,6.69826793670654,-0.504491806030273,0,1,0,0,0,0,0,0,1,1.3862943649292,3.40119743347168,4.51085948944092,4.94876003265381,4.94876003265381,0.057030001775253,0.0616456595064797,0.0767796911059826,0.07167583880703,0.0672820876974969,0.0649742588318835,0.0314663589561512,0.0255636428191017,0.0366589739037813,0.0249866856026984,0.0442481803657021,0.0325315107402805,0.270193502574117,0.160793538079176,22532,0.744629859755015,0.213474170069235,0.0036392685957749,0.00186401562222617,0.0258743120894727,0.43874140866385,0.197994829434391,4.4,15.2,6.439621925354,615.298925799887,36.619599117142,0.00935990363359451,0.265700489282608,0.0945048332214355,0.138926610350609,3.63552147128034,2.92971954278312,1.51550053659507,-1.96486104378868,1.5820246,1.260516,0.91705805,0,NA,NA,NA,NA
"01009",0.1336075949,0.0002240877,8.4463827073,4060,0.1708234188,0.0407728371,11964.7,8.4,0.2174529281,4.8608076303,4.8914546677,0.1423059383,0.1452316434,0.1485927083,0.3594501042,0.1920867197,0.2294930393,8.66491e-05,0.0001213087,0.33,0.333,35.1469546028106,18.4377466768843,"009","01",1130.46493539053,1015.05296037222,3244.73080786052,1338.54893492708,877.877534775292,496,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9000015258789,57704,0.874670743942261,0.0143490917980671,0.00506030768156052,0.00265146256424487,0.0906869545578957,0.0559926517307758,0.0593546368181705,0.057586994022131,0.0613822266459465,0.0630112290382385,0.0694752559065819,0.264276,0.43519,0.00685696071013808,0.174294367432594,16.7,33.4,22.4,5.4,0.0085588600486517,0,6.20859003067017,0,3,8,0.128331482410431,0.380077630281448,7.80445528030396,0.0633072853088379,6.47794103622437,0,0,0,8.61268520355225,9.62251663208008,8.29179668426514,9.33459091186523,-0.680413246154785,-0.233493804931641,0,1,0,0,0,0,0,0,1,2.19722461700439,4.52178859710693,5.71042680740356,6.17378616333008,6.20859003067017,0.0636494178301413,0.0560370927838619,0.0617982387847961,0.0583726925139703,0.0598259545682601,0.06195394543347,0.0331136139513157,0.0305358038788256,0.029117143302019,0.0269199494818429,0.0307261120049826,0.0310721267798135,0.268005743845262,0.179183751146174,57801,0.873462396844345,0.0143769138942233,0.00472310167644158,0.00280271967613017,0.0918496219788585,0.32273590880304,0.218644711842939,4,15.6,6.47794103622437,649.088852751058,89.0494417752205,0.00685696071013808,0.0633072853088379,0.174294367432594,0.128331482410431,3.5875927017037,2.96721688063111,1.58748973730622,-1.90654621721601,1.5820246,1.260516,0.91705805,0,NA,NA,NA,NA
"01011",0.1144037612,0.0002910079,7.7602095257,6632,0.1524096386,0.0228544776,9366.14,4.3,0.3099910185,5.3591593432,4.8913510426,0.1209410123,0.1688096852,0.1585477602,0.4502063587,0.2289466401,0.2669048928,9.65065e-05,0.0007720517,0.466,0.424,32.4580479729949,32.4580479729949,"011","01",1162.64755821989,1091.14269048014,3388.96776909781,1417.64651158208,1094.41088827766,54,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,10362,0.215305924415588,0.692723393440247,0.00318471342325211,0.00260567455552518,0.0778807178139687,0.0635012537240982,0.0711252689361572,0.0752750411629677,0.063983790576458,0.0645628273487091,0.0623431764543056,0.251954,0.430549,0.0339622646570206,0,24.6,33.3,14.6,7.9,0.0051978169940412,0,4.00733327865601,0,3,3,-0.105567544698715,0.364890933036804,6.08722925186157,0.00603773584589362,6.43797588348389,0,0,0,9.76715183258057,9.19380474090576,7.47420501708984,7.28344821929932,7.47420501708984,-0.520802974700928,0,0,1,0,0,0,0,0,1,0,1.7917594909668,3.55534815788269,3.91202306747437,4.00733327865601,0.0523524211767017,0.0626657499263334,0.0727826343188292,0.0771044101758177,0.0650230822119635,0.0625675277477654,0.0269128769276103,0.0254395442490914,0.0367350947844023,0.025930655141931,0.0443964247127001,0.0283862096061291,0.27256654552598,0.15872704056576,10181,0.212258127885276,0.696689912582261,0.00265199882133386,0.00147333267851881,0.0778901876043611,0.365866883557001,0.170394469296462,5.7,28.5,6.43797588348389,592.114285714286,17.1943157691565,0.0339622646570206,0.00603773584589362,0,-0.105567544698715,3.51029235473539,3.51029235473539,1.58746855215687,-1.84169940487145,1.0470637,0.92972475,0.79190946,0,NA,NA,NA,NA
"01013",0.1118600954,0.0002522068,9.079445145,9203,0.1450576534,0.0265945946,11811.18,6.6,0.2791067318,5.4008061965,5.340750195,0.1185740343,0.1669670739,0.1691536387,0.419110839,0.2176533496,0.4857974889,0.000250025,0.000550055,0.468,0.403,35.2923382014352,33.6117506680335,"013","01",1067.62542751828,1182.79373045317,3318.1102302322,1509.48711547749,1122.75770856643,218,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19998,0.522152185440063,0.441044092178345,0.0040004001930356,0.0107510751113296,0.0131013104692101,0.0587058700621128,0.0587558746337891,0.0575057491660118,0.0610561072826385,0.0550555065274239,0.0584558472037315,0.257318,0.43542,0.0246118269860744,0.233399406075478,25.4,37.7,17.4,7.6,0.0108421016484499,0,5.38907194137573,0,3,5,-0.0600235015153885,0.393189340829849,6.84438943862915,0.0513709932565689,6.65657234191895,0,0,0,7.73848819732666,10.0450305938721,7.20860052108765,9.88629055023193,7.20860052108765,2.15611553192139,0,1,0,0,0,0,0,0,1,1.0986123085022,3.98898410797119,5.0434250831604,5.37063789367676,5.38907194137573,0.0619255687810758,0.0553965144894782,0.0621766862538295,0.0581588066897695,0.0623775802320325,0.0553462909949274,0.0324946009743358,0.02943096780674,0.0276731454974637,0.0277233689920145,0.0299834262467983,0.0321932600070313,0.261363065642107,0.195821405253378,19911,0.514338807694239,0.444678820752348,0.00341519762945106,0.0135603435287027,0.0140625784742102,0.403854420404069,0.166499498495486,6.1,24.4,6.65657234191895,740.666666666667,26.8825382538254,0.0246118269860744,0.0513709932565689,0.233399406075478,-0.0600235015153885,3.59160665016166,3.54419323909071,1.67536612905993,-1.77694787231077,1.0470637,0.92972475,0.79190946,0,NA,NA,NA,NA
"01015",0.1192916752,0.0006362876,14.469004951,6581,0.1538868712,0.0243855085,12450.83,6.9,0.2310773322,4.8803767403,4.8160722877,0.1384223015,0.1475440129,0.1519150739,0.4131434398,0.2061256037,0.4471376042,0.0009423179,0.0005060596,0.397,0.311,34.9227044142298,22.9907804060346,"015","01",1189.58676045876,973.616599869704,3317.24004521548,1299.07086895612,910.015799893704,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,195.699996948242,114611,0.726239204406738,0.207344844937325,0.00488609308376908,0.00919632520526648,0.0357731804251671,0.0641735941171646,0.0716597884893417,0.0606660805642605,0.0615734979510307,0.0586156658828259,0.0632138252258301,0.256843,0.431294,0.0149632897228003,0.167080760002136,20.5,31.8,24.5,7,0.0147668393328786,0,7.44190692901611,0,3,9,0.0326617769896984,0.375286847352982,8.60101985931396,0.0292844977229834,6.41720581054688,0,0,0,11.8720111846924,11.2352199554443,10.1073665618896,11.23499584198,0.348847389221191,1.55458927154541,0,1,0,0,0,0,0,0,1,3.29583692550659,6.12686920166016,7.13169860839844,7.41697978973389,7.44190692901611,0.0667997141512558,0.0637756435954194,0.0714273264427518,0.06037683230788,0.0615969184110993,0.0580238091088143,0.0338399595628606,0.0329597545883952,0.0314695065623203,0.0323061370330992,0.035530650305893,0.0358966761368588,0.266370941034982,0.17337423526746,114746,0.722848726753002,0.208573719345337,0.00386941592735259,0.00913321597267007,0.0369424642253325,0.322127255460589,0.257524533080089,4.8,18.6,6.41720581054688,585.646406679873,195.930511467686,0.0149632897228003,0.0292844977229834,0.167080760002136,0.0326617769896984,3.5813695305283,3.17766960679497,1.57195871779836,-1.88443363862258,0.7413718,1.0124226,0.79190946,0,NA,NA,NA,NA
"01017",0.1193807681,0.0004152701,17.79728888,5622,0.1522631684,0.0253876767,9572.97,6.4,0.239954736,4.9411783568,4.8735807661,0.1274573462,0.1524778731,0.1549667308,0.3726657479,0.1939292705,0.6186467923,2.95482e-05,0.000147741,0.423,0.287,39.5370214784869,28.664340571903,"017","01",1206.57015302226,1005.88008712685,3385.95733636799,1332.5774510543,1010.60751627162,400,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4000015258789,33843,0.560440838336945,0.393493473529816,0.00254114577546716,0.0108441924676299,0.0226043798029423,0.0630558729171753,0.0641491562128067,0.0554619878530502,0.0550778582692146,0.0593328028917313,0.0645332857966423,0.258878,0.437499,0.0136598367244005,0.323005169630051,21.6,38.4,21.2,6.1,0.0117499809712172,0,5.99396133422852,0,3,6,-0.074113592505455,0.405933290719986,7.38031816482544,0.0393136739730835,6.402099609375,0,0,0,9.34013938903809,9.81743907928467,8.60849571228027,10.4574880599976,1.29460906982422,1.47016620635986,0,1,0,0,0,0,0,0,1,1.60943794250488,4.34380531311035,5.62762117385864,5.96614694595337,5.99396133422852,0.0559971526871515,0.0611875667338949,0.0695218887175228,0.0554336220192194,0.0549887293866414,0.056857278443469,0.0298671254004034,0.0261300272867481,0.0301637204887887,0.0310238462451062,0.0347906038676,0.0347312848499229,0.280519634594851,0.190443706252224,33716,0.554454858227548,0.395034998220429,0.00207616561869735,0.0120121010796061,0.0242614782299205,0.384378428559372,0.21558781331758,4.2,18.8,6.402099609375,589.59928746242,57.1846009941948,0.0136598367244005,0.0393136739730835,0.323005169630051,-0.074113592505455,3.70221566714778,3.38994567030132,1.58382893716217,-1.86454482510135,1.2763326,1.3432139,1.0422066,0,NA,NA,NA,NA
"01019",0.1117264992,0.0003867425,8.5083343002,5521,0.1394033268,0.0313909774,11340.18,8.3,0.206984706,4.7756141014,4.7112704225,0.1410656285,0.1436571083,0.1467794145,0.3535507081,0.1749867379,0.3342952788,0.0001943635,0.0004664723,0.384,0.304,56.6908032056072,25.7685469116396,"019","01",1213.85013499901,941.078567516359,3321.75983690378,1266.08184940689,880.349950597443,227,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9000015258789,25725,0.916929066181183,0.0429154522716999,0.0055976677685976,0.00256559764966369,0.0160544216632843,0.0511564612388611,0.0557823143899441,0.0455587953329086,0.0522060245275497,0.0608746372163296,0.0676773563027382,0.26472,0.43861,0.00683491071686149,0.2860147356987,19.2,36.4,22.1,5.5,0.00878539588302374,0,5.42934560775757,0,3,5,0.073530025780201,0.449251711368561,7.08565044403076,0.0318086221814156,6.39689636230469,0,0,0,9.96829128265381,9.16649341583252,8.8890323638916,8.82025623321533,1.0645866394043,0.386227607727051,0,1,0,0,0,0,0,0,1,1.0986123085022,3.66356158256531,5.00394630432129,5.41164588928223,5.42934560775757,0.0612655874835412,0.0498412206645496,0.0584772674463636,0.0449229339323058,0.0507319340097591,0.0571218340949578,0.0311362404151499,0.0301293470683913,0.0262566803500891,0.0235845403144605,0.0301680737355743,0.0283091937107893,0.293238323909844,0.228254976376733,25822,0.917899465571993,0.0416311672217489,0.00565409340872125,0.00329176671055689,0.015645573541941,0.381922647230941,0.208650316539873,4.6,16.1,6.39689636230469,548.507444841025,47.0768450690474,0.00683491071686149,0.0318086221814156,0.2860147356987,0.073530025780201,4.05509777095931,3.28722757558235,1.54995760042664,-1.91882440083625,1.4291786,1.5086095,1.0422066,0,NA,NA,NA,NA
