"5-digit_FIPS_Code","Uninsured_raw_value","Primary_care_physicians_raw_value","Social_associations_raw_value","Preventable_hospital_stays_raw_value","Uninsured_adults_raw_value","Uninsured_children_raw_value","Health_care_costs_raw_value","Food_environment_index_raw_value","Poor_or_fair_health_raw_value","Poor_physical_health_days_raw_value","Poor_mental_health_days_raw_value","Excessive_drinking_raw_value","Frequent_physical_distress_raw_value","Frequent_mental_distress_raw_value","Insufficient_sleep_raw_value","Adult_smoking_raw_value","Access_to_exercise_opportunities_raw_value","Mental_health_providers_raw_value","Other_primary_care_providers_raw_value","Adult_obesity_raw_value","Physical_inactivity_raw_value","MentalDisordersDeath","Suicide","FIPS_county_code","state_code","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f","Poor_mental_health_days_raw_value_ln","Frequent_mental_distress_raw_value_ln","MentalDisordersDeath_ln","Suicide_ln","sh050m","sh100m","sh500m","id","fbname","instnm","expansion_batch","datejoinedfb"
"17145",0.0558618879,0.0004682306,27.625602847,4839,0.0683630499,0.022913257,12854.18,7.4,0.1570159782,3.9161265365,3.6392783045,0.2101051471,0.1131232875,0.1097498117,0.318330726,0.1698009856,0.5625503356,0.0005106067,0.0004641879,0.321,0.264,38.949910415206,15.5799641660824,"145","17",1159.40113151196,1080.59866863911,2889.97130695261,1353.19305124508,440.774088440214,120,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5999984741211,21357,0.863229870796204,0.0839537382125854,0.0023411528673023,0.00599335134029388,0.030060401186347,0.0718265697360039,0.0712646916508675,0.0642880573868752,0.0643348768353462,0.0645689964294434,0.0631643012166023,0.263589,0.437711,0.0122083555907011,0.10200759768486,17.2,38.3,24.1,7.1,0.00560304056853056,0,4.79579067230225,0,2,5,-0.071555882692337,0.383902221918106,6.81574964523315,0.0575149208307266,6.10244655609131,0,0,0,7.80425119400024,6.1114673614502,7.84619903564453,9.94087982177734,0.350101470947266,9.94087982177734,0,0,0,1,0,0,0,0,1,1.3862943649292,3.04452252388,4.36944770812988,4.75359010696411,4.79579067230225,0.0566637081328537,0.0717989442705657,0.0710515252020367,0.0646517494277573,0.0643247535852758,0.0646517494277573,0.0336338580838044,0.0230298500490494,0.0479282477694212,0.0238706965011445,0.0467604054748447,0.024291119727192,0.266454897930583,0.179053580604475,21407,0.862334750315317,0.0858130518054842,0.00177512028775634,0.00485822394543841,0.0301770448918578,0.382809939028388,0.22061233855635,6.8,16.1,6.10244655609131,422.075111542204,50.7184608014005,0.0122083555907011,0.0575149208307266,0.10200759768486,-0.071555882692337,1.29178539399645,-2.20955194274587,3.68762642978689,2.80819498843113,1.1999097,1.0951204,0.79190946,0,NA,NA,NA,NA
"17147",0.0448093929,0.0004830918,17.512077295,4872,0.0533950617,0.0238942552,11602.25,9.3,0.1147123274,3.2140648703,3.2395833799,0.223783509,0.0921293178,0.0964516549,0.2888041339,0.1358451547,0.6149799749,0.0004271679,0.0004271679,0.252,0.222,48.5908649173955,60.7385811467444,"147","17",1362.93658655884,1003.08970562058,2927.12309414262,1240.04090799383,216.906709468084,98,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0999984741211,16560,0.964553117752075,0.00543478270992637,0.00217391294427216,0.004710144829005,0.0138285020366311,0.0504830926656723,0.0509057976305485,0.0577294677495956,0.0603260882198811,0.0582125596702099,0.0594806745648384,0.268533,0.436416,0.00387263344600797,0.0791738405823708,6.2,34.7,22.7,5,0.00590043235570192,0,4.59511995315552,0,2,4,0.0125343929976225,0.414371967315674,6.64755868911743,0.0615318417549133,6.08554649353027,0,0,0,NA,8.83651924133301,9.95986747741699,9.89181995391846,NA,0.448702812194824,0,1,0,0,0,0,0,0,1,1.60943794250488,2.99573230743408,4.04305124282837,4.54329490661621,4.59511995315552,0.0648658470110835,0.0506934770758888,0.0510568711767912,0.0580824904609048,0.0602022893828357,0.0582036218278723,0.0319786808794137,0.0328871661316698,0.0264066379989098,0.024286839076979,0.0262249409484586,0.0248319302283326,0.286657379928533,0.187026830597783,16511,0.965235297680334,0.00526921446308522,0.00169583913754467,0.00411846647689419,0.0132638846829386,0.34588804422944,0.207411886662059,4.8,5.7,6.08554649353027,434.645686698601,37.9872629713897,0.00387263344600797,0.0615318417549133,0.0791738405823708,0.0125343929976225,1.17544473508567,-2.33871338166459,3.90380664171606,4.12290903770765,0.58852583,0.35084003,0.29131502,0,NA,NA,NA,NA
"17149",0.0766465109,0.0005015674,14.420062696,4853,0.0938141977,0.0344733242,10873.79,7.9,0.1604900485,4.0552933287,3.8037894048,0.1991493031,0.1182907803,0.1159956943,0.3007038436,0.1679657133,0.608034084,0.000687973,0.000500344,0.298,0.321,136.097152428811,12.5628140703518,"149","17",1210.99682926415,1198.71538558,2735.99974860951,1440.98415088636,365.465132670112,49,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7999992370605,15950,0.954545438289642,0.0182445142418146,0.00257053296081722,0.00313479616306722,0.0126645769923925,0.0557366758584976,0.0575548596680164,0.058181818574667,0.0577429458498955,0.0551724135875702,0.0640125423669815,0.263887,0.438775,0.0129825761541724,0.0509053654968739,13.7,43,23.1,5.2,0.0030673909932375,0,3.91202306747437,0,2,4,-0.0770744159817696,0.410532891750336,6.59167385101318,0.0662794709205627,6.74391794204712,0,0,0,6.05443954467773,7.52348136901855,7.11963558197021,8.76764011383057,0.210880756378174,1.07097291946411,0,1,0,0,0,0,0,0,1,0.6931471824646,2.39789533615112,3.40119743347168,3.89182019233704,3.91202306747437,0.0595925620359205,0.0545789173065939,0.0569270800279241,0.0573078631719236,0.0566097607412579,0.0545789173065939,0.0314780732372914,0.0281144887986292,0.0300818683759599,0.024497048930634,0.0284318080852954,0.0284952719426287,0.272069556387637,0.203020879609063,15757,0.961223583169385,0.0129466268959827,0.00215777114933046,0.00304626515199594,0.0120581328933173,0.414461923489453,0.2426707186271,5.3,14.4,6.74391794204712,805.555586595463,19.5604130393958,0.0129825761541724,0.0662794709205627,0.0509053654968739,-0.0770744159817696,1.33599778163644,-2.15420220666811,4.92068981632201,2.60733178829352,0.8942177,1.0951204,0.79190946,0,NA,NA,NA,NA
"17151",0.0726915521,0,16.839066635,5970,0.0823341327,0.0317460317,9582.76,7.9,0.1521769277,3.8497381644,3.6501778894,0.1977046401,0.1109189033,0.1100871194,0.3009588617,0.1580704815,0.977852349,0.0002366304,0.0004732608,0.266,0.225,7.86905886056028,7.86905886056028,"151","17",1161.90218191516,1022.82205004294,2975.04853251604,1308.41982306089,496.202619281608,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1000003814697,4157,0.889102697372437,0.066394031047821,0.00721674272790551,0.00384892942383885,0.020447438582778,0.0724079832434654,0.0437815748155117,0.0490738525986671,0.0461871549487114,0.0524416640400887,0.0618234314024448,0.268772,0.443915,0,0,15,32.3,26.4,7,0.0047996249049902,0,3.04452252388,0,2,1,-0.0558709986507893,0.49554967880249,5.24386119842529,0.0261780098080635,5.92505741119385,0,0,0,5.30330467224121,NA,7.42416524887085,8.46168041229248,NA,NA,0,1,0,0,0,0,0,0,1,0,1.7917594909668,2.70805025100708,2.99573230743408,3.04452252388,0.0670804487944617,0.0599188350441633,0.0386727142516114,0.046073048460253,0.0453568870852232,0.0508474576271186,0.041776080210074,0.0253043685843877,0.0367629505848651,0.0231558844592982,0.0190976366674624,0.019575077584149,0.323943661971831,0.265934590594414,4189,0.908092623537837,0.0506087371687754,0.00668417283361184,0.0035808068751492,0.0171878730007162,0.323006134969325,0.320552147239264,10,14.9,5.92505741119385,343.553708177245,12.193144478705,0,0.0261780098080635,0,-0.0558709986507893,1.29477590322872,-2.20648323210645,2.18256868703486,2.18256868703486,0.7413718,0.51623565,0.6667608,0,NA,NA,NA,NA
"17153",0.0709897611,0,24.915465385,3939,0.0881153967,0.026984127,8913.94,6.6,0.2277647618,4.7872555058,4.2725562596,0.1609035249,0.1453024198,0.1356546248,0.3502528672,0.201059988,0.6880376562,0,0,0.346,0.229,41.6517910270142,41.6517910270142,"153","17",1108.04995530145,1078.45988677003,2928.60090251951,1364.87684802878,527.850206766352,22,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8999996185303,5619,0.636056244373322,0.308417856693268,0.00569496350362897,0.00284748175181448,0.0226018857210875,0.0516106076538563,0.0576615072786808,0.0514326393604279,0.0549919903278351,0.0574835389852524,0.0487631261348724,0.259309,0.439211,0,0,20.2,35.5,24.6,8.9,0.00390764279291034,0,3.13549423217773,0,2,2,-0.231011360883713,0.438156247138977,5.65843629837036,0,5.31433820724487,0,0,0,NA,7.34665536880493,7.02908754348755,6.92362880706787,NA,6.92362880706787,1,0,0,1,0,0,0,0,1,0,1.0986123085022,2.70805025100708,3.13549423217773,3.13549423217773,0.0617416131334761,0.0517487508922198,0.0581727337615989,0.0510349750178444,0.0542469664525339,0.0572805139186296,0.0321199143468951,0.029621698786581,0.024446823697359,0.0273019271948608,0.0324768022840828,0.0256959314775161,0.275160599571734,0.210563882940757,5604,0.638294075660243,0.307102069950036,0.00499643112062812,0.00285510349750178,0.0224839400428266,0.347235932872655,0.282329713721619,9.3,18.3,5.31433820724487,181.844662439101,30.8175116323623,0,0,0,-0.231011360883713,1.45221230376176,-1.99764314683508,3.75306926665538,3.75306926665538,0.6649488,0.35084003,0.79190946,0,NA,NA,NA,NA
"17155",0.0571364047,0.0001782214,12.475494564,4200,0.0663663664,0.0301724138,10236.29,8.9,0.1293843296,3.4877251452,3.3919363492,0.2110600819,0.0989850103,0.100808765,0.2940345543,0.1426189343,0.518981019,0,0.0001771793,0.26,0.196,58.885879166176,47.1087033329408,"155","17",1431.35346314935,1077.50442101538,2856.63384505341,1286.96441635023,152.190962939315,24,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,5611,0.924077689647675,0.00712885381653905,0.00196043495088816,0.0033862057607621,0.0545357316732407,0.0522188544273376,0.0459811091423035,0.0552486181259155,0.0557832829654217,0.0525752976536751,0.0630903616547585,0.268368,0.439097,0,0.415609747171402,12,42.7,24.2,6.2,0.0042681903578341,0,3.21887588500977,0,2,2,-0.0742451772093773,0.457315981388092,5.62221097946167,0.159024387598038,5.14877271652222,0,0,0,NA,8.01994132995605,6.56948137283325,8.11641693115234,NA,8.11641693115234,1,0,0,1,0,0,0,0,1,0,2.0794415473938,2.70805025100708,3.21887588500977,3.21887588500977,0.0571729217818309,0.0513854787793757,0.0454226587162399,0.0547176429323045,0.0541915117502631,0.0513854787793757,0.0313924938618029,0.0257804279200281,0.0280603297088741,0.0233251490705016,0.0240266573132234,0.0213960014030165,0.303402314977201,0.222904244124868,5702,0.923710978603999,0.00719045948789898,0.00175377060680463,0.00420904945633111,0.0534900035075412,0.396131805157593,0.261461318051576,5.5,10.4,5.14877271652222,149.626666666667,38.1081803600071,0,0.159024387598038,0.415609747171402,-0.0742451772093773,1.22140095277718,-2.2945299727601,4.09244073719971,3.87346310321638,0.58852583,0.84702694,0.29131502,0,NA,NA,NA,NA
"17157",0.0495733263,0.0004291714,19.31271267,5517,0.0602460499,0.0219746209,11880.83,8.4,0.1566272594,3.9652704143,3.5459032699,0.2148931016,0.1136398829,0.10628,0.3137372564,0.167380165,0.665372207,0.0007001096,0.0005783514,0.272,0.268,74.5689302933726,18.3868595243932,"157","17",1129.91818254108,1120.33036496062,2851.32895638899,1392.05147402828,457.703178181101,111,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2000007629395,32621,0.845467627048492,0.105882711708546,0.00190061621833593,0.00465957494452596,0.0318506471812725,0.0592563077807426,0.0699242800474167,0.0712731033563614,0.068146288394928,0.0640998110175133,0.0642837435007095,0.262708,0.436214,0.00912847090512514,0.27567982673645,12.9,42.4,22.7,5.4,0.00339693995192647,0,4.71849870681763,0,2,6,-0.0379556454718113,0.392323970794678,7.22911405563354,0.0467954277992249,6.39225196838379,0,0,0,8.42310237884521,8.71620750427246,9.18122005462646,9.42810916900635,1.24348831176758,2.47061157226562,0,0,0,1,0,0,0,0,1,0,2.99573230743408,4.09434461593628,4.68213129043579,4.71849870681763,0.0528608502224419,0.0585454770143351,0.0690805734058329,0.0704399406821552,0.0666707859614434,0.0635504201680672,0.0286393969352447,0.0242214532871972,0.0352817597627286,0.0232637172516065,0.0451062778052397,0.0239742956005932,0.279102817597627,0.18048690064261,32368,0.851118388531883,0.102354176964904,0.00151384083044983,0.00395452298566485,0.0303695007414731,0.410150548396514,0.22148546644981,5.2,11.1,6.39225196838379,560.498274439411,57.748616679281,0.00912847090512514,0.0467954277992249,0.27567982673645,-0.0379556454718113,1.26579292862794,-2.24167815809052,4.32504522375675,2.96459549246468,1.0470637,1.1778182,0.79190946,0,NA,NA,NA,NA
"17159",0.0576739752,0.0004394225,23.854362837,6122,0.0700419148,0.0265726681,9895.86,8.4,0.1596644751,4.0750236465,3.8553758337,0.1977058632,0.1196104933,0.1180792445,0.3061030988,0.1751769734,0.7015339124,0.0026826377,0.0003743215,0.281,0.218,131.633932302549,96.1136648558295,"159","17",1287.95928044901,961.128157277876,2989.30701082062,1226.22644086132,348.713728953035,78,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0999984741211,15930,0.953986167907715,0.00627746386453509,0.00263653486035764,0.00910232309252024,0.0165097303688526,0.0522912740707397,0.0566854998469353,0.0605775266885757,0.0585059635341167,0.0540489628911018,0.0582548640668392,0.261212,0.43602,0.0138651467859745,0.0837606862187386,15.1,33.3,20.9,5.9,0.00488447351381183,0,4.36944770812988,0,2,4,-0.0166666675359011,0.415630877017975,6.65389490127563,0.0400759726762772,5.89136791229248,0,0,0,6.31173467636108,8.75636768341064,9.34347152709961,8.54772281646729,3.81801843643188,8.54772281646729,0,1,0,0,0,0,0,0,1,1.3862943649292,2.83321332931519,4.02535152435303,4.36944770812988,4.36944770812988,0.0550603704406094,0.0529742714457298,0.0573993299197168,0.0609393766989064,0.0589164928250838,0.0543017889879259,0.0288260952019723,0.0262342752386371,0.0269296415702636,0.0260446298754662,0.0302800429862823,0.0271192869334345,0.271761805423857,0.199064416208357,15819,0.955180479170618,0.00587900625829698,0.00246538972122132,0.00967191352171439,0.0155509197800114,0.333363180515759,0.204512893982808,5.6,14.7,5.89136791229248,353.215089555731,44.7857423642261,0.0138651467859745,0.0400759726762772,0.0837606862187386,-0.0166666675359011,1.34946849479239,-2.13639931635505,4.88759294473258,4.57588209511596,0.51210284,0.6816313,0.6667608,0,NA,NA,NA,NA
"17161",0.0674958395,0.0005525472,14.020886286,4921,0.0825081709,0.0293355822,9645.2,8,0.1508331484,3.6827701051,3.5543303602,0.2223570342,0.1091860224,0.1103745913,0.3281076967,0.166252315,0.8949751264,0.0010333053,0.0006432496,0.337,0.223,81.0144012852143,13.9996557461702,"161","17",1399.82676979487,1187.62044432559,2748.7155567418,1392.29492090609,243.97203061148,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,345,144784,0.725349485874176,0.0983879417181015,0.00238976674154401,0.0252306889742613,0.126630008220673,0.0625483468174934,0.0628177151083946,0.0623894892632961,0.0617678761482239,0.0558210834860802,0.0585423819720745,0.25748,0.432008,0.0172136798501015,0.118003867566586,14.9,31.8,25,6.4,0.00980096776038408,0,7.26332950592041,0,2,9,-0.0292660351842642,0.38782599568367,8.8858699798584,0.0433128960430622,6.11211013793945,0,0,0,10.0667114257812,12.017463684082,11.9826726913452,12.229320526123,2.63031196594238,0.419064521789551,0,0,1,0,0,0,0,0,1,3.52636051177979,5.86929702758789,6.87935590744019,7.2435131072998,7.26332950592041,0.062478875959635,0.0624030018554667,0.0634376487304883,0.0619753478137912,0.0616580561054512,0.0560640653345013,0.0321154390006691,0.0303634369589659,0.0315636273339909,0.0308393745214758,0.0317636590631617,0.0316739896673265,0.262351959276299,0.182980748670479,144977,0.722735330431724,0.100712526814598,0.00188995495837271,0.0247970367713499,0.126323485794298,0.311540795114334,0.258496702772059,6.2,15.1,6.11211013793945,419.663768115942,345.459891977014,0.0172136798501015,0.0433128960430622,0.118003867566586,-0.0292660351842642,1.26816667988629,-2.20387532289613,4.40689485727336,2.70802725058353,0.51210284,0.10274658,0.041017797,0,NA,NA,NA,NA
"17163",0.0613961083,0.0005822826,11.721767856,5670,0.0766210716,0.0225608426,10257.55,6.6,0.1794997015,4.1994022475,3.8804267392,0.1936571135,0.1230350194,0.1170878762,0.3450071602,0.1806948542,0.8848609177,0.000825595,0.0006400254,0.371,0.314,45.8640043583474,11.149260727996,"163","17",1158.08314576465,1123.5344308667,2834.75043838476,1388.21224264333,419.842163797656,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,410.600006103516,262759,0.621173799037933,0.301276087760925,0.00313975918106735,0.0136018171906471,0.0396941676735878,0.0635411143302917,0.0665895342826843,0.0647018775343895,0.065565787255764,0.0610026679933071,0.0627647414803505,0.256169,0.428812,0.0117052784189582,0.0621418207883835,18.2,28.1,25.6,6.6,0.00913009699434042,0,7.78779697418213,0,2,10,0.0252089370042086,0.35558819770813,9.43271541595459,0.0588981881737709,6.51327466964722,0,0,0,12.0554180145264,11.453727722168,13.1180906295776,12.2355680465698,1.28469848632812,2.11089897155762,0,0,1,0,0,0,0,0,1,3.66356158256531,6.44094657897949,7.45240259170532,7.76811027526855,7.78779697418213,0.0630555407959557,0.0633401902217229,0.0664068133686552,0.0648621158181584,0.0652871922939707,0.0609491350452782,0.0323665373725719,0.0306890034233838,0.0325335317023554,0.0308066585193675,0.0324766018172019,0.0339302115514532,0.271639049346824,0.147581238946114,263482,0.620763467713164,0.30120084104417,0.00232273931426056,0.0133937043137672,0.0397674224425198,0.284403307945378,0.249318355942134,6,17.6,6.51327466964722,639.939103979838,411.729801103546,0.0117052784189582,0.0588981881737709,0.0621418207883835,0.0252089370042086,1.35594513191725,-2.14483054747031,3.84724988308528,2.49726832250297,0.8942177,0.35084003,0.041017797,1,"McKendree","MCKENDREE COLLEGE",4,"15may2005"
"17165",0.0609030083,0.0005759658,23.450034969,8085,0.0742323858,0.0242354299,10528.59,6.1,0.1847423789,4.4090153188,4.1360885027,0.1857566735,0.1310257072,0.1277684804,0.3163232307,0.1859095697,0.7762212499,0.001262832,0.0009369399,0.271,0.356,76.7575421138479,23.3013967131324,"165","17",1186.08571100791,1015.45646538656,2967.76568460743,1295.96550405482,459.547062373455,144,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5999984741211,24307,0.915003895759583,0.0387542694807053,0.00456658564507961,0.00633562356233597,0.0176080968230963,0.0553749948740005,0.0623688660562038,0.0580079816281796,0.0574731566011906,0.0553338527679443,0.0650018528103828,0.259768,0.436184,0.0126951700076461,0.0525317378342152,23,33.1,27.1,7.7,0.00590674020349979,0,4.97673368453979,0,2,5,-0.08730099350214,0.40811288356781,7.06518650054932,0.0459652692079544,5.95785617828369,0,0,0,9.45140266418457,8.22977733612061,8.53208160400391,11.2878923416138,-0.989413261413574,1.88272571563721,0,1,0,0,0,0,0,0,1,1.3862943649292,3.178053855896,4.55387687683105,4.96284484863281,4.97673368453979,0.063178758723211,0.0552091505966883,0.0626832390469505,0.0583474418796713,0.05702605607631,0.0554982037411736,0.0377007887021514,0.0254779700210596,0.0292356608993682,0.0259734896973201,0.0305570467027295,0.032126192344221,0.276045752983441,0.194780526076723,24217,0.916339761324689,0.0377007887021514,0.00400545071643887,0.00635916917867614,0.0169715489119214,0.31427075455233,0.268543836174298,7.9,22.3,5.95785617828369,370.533545204106,65.3571054859831,0.0126951700076461,0.0459652692079544,0.0525317378342152,-0.08730099350214,1.41975053511549,-2.05753539969531,4.35359555103441,3.19053382660139,1.1999097,1.0124226,0.91705805,0,NA,NA,NA,NA
"17167",0.045617471,0.001230386,19.24060375,4185,0.0554354436,0.0202714385,9750.47,7.9,0.1497928504,3.8288751254,3.7446320458,0.2061358099,0.1103448379,0.1103884159,0.3269653258,0.1798966251,0.8570531487,0.0018569588,0.0013688152,0.306,0.236,62.2613525730474,17.3791851355661,"167","17",1283.73217304326,1093.50690199991,2839.13757100245,1334.78165608134,284.907331063126,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,227.399993896484,197499,0.807740807533264,0.125712022185326,0.00217722612433136,0.0196203533560038,0.0223697330802679,0.0598889105021954,0.0626534819602966,0.0653876736760139,0.0634129792451859,0.0579901672899723,0.0636509582400322,0.257193,0.429892,0.0228364821523428,0.0315138809382915,15.6,28.1,22.7,5.2,0.00891713052988052,0,7.47873497009277,0,2,9,0.0442775934934616,0.378391802310944,9.22426319122314,0.0478889644145966,6.77652978897095,0,0,0,11.5569038391113,12.2717475891113,12.7957572937012,12.3115491867065,1.59758377075195,0.758883476257324,1,0,0,1,0,0,0,0,1,4.07753753662109,6.11809730529785,7.12205982208252,7.45587682723999,7.47873497009277,0.0624428906782442,0.0603781205038241,0.0625640507862786,0.0655981018249741,0.0630083045157382,0.0577327914784057,0.0319408334805765,0.0305020571976677,0.0296741297927657,0.0307039907110584,0.0300830451573819,0.0324810056288967,0.275386828886589,0.166993967236287,198085,0.805820733523487,0.126405331044754,0.00189312668803796,0.0202993664336017,0.0225408284322387,0.278377465450647,0.223135216107856,5.1,15.2,6.77652978897095,868.509258139666,228.074713244042,0.0228364821523428,0.0478889644145966,0.0315138809382915,0.0442775934934616,1.3203233600193,-2.20375007908655,4.14727459882261,2.91121878164475,0.05356498,0.10274658,0.16616641,0,NA,NA,NA,NA
"17169",0.0702712543,0.0002888921,26.000288892,4283,0.0843287148,0.0273578114,11098.04,8,0.1533174481,3.9014126485,3.6676922944,0.206325633,0.1126625128,0.1110167119,0.3134334526,0.1713849199,0.5033138918,0.0007110353,0.0008532423,0.259,0.219,52.4059075750357,61.9342544068604,"169","17",1273.37874203026,1176.07471795922,2753.96357472764,1408.39915289195,309.053219920742,22,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2999992370605,6923,0.937021493911743,0.0340892672538757,0.001444460474886,0.0033222590573132,0.0199335552752018,0.0450671687722206,0.0533005930483341,0.0524339154362679,0.0602340027689934,0.0684674307703972,0.0739563778042793,0.267569,0.439658,0.0123711340129375,0,19.3,39,22.1,5.8,0.00317277433350682,0,3.13549423217773,0,2,2,-0.032830398529768,0.436227083206177,5.79939556121826,0.0721649453043938,6.08979272842407,0,0,0,9.75851917266846,8.79649066925049,7.5186071395874,6.87626457214355,NA,0.882303237915039,1,0,0,1,0,0,0,0,1,1.0986123085022,2.39789533615112,2.56494927406311,3.13549423217773,3.13549423217773,0.0552556818181818,0.0441761363636364,0.053125,0.0541193181818182,0.059375,0.0676136363636364,0.0291193181818182,0.0261363636363636,0.0227272727272727,0.0214488636363636,0.0303977272727273,0.0227272727272727,0.299005681818182,0.213494318181818,7040,0.932954545454545,0.0375,0.0015625,0.00269886363636364,0.0204545454545455,0.367638863087498,0.219394389745495,6.2,20.1,6.08979272842407,400.173428052492,17.5923724727583,0.0123711340129375,0.0721649453043938,0,-0.032830398529768,1.2995626616714,-2.19807453134481,3.97792136859323,4.14209060063842,0.7413718,0.84702694,0.6667608,0,NA,NA,NA,NA
"17171",0.0565153011,0,15.832178904,3985,0.0673782522,0.0268336315,9510.18,8.6,0.14864395,3.8685489692,3.705354093,0.2033438587,0.1125486524,0.1132121179,0.2983397103,0.1653955315,0.4857142857,0,0.0001963865,0.282,0.256,72.6216412490922,66.0196738628111,"171","17",1231.77487611943,1163.39857119181,2770.98117819106,1406.00064319614,339.583571054904,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2999992370605,5053,0.970314681529999,0.00356224016286433,0.00257272901944816,0.00217692460864782,0.0120720360428095,0.0540273115038872,0.0490797534584999,0.0508608743548393,0.0583811588585377,0.0605580843985081,0.0653077363967896,0.261484,0.43457,0,0,14.2,49.4,23.5,5.8,0.00414733495563269,0,3.09104251861572,0,2,1,-0.0885642170906067,0.428458333015442,5.51504039764404,0.0702341124415398,5.53247976303101,0,0,0,5.70711040496826,7.80425119400024,4.79579067230225,6.48768424987793,NA,-0.133721351623535,0,1,0,0,0,0,0,0,1,1.0986123085022,1.7917594909668,2.63905739784241,3.04452252388,3.09104251861572,0.063724520087077,0.0540273105086087,0.0502671680189986,0.0506629724915892,0.0583811597071047,0.0605580843063527,0.0304769443894716,0.0332475756976054,0.0269147041361567,0.027112606372452,0.0251335840094993,0.0251335840094993,0.2970512566792,0.193944191569365,5053,0.971304175737186,0.00336433801701959,0.00237482683554324,0.0019790223629527,0.0104888185236493,0.501924134139637,0.225673446948873,5.8,14.9,5.53247976303101,237.230055445642,21.2999992370605,0,0.0702341124415398,0,-0.0885642170906067,1.30977882584129,-2.17849207035577,4.29893902122441,4.2049862160307,1.2763326,1.260516,0.91705805,0,NA,NA,NA,NA
