"5-digit_FIPS_Code","Uninsured_raw_value","Primary_care_physicians_raw_value","Social_associations_raw_value","Preventable_hospital_stays_raw_value","Uninsured_adults_raw_value","Uninsured_children_raw_value","Health_care_costs_raw_value","Food_environment_index_raw_value","Poor_or_fair_health_raw_value","Poor_physical_health_days_raw_value","Poor_mental_health_days_raw_value","Excessive_drinking_raw_value","Frequent_physical_distress_raw_value","Frequent_mental_distress_raw_value","Insufficient_sleep_raw_value","Adult_smoking_raw_value","Access_to_exercise_opportunities_raw_value","Mental_health_providers_raw_value","Other_primary_care_providers_raw_value","Adult_obesity_raw_value","Physical_inactivity_raw_value","FIPS_county_code","state_code","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f","Poor_mental_health_days_raw_value_ln","Frequent_mental_distress_raw_value_ln","MentalDisordersDeath_ln","Suicide_ln","MentalDisordersDeath","Suicide","sh050m","sh100m","sh500m","id","fbname","instnm","expansion_batch","datejoinedfb"
"05067",0.0906442484,0.0004064805,12.194413797,7342,0.1114701131,0.0379349686,11733.71,5.9,0.2490074733,5.1262872343,4.4356962687,0.1362394634,0.1574118225,0.138801482,0.3634114182,0.2384647671,0.4247374562,0.001038182,0.0004614142,0.43,0.331,"067","05",848.163752713435,1311.19745707854,2785.44101040106,1608.99785890412,757.847701526915,101,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3999996185303,17221,0.768770694732666,0.175773769617081,0.00714244227856398,0.00493583409115672,0.0273503288626671,0.0592880770564079,0.0781603828072548,0.0675918906927109,0.0659079030156136,0.0664305239915848,0.0664305239915848,0.256515,0.435271,0.00827690027654171,0.287183344364166,26.8,45.3,17.4,7.5,0.00584780052304268,0,4.62497282028198,0,4,4,-0.0624455586075783,0.375529885292053,6.610426902771,0.0398796088993549,6.4638090133667,0,0,0,10.445200920105,9.29752635955811,9.34285831451416,8.50491809844971,-0.266324996948242,-0.488633155822754,0,0,0,1,0,0,0,0,1,0.6931471824646,2.89037179946899,4.09434461593628,4.5643482208252,4.62497282028198,0.0529161394225239,0.0614862533072587,0.0751754285056942,0.0647647532497412,0.0673530426780168,0.0665477970781088,0.0254227539399517,0.0274933854825722,0.0326124467962729,0.0288738065109858,0.0396871045668929,0.0354883239388013,0.273495916254458,0.172265040837455,17386,0.774473714482917,0.170827102266191,0.00517657885655125,0.00431381571379271,0.0282411135396296,0.453224269377382,0.173681702668361,7.4,26.8,6.4638090133667,606.373247581444,28.6721092484622,0.00827690027654171,0.0398796088993549,0.287183344364166,-0.0624455586075783,1.48968459750916,-1.974710553733,4.10279137289179,3.09630498443723,59.5089551379264,21.1160808553932,0.51210284,0.84702694,0.79190946,0,NA,NA,NA,NA
"05069",0.074977518,0.0006284278,14.710923218,4799,0.0933087945,0.0309176354,10037.44,5.4,0.2654940972,4.8037933462,4.4688856216,0.1255001031,0.1491495436,0.1383027788,0.385844661,0.2236096749,0.5507716149,0.0017466639,0.0004191993,0.408,0.341,"069","05",704.523058797804,1427.83208165158,2762.66186037608,1734.27790547384,917.770568614704,649,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9000015258789,70016,0.39262455701828,0.562128663063049,0.00401336839422584,0.00938356947153807,0.0204239021986723,0.0707124099135399,0.0689556673169136,0.0604147613048553,0.059215035289526,0.0555301643908024,0.0595578141510487,0.252207,0.429145,0.00745473895221949,0.253025472164154,25.5,38.7,23.4,7,0.00922661367803812,0,6.47697257995605,0,4,8,-0.168722614645958,0.366873264312744,8.10031318664551,0.0293832886964083,6.81758975982666,0,0,0,10.7333488464355,11.0001811981201,9.7769603729248,10.793023109436,-0.0779142379760742,-0.234013557434082,0,0,1,0,0,0,0,0,1,1.7917594909668,5.12989854812622,6.12686920166016,6.43775177001953,6.47697257995605,0.0710094549499444,0.0737347052280311,0.0671718576195773,0.0620411568409344,0.0577169076751947,0.0574666295884316,0.0359844271412681,0.0350250278086763,0.0377919911012236,0.0359427141268076,0.0349276974416018,0.0322441601779755,0.267408231368187,0.155909343715239,71920,0.397246941045606,0.559121245828699,0.00305895439377086,0.00860678531701891,0.0193687430478309,0.386841997292086,0.233906371804866,7,25.5,6.81758975982666,787.581538787918,91.3175289896768,0.00745473895221949,0.0293832886964083,0.253025472164154,-0.168722614645958,1.49713907588917,-1.97830994796085,3.58537056424369,2.77019840850906,35.0667202797857,14.9618006527086,0.58852583,0.35084003,0.5416122,0,NA,NA,NA,NA
"05071",0.1213420668,0.0005348411,9.1687041565,4532,0.1525876461,0.0484756098,9124.01,7.8,0.249815131,5.1151047177,4.3698140474,0.1467580169,0.1546849372,0.1356672747,0.3296143851,0.2173380256,0.5400156617,0.0024100073,0.000459049,0.395,0.289,"071","05",710.907346603807,1503.40172733389,2588.96942418082,1794.24778957112,857.653139691919,217,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7000007629395,26176,0.800962686538696,0.0158924199640751,0.00886308029294014,0.0192924812436104,0.138638451695442,0.0622707828879356,0.0668551325798035,0.0636842921376228,0.0600932165980339,0.0565403439104557,0.0594055615365505,0.255563,0.431517,0.00556427473202348,0.382793545722961,22.1,41.1,17.3,5.8,0.00825586263090372,0,5.3844952583313,0,4,6,0.147566854953766,0.356051325798035,7.0491681098938,0.0205450132489204,6.52611398696899,0,0,0,8.97714614868164,8.62173366546631,7.93737459182739,8.41094303131104,2.41192150115967,1.20234251022339,0,1,0,0,0,0,0,0,1,1.60943794250488,3.68887948989868,4.94164228439331,5.36129236221313,5.3844952583313,0.0708347699498142,0.0662375972110485,0.0627897176569743,0.0651266137991802,0.0581159253725625,0.0577328276443321,0.0351300616787342,0.03570470827108,0.0342872466766272,0.0319503505344213,0.0314906332605448,0.0312990843964295,0.253649005861395,0.159100486534115,26103,0.807531701337011,0.0156686970846263,0.0080450522928399,0.0172010879975482,0.134122514653488,0.411355872305336,0.172988573447992,5.7,22.1,6.52611398696899,676.382415606231,38.5920736520099,0.00556427473202348,0.0205450132489204,0.382793545722961,0.147566854953766,1.47472045611975,-1.99754990039951,3.70328012939218,3.1225969678813,39.5801945813437,21.7052679962207,0.20641094,0.51623565,0.29131502,0,NA,NA,NA,NA
"05073",0.100967118,0.0004381481,10.223455528,5314,0.1199285532,0.0450788881,10619.52,5.6,0.261091,5.1356084454,4.3805505445,0.118096641,0.1575535772,0.1357585631,0.3763420737,0.206880855,0.1373446697,0.0005717553,0.0002858776,0.462,0.454,"073","05",511.035298320805,1618.50825389913,2650.27544331983,1926.76962082527,1087.72365368095,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,6847,0.589309215545654,0.368336498737335,0.00160654296632856,0.00496567832306027,0.0259967874735594,0.0559369064867496,0.0557908564805984,0.0426464155316353,0.0524317212402821,0.051409374922514,0.0620709806680679,0.261024,0.4399,0,0.0676470622420311,24.4,43.3,17.1,7.6,0.00291672954335809,0,3.04452252388,0,4,2,-0.197961807250977,0.462684392929077,5.7951455116272,0.108823530375957,6.30093240737915,0,0,0,8.59433937072754,8.60355472564697,NA,8.59600448608398,NA,-0.128365516662598,0,0,0,1,0,0,0,0,1,0.6931471824646,1.7917594909668,2.70805025100708,2.99573230743408,3.04452252388,0.0609216721358254,0.0614923669567699,0.0512198601797689,0.0462262804965045,0.0510771864745327,0.0516478812954772,0.0343843629619061,0.0265373091739192,0.0315308888571836,0.0299614780995862,0.0266799828791554,0.0245398773006135,0.298473391353973,0.222999001284063,7009,0.596661435297475,0.362533885004994,0.00242545298901412,0.00470823227279212,0.0246825510058496,0.432563555210557,0.171356491364254,7.4,24.4,6.30093240737915,472.206896551724,14.8430699576457,0,0.108823530375957,0.0676470622420311,-0.197961807250977,1.47717441158071,-1.99687724223121,3.53824577604146,3.53824577604146,33.4065094969934,33.4065094969934,0.6649488,0.35084003,0.5416122,0,NA,NA,NA,NA
"05075",0.0827961165,0.00035853,11.951000896,6810,0.1013121101,0.0368602493,12372.82,6.1,0.2206786093,4.9210559134,4.4810103903,0.1396952458,0.1493397769,0.13953162,0.3233262622,0.2126112284,0.2524834912,0.0022051374,0.0004171882,0.323,0.31,"075","05",889.997321581059,1284.32303572751,2784.3209360559,1578.09183613816,708.16649902157,103,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6000003814697,16735,0.95572155714035,0.0102181062102318,0.00513893039897084,0.00191216019447893,0.0138034056872129,0.0688975229859352,0.0565282329916954,0.055631909519434,0.0548550933599472,0.0572452954947948,0.0586794130504131,0.259633,0.437744,0.00502008013427258,0.152275770902634,23.9,42.7,19.6,6,0.00613590236753225,0,4.64439105987549,0,4,4,-0.0507657416164875,0.398565888404846,6.61873912811279,0.0311244986951351,6.38408088684082,0,0,0,8.89576625823975,10.4709577560425,5.81711101531982,8.81936931610107,-4.41030597686768,-0.00398445129394531,0,0,0,1,0,0,0,0,1,1.0986123085022,3.25809645652771,4.36944770812988,4.61512041091919,4.64439105987549,0.0703980844058665,0.0686022149057169,0.0549536067045795,0.0550733313379228,0.053995809637833,0.0589643819215804,0.0356779407363065,0.03472014366956,0.0340616581861718,0.034540556719545,0.0274169410356181,0.0275366656689614,0.262077222388506,0.193894043699491,16705,0.958216102963185,0.0092187967674349,0.00472912301706076,0.00233463035019455,0.0127506734510626,0.426905673512008,0.196049425687435,5.9,23.9,6.38408088684082,565.371614335401,29.5469379368062,0.00502008013427258,0.0311244986951351,0.152275770902634,-0.0507657416164875,1.49984855454713,-1.96946403673906,4.30874614473045,2.38984340813766,73.3472098324908,9.91178511249876,0.8942177,0.6816313,0.91705805,0,NA,NA,NA,NA
"05077",0.0882554945,0.0002148228,15.037593985,5435,0.1107091172,0.0333145116,9172.71,3.2,0.2946092996,5.4506287506,4.4699897969,0.1292851541,0.1712832063,0.1425427255,0.4002372542,0.2599112225,0.3451650038,0,0.0001036269,0.394,0.334,"077","05",822.625951904899,1308.49257846039,2848.18682465605,1614.83195723988,828.632845989986,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2999992370605,9310,0.409881860017776,0.54017186164856,0.0062298602424562,0.00483351247385144,0.0259935557842255,0.0642320066690445,0.0781954899430275,0.0738990306854248,0.0649838894605637,0.0660580024123192,0.0679914057254791,0.256503,0.436728,0,0,27.3,39.5,16.9,6.7,0.00321716093458235,0,3.43398714065552,0,4,3,-0.255914330482483,0.376476913690567,5.96537733078003,0.0429082252085209,6.42891263961792,0,0,0,9.26397609710693,8.65712928771973,7.34665536880493,9.99970626831055,-1.28404474258423,2.09832906723022,0,0,1,0,0,0,0,0,1,0,2.19722461700439,3.178053855896,3.36729574203491,3.43398714065552,0.0530020703933747,0.0711180124223603,0.0755693581780538,0.0712215320910973,0.0641821946169772,0.0658385093167702,0.0256728778467909,0.0273291925465838,0.0427536231884058,0.0283643892339544,0.0521739130434783,0.0233954451345756,0.265320910973085,0.175672877846791,9660,0.411594202898551,0.54047619047619,0.00548654244306418,0.00445134575569358,0.0243271221532091,0.394982078853047,0.169318996415771,6.6,27.3,6.42891263961792,538.150312750065,17.9503751482282,0,0.0429082252085209,0,-0.255914330482483,1.49738612605017,-1.94811349614271,3.75274004773125,3.75274004773125,41.6377515614157,41.6377515614157,-0.8635108,0.35084003,0.5416122,0,NA,NA,NA,NA
"05079",0.1060322218,0.0001459321,8.7559284933,5131,0.1297012302,0.0500406835,9960.45,5.5,0.2427400867,4.8937762309,4.2392626209,0.1521140956,0.1487614269,0.1301850664,0.3626503716,0.2282574297,0.3856657705,0.0010130246,7.23589e-05,0.326,0.4,"079","05",698.90135963419,1426.64143988962,2791.10831384727,1735.90260313033,943.778385425905,62,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2000007629395,13705,0.640642106533051,0.305071145296097,0.00394016783684492,0.00335643929429352,0.0372856631875038,0.0802626758813858,0.0871214866638184,0.0841298773884773,0.0777818337082863,0.0688070058822632,0.0725282728672028,0.256503,0.431411,0,0.232223898172379,23,48,17.6,6.1,0.00451369443908334,0,4.14313459396362,0,4,4,-0.0526061095297337,0.331411898136139,6.15972948074341,0.030257185921073,6.34945344924927,0,0,0,8.08671760559082,7.17088842391968,6.60394382476807,8.34545516967773,-1.15865230560303,0.338754653930664,0,0,0,1,0,0,0,0,1,0.6931471824646,2.39789533615112,3.71357202529907,4.09434461593628,4.14313459396362,0.0556516724336794,0.0829008073817762,0.0849913494809689,0.0818915801614764,0.0762687427912341,0.0702854671280277,0.0316464821222607,0.0240051903114187,0.0609140715109573,0.0219867358708189,0.063941753171857,0.0210495963091119,0.261606113033449,0.144752018454441,13872,0.645112456747405,0.30211937716263,0.00346020761245675,0.00180219146482122,0.0372693194925029,0.479924655497175,0.175770794091405,6.1,23,6.34945344924927,543.849189883967,25.5070711844945,0,0.030257185921073,0.232223898172379,-0.0526061095297337,1.44438934395465,-2.03879825317455,3.47596700463724,3.47596700463724,31.3290757922641,31.3290757922641,0.20641094,0.76432914,0.79190946,0,NA,NA,NA,NA
"05081",0.0877621666,0.0002409445,15.259818488,5582,0.1066145688,0.0392781316,12683.2,7,0.2312343468,4.8932329729,4.2910540036,0.1329388807,0.1480230996,0.1328358739,0.3634256874,0.2049052843,0.685141599,8.01796e-05,0.0005612572,0.378,0.352,"081","05",504.440093856546,1647.22105839159,2579.52001169834,1950.78223043178,1070.798530161,77,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7000007629395,12451,0.726447701454163,0.197976067662239,0.0151795037090778,0.00361416744999588,0.0366235636174679,0.0525259003043175,0.0551762916147709,0.0528471618890762,0.0603967569768429,0.0608786456286907,0.0643321797251701,0.256663,0.432663,0,0.483550101518631,19.3,40.6,27.9,5.5,0.00616519805043936,0,4.35670900344849,0,4,3,-0.0819877609610558,0.413541078567505,6.38738441467285,0.040168322622776,6.33641862869263,0,0,0,8.44483757019043,6.13339805603027,7.50163459777832,8.38114452362061,-0.322811126708984,1.52363061904907,0,0,0,1,0,0,0,0,1,0,2.19722461700439,3.80666255950928,4.33073329925537,4.35670900344849,0.0630587098332931,0.0547636305065636,0.0545220262543287,0.0523475879842152,0.0595151808005154,0.0619312233228638,0.033099782556173,0.0299589272771201,0.0274623500040267,0.0273012805025368,0.0273012805025368,0.0272207457517919,0.273657083031328,0.200692598856407,12417,0.732705162277523,0.198518160586293,0.0126439558669566,0.00370459853426754,0.0325360393009584,0.405660377358491,0.278801331853496,5.4,19.3,6.33641862869263,504.089053255488,24.6325523631371,0,0.040168322622776,0.483550101518631,-0.0819877609610558,1.4565323912483,-2.01864094363048,4.17556952876328,3.83703646542313,64.0768922707249,45.3877986917635,0.6649488,0.26814222,0.79190946,0,NA,NA,NA,NA
"05083",0.0865788246,0.000229442,12.848751836,4187,0.1061510305,0.0343471964,10041.23,7.5,0.2054532938,4.7579230955,4.2597548538,0.1477331164,0.1439286724,0.1308642383,0.3404946392,0.2014317103,0.695835011,0.0002302662,0.0004605324,0.328,0.353,"083","05",665.432256809581,1538.46081150165,2576.39426393165,1831.77061117536,903.215079012446,143,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6000003814697,21792,0.908957421779633,0.014087738469243,0.0110132154077291,0.0201908964663744,0.0290473569184542,0.056809838861227,0.0561674013733864,0.0526339933276176,0.0554331876337528,0.057589940726757,0.0647485330700874,0.259765,0.434865,0.00945038534700871,0.27779158949852,19.3,43.7,20.7,5.7,0.00654060486704111,0,4.96981334686279,0,4,5,-0.0316818468272686,0.413316786289215,6.89507532119751,0.0661526992917061,6.59517908096313,0,0,0,9.16701507568359,7.74673271179199,9.72106552124023,8.09009552001953,NA,0.170375823974609,0,1,0,0,0,0,0,0,1,0.6931471824646,3.09104251861572,4.55387687683105,4.94164228439331,4.96981334686279,0.0678387334315169,0.0597385861561119,0.0552743004418262,0.0507179675994109,0.0533873343151694,0.0612113402061856,0.0386137702503682,0.0292249631811487,0.029409057437408,0.030329528718704,0.0279363033873343,0.0273379970544919,0.28240058910162,0.190399484536082,21728,0.908827319587629,0.0132547864506627,0.0105393961708395,0.022229381443299,0.0284885861561119,0.436755903440111,0.206998618693679,5.7,19.3,6.59517908096313,689.620244839581,31.5071956813773,0.00945038534700871,0.0661526992917061,0.27779158949852,-0.0316818468272686,1.4492116125691,-2.03359484201673,3.54403450022397,3.23635866904445,33.6062568740071,24.440914090187,0.8177948,0.92972475,0.5416122,0,NA,NA,NA,NA
"05085",0.076409259,0.0001661406,8.9992800576,4965,0.0947814654,0.034577864,10474.79,7.7,0.1771323446,4.1995727558,3.8715475127,0.1592222342,0.1213163522,0.1154720044,0.3406648439,0.1856997472,0.5574784949,0.0003629004,0.0003908158,0.43,0.327,"085","05",740.534681251143,1402.8469804424,2750.85021438663,1705.79793026652,867.772042176892,506,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6999969482422,72228,0.862172544002533,0.0597690641880035,0.00613335566595197,0.00995458848774433,0.0444702878594398,0.0587306879460812,0.0714265927672386,0.0717727169394493,0.0680207088589668,0.0678268820047379,0.0663731545209885,0.25115,0.422776,0.00811931863427162,0.162298113107681,12.4,34,26,4.2,0.00698116794228554,0,6.22851085662842,0,4,8,0.359713852405548,0.314670234918594,8.08662605285645,0.0767805129289627,6.68815565109253,0,0,0,10.7031993865967,9.65515422821045,10.2212133407593,10.3706750869751,0.566123008728027,0.82736873626709,0,1,0,0,0,0,0,0,1,2.63905739784241,4.64439105987549,5.67675399780273,6.2005090713501,6.22851085662842,0.0694590317747063,0.0603845453654301,0.0692209665448333,0.0723578260443361,0.0680586480695711,0.0695710624711171,0.0352056463470991,0.0342533854276072,0.0316346678990043,0.0287498774664258,0.035121623324791,0.0340993432200423,0.248218011735215,0.126720721477685,71409,0.866851517315745,0.0597123611869652,0.00547550028707866,0.00848632525311935,0.0418154574353373,0.339820653241114,0.260249165448476,4.1,12.4,6.68815565109253,814.295405693713,87.6942194450494,0.00811931863427162,0.0767805129289627,0.162298113107681,0.359713852405548,1.35365430119604,-2.15872716454775,3.5912192329444,3.04261966862113,35.2782806480063,19.9600798403194,0.3592569,0.020048764,0.16616641,0,NA,NA,NA,NA
"05087",0.1297251521,0.00018666,7.4664011946,3740,0.1562264962,0.0645827951,9350.54,7.1,0.2250646642,4.9515354195,4.4082936949,0.1474361975,0.1505691095,0.1373697296,0.3552933778,0.2170086116,0.4760450468,0.0014587429,0.0001268472,0.347,0.309,"087","05",738.754373293914,1510.32037485292,2554.90121457213,1796.08302720354,831.602155667713,46,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7999992370605,16072,0.89708811044693,0.0036709806881845,0.0202215034514666,0.00709308125078678,0.0550024881958961,0.0545047298073769,0.0567446500062943,0.054380290210247,0.0580512695014477,0.0567446500062943,0.0625311136245728,0.263266,0.438771,0.0198395941406488,0.376108050346375,20.5,46,17.8,3.8,0.00285803247243166,0,3.85014748573303,0,4,4,0.12541139125824,0.400510191917419,6.54102993011475,0.0392570681869984,6.72991943359375,0,0,0,6.90875482559204,8.35490989685059,8.06117153167725,8.81907367706299,1.5826621055603,3.11196327209473,0,1,0,0,0,0,0,0,1,0.6931471824646,2.0794415473938,3.465735912323,3.82864141464233,3.85014748573303,0.0645715376296202,0.0545836249125262,0.0538838348495451,0.0522934028882244,0.0586551307335072,0.0586551307335072,0.0320631083402252,0.032508429289395,0.0278007506838857,0.0267828742286405,0.0276735161269801,0.026210318722565,0.285196259304027,0.180291367135314,15719,0.902856415802532,0.00299001208728291,0.012914307525924,0.00661619695909409,0.0530568102296584,0.460139211136891,0.1784686774942,3.8,20.5,6.72991943359375,854.893651714475,18.3870823797507,0.0198395941406488,0.0392570681869984,0.376108050346375,0.12541139125824,1.48348769733072,-1.98507923205345,3.54467072924879,3.09184557919381,33.6282813846445,21.0176758654028,1.0470637,0.6816313,0.4164636,0,NA,NA,NA,NA
"05089",0.0956670957,0.0001225115,9.8009188361,5731,0.1115995942,0.0467955239,9774.91,7.4,0.2128799448,4.9257052884,4.3299320638,0.1303980905,0.1462581711,0.1323696613,0.3613313279,0.1996041613,0.5167237134,0.0001853568,0.000308928,0.288,0.299,"089","05",814.939020339947,1412.09064743079,2640.38516017838,1698.39303903161,754.184930883214,75,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8999996185303,16325,0.945543646812439,0.00434915767982602,0.00771822361275554,0.00441041355952621,0.0216232780367136,0.0403675362467766,0.0478407368063927,0.044410414993763,0.0437365993857384,0.0458192937076092,0.0557427257299423,0.270193,0.448045,0,0.506024122238159,18.8,43.4,23.2,5.2,0.00458365958184004,0,4.33073329925537,0,4,4,0.0115875573828816,0.528698325157166,6.65826797485352,0.0237312894314528,6.46196794509888,0,0,0,7.88269233703613,9.33706092834473,9.82064914703369,9.17502403259277,2.91189432144165,1.08003520965576,0,1,0,0,0,0,0,0,1,0.6931471824646,2.89037179946899,3.78418970108032,4.21950769424438,4.33073329925537,0.0463453716257858,0.0433871564156292,0.0422778257118205,0.044434857635893,0.0411068655244669,0.0485024035498583,0.023912239615432,0.0224331320103538,0.0226796499445335,0.0207075064710958,0.0217552076913595,0.020522618020461,0.314680142980402,0.274744237643289,16226,0.945519536546284,0.00431406384814495,0.00727227905830149,0.00468384074941452,0.0225563909774436,0.433984747378456,0.232284715602161,5.1,18.8,6.46196794509888,585.125456028947,27.7308051338605,0,0.0237312894314528,0.506024122238159,0.0115875573828816,1.46555185223773,-2.02215680599661,4.59719547254436,3.38923711440488,98.2057000225055,28.6433291732308,-0.55781883,-0.6415338,-0.45957664,0,NA,NA,NA,NA
"05091",0.0841158279,0.0006394592,12.560805719,5206,0.1049470523,0.0342682021,11354.41,5.9,0.2082776857,4.7606175592,4.1468539449,0.1344666214,0.1436109402,0.1295703917,0.368021832,0.2140136432,0.640283466,0.0019358659,0.000432723,0.343,0.4,"091","05",495.14641628468,1639.20874342972,2622.39254603397,1946.25192785163,1093.87807781188,507,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,43787,0.689748108386993,0.250645160675049,0.00723959179595113,0.00488729542121291,0.0316075533628464,0.0591728128492832,0.0710028111934662,0.066754974424839,0.0633749738335609,0.058875922113657,0.0643341615796089,0.250504,0.427429,0.0134234158322215,0.219397276639938,20.3,39.3,25.9,5,0.0115122580900788,0,6.23048162460327,0,4,7,0.0824433863162994,0.353004336357117,7.64630603790283,0.0728953704237938,6.45778942108154,0,0,0,7.88683319091797,9.6091833114624,10.4448232650757,10.5533618927002,0.569169044494629,0.730487823486328,0,1,0,0,0,0,0,0,1,1.60943794250488,4.46590805053711,5.78382539749146,6.2005090713501,6.23048162460327,0.0603082675908614,0.0613115053125998,0.0686761822244516,0.0685393770805782,0.0622463404624014,0.0603082675908614,0.0320124036663779,0.0282958639244836,0.0329472388161795,0.0283642664964203,0.0351817228327785,0.0334944593916731,0.2612750239409,0.155957864015687,43858,0.693419672579689,0.249190569565416,0.00654384604861143,0.00526699803912627,0.0297323179351544,0.392688318313212,0.259411664682877,4.9,20.3,6.45778942108154,630.028776978417,69.6126932651243,0.0134234158322215,0.0728953704237938,0.219397276639938,0.0824433863162994,1.42234996118417,-2.04353098026966,3.32116143182757,2.74020830706788,26.6924948330956,14.4902114808233,0.51210284,0.26814222,0.6667608,0,NA,NA,NA,NA
"05093",0.0855888603,0.0003968717,12.839967316,8463,0.1091384863,0.033489502,11021.91,5.7,0.2694228756,5.2343235056,4.5832280949,0.1339478189,0.1628477648,0.1440600819,0.3702340697,0.2235157425,0.4751936317,0.0008916731,0.0002972244,0.409,0.38,"093","05",941.308615739822,1205.30458744972,2883.5337716248,1505.43292012974,704.442890571897,374,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5999984741211,42835,0.584708750247955,0.352748930454254,0.0028247928712517,0.00501926010474563,0.0409945137798786,0.0656239092350006,0.0682385936379433,0.060394536703825,0.0616318434476852,0.0596941746771336,0.0583167970180511,0.248826,0.425801,0,0.362727493047714,26.8,36.6,22.5,9,0.00869328156113625,0,5.92692613601685,0,4,7,-0.173962518572807,0.335590064525604,7.6240816116333,0.0550652183592319,6.82416725158691,0,0,0,10.501389503479,11.2122392654419,8.80986309051514,9.66732215881348,-1.05804920196533,-0.128079414367676,0,0,0,1,0,0,0,0,1,1.0986123085022,4.46590805053711,5.51342868804932,5.88610410690308,5.92692613601685,0.0722100155634899,0.0682275931520644,0.0675867435686167,0.0616588849217248,0.0603542982697061,0.0590039366474412,0.0359333516433214,0.0362766639201684,0.0348805273276572,0.0333470658244072,0.0341481278037169,0.0334386157648998,0.254920809301474,0.13595166163142,43692,0.588071042753822,0.353108120479722,0.00274649821477616,0.00496658427172022,0.039252036986176,0.365826291244434,0.225113082506399,8.9,26.8,6.82416725158691,830.135683462917,52.6323598303093,0,0.0550652183592319,0.362727493047714,-0.173962518572807,1.52240357406813,-1.93752483100796,3.52260663995188,3.00131570309039,32.872607179989,19.1119809185982,0.8177948,0.43353784,0.6667608,0,NA,NA,NA,NA
