"5-digit_FIPS_Code","Uninsured_raw_value","Primary_care_physicians_raw_value","Social_associations_raw_value","Preventable_hospital_stays_raw_value","Uninsured_adults_raw_value","Uninsured_children_raw_value","Health_care_costs_raw_value","Food_environment_index_raw_value","Poor_or_fair_health_raw_value","Poor_physical_health_days_raw_value","Poor_mental_health_days_raw_value","Excessive_drinking_raw_value","Frequent_physical_distress_raw_value","Frequent_mental_distress_raw_value","Insufficient_sleep_raw_value","Adult_smoking_raw_value","Access_to_exercise_opportunities_raw_value","Mental_health_providers_raw_value","Other_primary_care_providers_raw_value","Adult_obesity_raw_value","Physical_inactivity_raw_value","MentalDisordersDeath","Suicide","FIPS_county_code","state_code","distance_austin","distance_washington","distance_sanfrancisco","distance_nyc","distance_chicago","twitter_user_unique","twitter_user_sxsw_fol_Mar06","twitter_user_sxsw_fol_Apr06","twitter_user_sxsw_fol_May06","twitter_user_sxsw_fol_Jun06","twitter_user_sxsw_fol_Jul06","twitter_user_sxsw_fol_Aug06","twitter_user_sxsw_fol_Sep06","twitter_user_sxsw_fol_Oct06","twitter_user_sxsw_fol_Nov06","twitter_user_sxsw_fol_Dec06","twitter_user_sxsw_fol_Jan07","twitter_user_sxsw_fol_Feb07","twitter_user_sxsw_fol_Mar07","pop_density","pop2016","white_pop","black_pop","native_pop","asian_pop","hispanic_pop","share_20_24","share_25_29","share_30_34","share_35_39","share_40_44","share_45_49","fox_news_share","TV_viewership_prime_pop","sh_emp_information","sh_emp_manufac","census_poverty","census_o25_highschool","census_o25_college","bls_unemployment_rate","twitter_user_unique_pop_ln","twitter_user_sxsw_fol_Mar07_d","twitter_user_unique_ln","twitter_user_sxsw_fol_Mar07_ln","census_reg","pop_deciles","pop_gr","share_50_over","twitter_users_csvy_15_ln","sh_emp_consre","lnarea","twitter_user_sxsw_fol_pre06_d","twitter_user_sxsw_fol_pre06","twitter_user_sxsw_fol_pre06_ln","don_D1996_ln","don_R1996_ln","don_can_D2016_ln","don_can_R2016_ln","don_can_D2016_ln_diff","don_can_R2016_ln_diff","d_obama_trump","Republican_county","Democrat_county","swing_county","twitter_user_sxsw_fol_pre06_2","twitter_user_sxsw_fol_pre06_3","twitter_user_sxsw_fol_pre06_4","twitter_user_sxsw_fol_pre06_5","twitter_user_sxsw_fol_pre06_n10","twitter_user_un08_ln","twitter_user_un10_ln","twitter_user_un12_ln","twitter_user_un14_ln","twitter_user_un15_ln","share_15_19_f","share_20_24_f","share_25_29_f","share_30_34_f","share_35_39_f","share_40_44_f","share_15_19_MALE_f","share_15_19_FEM_f","share_20_24_MALE_f","share_20_24_FEM_f","share_25_29_MALE_f","share_25_29_FEM_f","share_45_64_f","share_65_over_f","POPESTIMATE_f","white_pop_f","black_pop_f","native_pop_f","asian_pop_f","hispanic_pop_f","census_o25_highschool_f","census_o25_college_f","bls_unemployment_rate_f","census_poverty_f","lnarea_f","land_f","pop_density_f","sh_emp_information_f","sh_emp_consre_f","sh_emp_manufac_f","pop_gr_f","Poor_mental_health_days_raw_value_ln","Frequent_mental_distress_raw_value_ln","MentalDisordersDeathln","Suicideln","MentalDisordersDeath_ln","Suicide_ln","sh050m","sh100m","sh500m","id","fbname","instnm","expansion_batch","datejoinedfb"
"13249",0.1949114039,0,17.431725741,91.32,0.2466622163,0.0861601085,10200.02,7.2,0.181,4,4,0.147,0.125,0.123,0.37,0.176,0.2497005988,0,0.000786009,0.303,0.256,6.48508430609598,6.48508430609598,"249","13",1295.34998808371,989.966105998873,3505.3827660346,1314.82413416807,1103.48791577521,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5098,0.723420977592468,0.207336217164993,0.00078462139936164,0.00706159276887774,0.0517850145697594,0.0525696352124214,0.0515888594090939,0.0529619455337524,0.0562965869903564,0.0684582218527794,0.0833660289645195,0.254995,0.428549,0,0.509803950786591,23.4,34.4,19.3,6.6,0.00391543144360185,0,3.04452252388,0,3,2,0.353331565856934,0.349352687597275,5.42539024353027,0.0766488388180733,5.12289190292358,0,0,0,6.62140560150146,7.34665536880493,NA,8.2385368347168,NA,NA,0,1,0,0,0,0,0,0,1,0,1.3862943649292,2.56494927406311,2.94443893432617,3.04452252388,0.0743881287338601,0.057043746386587,0.0485642705723646,0.0495278473694353,0.0610907689342841,0.0697629601079206,0.0350741954133744,0.0393139333204856,0.0265947195991521,0.030449026787435,0.0221622663326267,0.0264020042397379,0.260936596646753,0.154943148968973,5189,0.725187897475429,0.211794179996146,0.00057814607824243,0.00674503757949509,0.0462516862593949,33.5,18.1,7.6,22.2,5.12289190292358,169.933333333333,30.5355041192625,0,0.0766488388180733,0.509803950786591,0.353331565856934,1.38629436111989,-2.09557092360972,1.86950481785291,1.86950481785291,2.01291228114764,2.01291228114764,0.8177948,0.84702694,1.0422066,0,NA,NA,NA,NA
"13251",0.1837180832,0.000141995,10.649627263,59.93,0.2229473185,0.076340694,8596.66,5.4,0.213,4.4,4.2,0.131,0.136,0.131,0.401,0.186,0.4445967245,0.0002808989,0.0002106742,0.339,0.296,56.4878668769271,44.7195612775673,"251","13",1553.78706840973,799.727687769459,3724.62788700425,1114.41643561593,1142.7645320612,57,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6000003814697,14044,0.548846483230591,0.411350041627884,0.00263457698747516,0.0057675875723362,0.0207205917686224,0.0638706907629967,0.0689262300729752,0.0550412982702255,0.0576046705245972,0.054258044809103,0.0647251531481743,0.259728,0.434769,0,0.383913040161133,25.2,42.2,18.7,8.3,0.0040504583157599,0,4.06044292449951,0,3,4,-0.085200622677803,0.397465109825134,6.43791151046753,0.0621739141643047,6.48596239089966,0,0,0,7.90285730361938,7.31388664245605,6.29710912704468,8.23482990264893,-1.30429315567017,1.75632047653198,0,1,0,0,0,0,0,0,1,0,2.30258512496948,3.68887948989868,4.02535152435303,4.06044292449951,0.0672809085065352,0.069852153417613,0.0629955003214056,0.0506392400542818,0.0582101278480109,0.0561388472251982,0.0396400257124491,0.0276408827940861,0.0342832654810371,0.035568887936576,0.0292121991286337,0.0337833011927719,0.285479608599386,0.167416613099064,14001,0.549246482394115,0.414970359260053,0.00285693879008642,0.00478537247339476,0.0170702092707664,43,17.7,10.1,25,6.48596239089966,621.415918714542,22.5308035702761,0,0.0621739141643047,0.383913040161133,-0.085200622677803,1.43508452528932,-2.03255795578099,4.03402586955016,3.80041101836865,4.05157391470134,3.82252624302684,0.2828339,0.76432914,0.79190946,0,NA,NA,NA,NA
"13253",0.1921138452,0.0010361501,16.117890859,105.81,0.2344292424,0.0828220859,9988.86,6.7,0.195,4.2,4.1,0.131,0.127,0.123,0.383,0.172,0.5289265666,0.0001117943,0,0.308,0.295,125.580333358703,114.163939417003,"253","13",1235.35634365027,1137.69049945185,3512.23515370522,1460.69708554839,1235.7940250996,36,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0999984741211,8468,0.610061407089233,0.337033540010452,0.00188946619164199,0.00732168182730675,0.0314123742282391,0.0578649044036865,0.0508974976837635,0.0480632968246937,0.0514879561960697,0.0550307035446167,0.0603448264300823,0.262175,0.438086,0.00785153452306986,0.0185581725090742,18.4,40.3,21.6,8.1,0.00424228794872761,0,3.61091780662537,0,3,2,-0.0940408706665039,0.440009444952011,5.97330045700073,0.00713775865733624,5.54736232757568,0,0,0,6.80350542068481,7.82404613494873,0,8.56921577453613,-7.24494171142578,1.88335466384888,0,1,0,0,0,0,0,0,1,0,1.94591009616852,3.09104251861572,3.61091780662537,3.61091780662537,0.0657282456956724,0.0600279199627734,0.0461842717543043,0.0476966030711959,0.0522335970218706,0.0558399255467659,0.0345509539320614,0.031177291763611,0.0310609585853886,0.0289669613773848,0.0222196370404839,0.0239646347138204,0.279548627268497,0.217077710563053,8596,0.620521172638437,0.330618892508143,0.00162866449511401,0.00674732433690088,0.0286179618427175,38.7,23.1,9.5,22.6,5.54736232757568,228.247987824226,37.6607920268712,0.00785153452306986,0.00713775865733624,0.0185581725090742,-0.0940408706665039,1.41098697371026,-2.09557092360972,4.83294566023494,4.73763548043062,4.84087715292485,4.74635667336489,0.58852583,0.6816313,0.91705805,0,NA,NA,NA,NA
"13255",0.1786680797,0.0005157217,10.314433956,59.12,0.2274533863,0.0621276068,9172.76,6,0.206,4.4,4.3,0.141,0.135,0.13,0.405,0.19,0.737252821,0.0006580081,0.000564007,0.319,0.263,45.8648654283153,10.9450247044843,"255","13",1315.41657529079,905.315474192691,3470.57391238411,1231.75422906498,997.70191465329,523,0,0,0,0,0,0,0,0,0,0,0,0,0,326.100006103516,64806,0.593000650405884,0.33316358923912,0.00310156471095979,0.00979847554117441,0.0461685657501221,0.0616918168962002,0.0701323971152306,0.0610128678381443,0.0615838058292866,0.0580501817166805,0.0628954097628593,0.258293,0.431759,0.00605672365054488,0.181643471121788,22.7,36.5,20.4,8,0.00803785026073456,0,6.2614917755127,0,3,8,0.107397347688675,0.363639175891876,7.92389154434204,0.0329043157398701,5.29626512527466,0,0,0,9.0596342086792,10.3167886734009,9.9539909362793,11.1677417755127,1.43659782409668,1.83952903747559,0,1,0,0,0,0,0,0,1,1.7917594909668,4.48863649368286,5.83773040771484,6.23636960983276,6.2614917755127,0.0605465990612687,0.0659466587130904,0.0629797654741535,0.0631995353437044,0.0617710311916236,0.0622733623220256,0.0312387171718757,0.029307881889393,0.0330125739761079,0.0329340847369826,0.0305794075632231,0.0324003579109304,0.257711567744062,0.160620378946046,63703,0.602043859786823,0.329183868891575,0.00235467717375948,0.00912044958636171,0.0418661601494435,35.4,20.8,9.5,22.6,5.29626512527466,198.73044706239,320.549774539584,0.00605672365054488,0.0329043157398701,0.181643471121788,0.107397347688675,1.45861502269952,-2.04022082852655,3.82569936487501,2.39288498812023,3.84726825671914,2.48031484896185,1.5056015,1.1778182,0.6667608,0,NA,NA,NA,NA
"13257",0.1720551996,0.0007064364,17.26844584,71.62,0.2107699639,0.0728476821,10286.48,7.3,0.177,4.1,4.1,0.146,0.126,0.124,0.357,0.178,0.8503533906,0.0003893626,0.0008176615,0.307,0.27,62.5415314857523,13.0294857261984,"257","13",1437.7726562085,739.444764162167,3512.87287334372,1066.1423600105,895.162023512529,189,0,0,0,0,0,0,0,0,0,0,0,0,0,146.100006103516,25751,0.825676679611206,0.108500637114048,0.00376684404909611,0.00877635832875967,0.031882256269455,0.0716865360736847,0.0602306723594666,0.0516484789550304,0.0543279871344566,0.0542891547083855,0.0624830089509487,0.263089,0.437177,0.00990770943462849,0.304288804531097,18.9,38.3,18.3,6.5,0.00731271784752607,0,5.24702405929565,0,3,5,0.0103978654369712,0.394120633602142,7.02766942977905,0.0453311614692211,5.21602201461792,0,0,0,9.59567070007324,8.77199077606201,8.56636428833008,9.66966247558594,-0.527554512023926,1.95053243637085,0,1,0,0,0,0,0,0,1,0.6931471824646,3.66356158256531,4.8751974105835,5.19295692443848,5.24702405929565,0.0652797986550789,0.0726729324786661,0.0558024302961186,0.0555271540367297,0.0518305871249361,0.0586338432498329,0.0327578748672775,0.0325219237878013,0.034134256164222,0.0385386763144441,0.027095048959849,0.0287073813362696,0.271107790318141,0.183963191631602,25429,0.831098352274962,0.106767863462975,0.00310668921310315,0.00786503598253962,0.0291006331353966,39.3,19.5,7.7,19.3,5.21602201461792,176.255981685276,144.273117751012,0.00990770943462849,0.0453311614692211,0.304288804531097,0.0103978654369712,1.41098697371026,-2.0874737133771,4.13583083982952,2.56721492191567,4.15169373125396,2.64116123814664,0.7413718,0.84702694,0.6667608,0,NA,NA,NA,NA
"13259",0.1985981308,0.0005222841,12.186629526,61.03,0.2424834049,0.071197411,9012.04,5.5,0.316,5.3,4.5,0.131,0.177,0.149,0.433,0.233,0.0120501816,0,0.0010224949,0.345,0.27,5.72639294508389,5.72639294508389,"259","13",1245.07548772024,1037.33597910684,3467.82600557877,1362.80484023523,1112.69256604996,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1999998092651,5705,0.256441712379456,0.43610867857933,0.00245398771949112,0.0198071859776974,0.277651190757751,0.106923751533031,0.108676597476006,0.0916739702224731,0.0795793160796165,0.0592462755739689,0.0595968440175056,0.258692,0.438862,0,0,38.4,35.6,10.8,6.9,0.00297541124746203,0,2.89037179946899,0,3,2,0.0825426951050758,0.334092915058136,5.34805965423584,0,6.1390438079834,0,0,0,7.97281074523926,7.69666719436646,8.28928852081299,7.06475925445557,1.04434680938721,NA,0,0,1,0,0,0,0,0,1,0,1.94591009616852,2.4849066734314,2.89037179946899,2.89037179946899,0.0481128867732064,0.105746344780687,0.103196191771506,0.0953757225433526,0.0782046922815369,0.0596735804148249,0.0316218973138388,0.0164909894593676,0.0792247534852091,0.0265215912954777,0.0829649778986739,0.0202312138728324,0.241754505270316,0.147058823529412,5882,0.262495749744985,0.451037062223733,0.00340020401224073,0.013940836450187,0.259265555933356,38,10.6,7.5,35,6.1390438079834,432.196975942049,13.6095352985271,0,0,0,0.0825426951050758,1.50407739677627,-1.90380897303668,1.74508582903038,1.74508582903038,1.90603903342008,1.90603903342008,0.6649488,0.6816313,0.79190946,0,NA,NA,NA,NA
"13261",0.1883322004,0.0007044057,11.526639344,46.04,0.2392744834,0.0655004603,8469,4.9,0.238,4.7,4.4,0.124,0.15,0.14,0.401,0.203,0.7435327097,0.0013709986,0.0007014411,0.325,0.299,78.1793842034806,16.0642570281125,"261","13",1304.02796243137,1001.91250354184,3524.6112291367,1325.95692045769,1130.06308047757,240,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30389,0.396426349878311,0.524268627166748,0.00355391763150692,0.0136562576517463,0.0537036433815956,0.0973049476742744,0.0632794797420502,0.056566521525383,0.05439468100667,0.0529138818383217,0.0573562793433666,0.25269,0.429717,0.00960626173764467,0.113496206700802,33.2,31.4,19.3,8.3,0.00786657258868217,0,5.48479700088501,0,3,6,-0.0912923887372017,0.345059096813202,7.23835325241089,0.0313092991709709,6.19979906082153,0,0,0,9.3776330947876,10.5174293518066,8.19146347045898,10.485424041748,-0.77744197845459,1.17288780212402,0,0,0,1,0,0,0,0,1,1.3862943649292,4.26268005371094,5.18738603591919,5.4510383605957,5.48479700088501,0.0813471002605423,0.10109685097623,0.0622084981826369,0.0605680465759593,0.0519476342114574,0.0540062401492489,0.0415581073691659,0.0397889928913764,0.0476695937469845,0.0534272572292451,0.0320692206246582,0.0301392775579787,0.245263598057191,0.147190324552092,31089,0.39795426034932,0.525555662774615,0.00286274888224131,0.012415967062305,0.0527196114381292,32.4,19.3,9.5,31.6,6.19979906082153,446.897058823529,69.5663562473263,0.00960626173764467,0.0313092991709709,0.113496206700802,-0.0912923887372017,1.48160454092422,-1.96611285637283,4.3590059836835,2.77659674363732,4.37171596447523,2.83698604365011,0.43567988,0.51623565,0.91705805,0,NA,NA,NA,NA
"13263",0.1973607607,0.0001564945,7.8247261346,49.38,0.2324297189,0.0812550282,9441.65,6.4,0.226,4.5,4.3,0.118,0.14,0.132,0.428,0.188,0.0166059723,0.0001548947,0,0.343,0.293,26.0647448261482,26.0647448261482,"263","13",1282.38771622345,965.964952345078,3469.99667030051,1291.99016742856,1051.23193386092,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,6171,0.403986394405365,0.551612377166748,0.003727110568434,0.00259277271106839,0.0257656779140234,0.0536379851400852,0.0541241280734539,0.0435909889638424,0.0468319542706013,0.0536379851400852,0.0659536570310593,0.261988,0.441145,0,0,20,43.3,15.7,7.7,0.00372018199414015,0,3.178053855896,0,3,2,-0.0554109886288643,0.481121361255646,5.69608640670776,0.617647051811218,5.97827816009521,0,0,0,8.46611022949219,7.52348136901855,6.90875482559204,7.73674345016479,-0.559187412261963,0.605044841766357,0,0,1,0,0,0,0,0,1,0.6931471824646,1.60943794250488,3.09104251861572,3.13549423217773,3.178053855896,0.0512624330527927,0.0661055853098699,0.0454475899005356,0.046212700841622,0.0452945677123183,0.0557000765110941,0.0250956388676358,0.0261667941851568,0.0324407039020658,0.0336648814078041,0.0237184391736802,0.0217291507268554,0.331599081866871,0.207498087222647,6535,0.401377199693956,0.560061208875287,0.0035195103289977,0.00168324407039021,0.0203519510328998,40.8,16.3,7.9,18.4,5.97827816009521,352.628571428571,18.5322476097877,0,0.617647051811218,0,-0.0554109886288643,1.45861502269952,-2.02495335639577,3.26058362826799,3.26058362826799,3.29823195201858,3.29823195201858,1.1234866,1.4259117,0.91705805,0,NA,NA,NA,NA
"13265",0.225095057,0,11.813349084,81.04,0.2705649158,0.0776119403,7503.54,1.2,0.299,5.4,4.8,0.099,0.178,0.16,0.439,0.225,0.393127548,0,0,0.321,0.288,19.8609731876862,19.8609731876862,"265","13",1450.48694193126,792.862002962901,3583.7315790816,1117.43331197123,1011.47430430699,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80000019073486,1593,0.374136835336685,0.557438790798187,0.00188323913607746,0.0100439423695207,0.0433145016431808,0.0489642173051834,0.0533584430813789,0.0564971752464771,0.0483364723622799,0.0546139366924763,0.0514752045273781,0.26351,0.444011,0,0,30,43.9,10.2,7.8,0.00375940278172493,0,1.94591009616852,0,3,1,-0.229317858815193,0.490269958972931,4.42843294143677,0,5.27479267120361,0,0,0,6.21660614013672,NA,6.76041460037231,3.89182019233704,NA,NA,0,0,1,0,0,0,0,0,1,0,1.7917594909668,1.94591009616852,1.94591009616852,1.94591009616852,0.0549970431697221,0.0591366055588409,0.0573625073920757,0.0467179183914843,0.0484920165582496,0.0502661147250148,0.0325251330573625,0.0224719101123595,0.0313424009461857,0.0277942046126552,0.0242460082791248,0.0331164991129509,0.311058545239503,0.226493199290361,1691,0.369012418687167,0.576581904198699,0.00118273211117682,0.00768775872264932,0.0301596688350089,43.6,10.6,11,31.2,5.27479267120361,181.022723349165,9.3413686895999,0,0,0,-0.229317858815193,1.56861591791385,-1.83258146374831,2.98875665981757,2.98875665981757,3.03788010177712,3.03788010177712,0.2828339,0.92972475,0.79190946,0,NA,NA,NA,NA
"13267",0.2173667251,0.0002378687,9.9111956866,72.71,0.2685764725,0.0975654402,10345.01,7,0.226,4.5,4.1,0.151,0.139,0.128,0.398,0.198,0.3512539185,0.0001175272,0.0003525817,0.337,0.306,35.5361349846668,7.89691888548152,"267","13",1506.07925378318,887.833265416881,3713.39915196854,1201.93301938277,1196.06890609359,110,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2000007629395,25092,0.583612322807312,0.287382423877716,0.00251076044514775,0.00621712114661932,0.110951699316502,0.0763589963316917,0.0820181742310524,0.0779132768511772,0.0713374763727188,0.0716961547732353,0.0715765953063965,0.250216,0.428585,0.0116572147235274,0.0365469455718994,29.2,38,19,6.2,0.00437428615987301,0,4.70953035354614,0,3,5,0.124647036194801,0.316754370927811,6.88908195495605,0.0674228072166443,6.19103240966797,0,0,0,7.60140228271484,9.46506023406982,5.18178367614746,8.25452899932861,-1.72697114944458,-0.272812843322754,0,1,0,0,0,0,0,0,1,1.0986123085022,2.83321332931519,4.29045963287354,4.70953035354614,4.70953035354614,0.0545440183261582,0.0790710533591374,0.0799399660334136,0.0773727240412339,0.0710138631067578,0.073344128915044,0.0289110944350093,0.0256329238911489,0.0530826651921482,0.0259883881669892,0.054149058019669,0.0257909080137446,0.257435127769659,0.131482286030254,25319,0.593309372408073,0.285319325407797,0.00201429756309491,0.00489750780046605,0.104151032821201,38.8,19.1,7,29.3,6.19103240966797,471.654128574369,53.6812856415138,0.0116572147235274,0.0674228072166443,0.0365469455718994,0.124647036194801,1.41098697371026,-2.05572501506252,3.5705500656778,2.06647266890153,3.59830177044197,2.18570502415706,0.51210284,0.51623565,0.5416122,0,NA,NA,NA,NA
"13269",0.1905460951,0,14.21464108,73.94,0.232275754,0.0682443588,9547.95,5.8,0.218,4.5,4.3,0.129,0.141,0.134,0.399,0.196,0.3242757691,0.0001181474,0.0002362949,0.296,0.266,47.5511174512601,39.6259312093834,"269","13",1305.91836767913,961.011005360507,3500.28374329755,1286.33595386877,1074.0527680293,27,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6000003814697,8232,0.574708461761475,0.382167160511017,0.00145772600080818,0.00801749248057604,0.0246598646044731,0.0651117563247681,0.0632896050810814,0.0481049567461014,0.0546647235751152,0.0604956261813641,0.0683916434645653,0.258716,0.437318,0,0.0664621666073799,28.7,36.5,21.8,9.2,0.00327451643534005,0,3.33220458030701,0,3,2,-0.066560834646225,0.415937811136246,5.96845197677612,0.32208588719368,5.93938159942627,0,0,0,8.1749849319458,9.0596342086792,8.2185173034668,7.19668674468994,0.617115020751953,-0.117199897766113,0,1,0,0,0,0,0,0,1,0.6931471824646,2.19722461700439,2.99573230743408,3.25809645652771,3.33220458030701,0.062699633266296,0.0716905240742931,0.0537087424582988,0.0474387791316692,0.0526440317047202,0.0688512953980835,0.0322962261918845,0.0304034070744115,0.0372648763752514,0.0344256476990418,0.0283922867620963,0.0253164556962025,0.288181710635277,0.182775346030995,8453,0.57837454158287,0.380693245001775,0.00106471075357861,0.00828108363894475,0.022713829409677,36.2,21.8,10.3,27.4,5.93938159942627,348.813553683822,24.2335766793687,0,0.32208588719368,0.0664621666073799,-0.066560834646225,1.45861502269952,-2.00991547903123,3.86180528926753,3.67948373247357,3.88261721097627,3.70440656246432,0.9706407,1.1778182,0.91705805,0,NA,NA,NA,NA
"13271",0.1861006106,0.0003632401,9.6864027122,76.24,0.2288057135,0.0711325967,11756.54,6.1,0.262,4.9,4.3,0.136,0.157,0.138,0.421,0.219,0.1141212121,0,6.02736e-05,0.316,0.281,40.396695550304,38.3768607727888,"271","13",1422.95859766866,943.010925004743,3641.90543120935,1261.75350166348,1179.46096150157,25,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7000007629395,15965,0.492389589548111,0.347572803497314,0.00131537741981447,0.00732853123918176,0.143125593662262,0.0583150647580624,0.0747259631752968,0.0784215480089188,0.0829940512776375,0.0725336670875549,0.0720325708389282,0.25388,0.434378,0.0173124484717846,0,28.5,49.3,10.4,8.7,0.00156470062211156,0,3.25809645652771,0,3,4,0.351019710302353,0.365299105644226,6.40108776092529,0.0593569651246071,6.09584712982178,0,0,0,8.11701393127441,7.34665536880493,6.68586111068726,9.04002666473389,-0.405048847198486,1.34335947036743,0,0,0,1,0,0,0,0,1,0,1.7917594909668,2.70805025100708,3.21887588500977,3.25809645652771,0.0497932879377432,0.0615272373540856,0.0753891050583658,0.0820160505836576,0.0832928015564202,0.0765442607003891,0.0266293774319066,0.0231639105058366,0.0404912451361868,0.0210359922178988,0.0525899805447471,0.0227991245136187,0.272738326848249,0.154730058365759,16448,0.490211575875486,0.348492217898833,0.00103356031128405,0.00601896887159533,0.146887159533074,49,10.1,9.8,27.5,6.09584712982178,423.474792491097,38.8405645191875,0.0173124484717846,0.0593569651246071,0,0.351019710302353,1.45861502269952,-1.98050159382493,3.69874798831254,3.64745469392499,3.72320106002017,3.67317835375081,0.6649488,0.84702694,1.0422066,0,NA,NA,NA,NA
"13273",0.1954433159,0,12.045554095,42.44,0.25,0.0624434389,7619.64,5.6,0.26,4.9,4.5,0.114,0.156,0.144,0.433,0.207,0.0059044552,0,0,0.327,0.292,55.0115524260095,44.0092419408076,"273","13",1279.50338304488,1038.75831297836,3514.60812325665,1362.7481401463,1153.07517644574,42,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7999992370605,8967,0.356529504060745,0.597970306873322,0.00223040045239031,0.00446080090478063,0.0279915239661932,0.0618936084210873,0.0689193680882454,0.0568752102553844,0.0540872104465961,0.0453886464238167,0.0530835278332233,0.258212,0.434512,0,0.240082085132599,36.2,31.5,19.7,7.5,0.00467290543019772,0,3.76120018959045,0,3,3,-0.180497169494629,0.404929161071777,5.97989797592163,0.0458276309072971,5.82215785980225,0,0,0,10.6965475082397,7.62608289718628,5.74300336837769,8.97411155700684,-3.31663084030151,0.551009178161621,0,0,1,0,0,0,0,0,1,0,2.0794415473938,3.29583692550659,3.7376697063446,3.76120018959045,0.0612267371434864,0.0712476599493448,0.0601255368351503,0.0604558969276511,0.0480123334434534,0.0483426935359542,0.0314943288184121,0.0297324083250743,0.0373306904525933,0.0339169694967515,0.0312740887567449,0.0288514480784055,0.278273317916529,0.172998568439599,9081,0.351723378482546,0.605550049554014,0.00286312080167382,0.00418456117167713,0.0260984473075652,35,17.8,8.1,33.1,5.82215785980225,322.55396568666,28.1534284679097,0,0.0458276309072971,0.240082085132599,-0.180497169494629,1.50407739677627,-1.93794197940614,4.00754320728556,3.78439965597135,4.02555796278121,3.80686784514585,0.8942177,0.84702694,0.91705805,0,NA,NA,NA,NA
"13275",0.1892499932,0.0009341845,15.124891568,48.34,0.2369441277,0.0734870317,9709.14,5,0.208,4.3,4.2,0.131,0.133,0.13,0.398,0.187,0.6169275492,0.0016492456,0.001314939,0.347,0.251,91.1847343410606,12.6027681609596,"275","13",1326.00382520869,1091.83089917363,3598.70245209023,1411.20851998379,1263.22232396516,339,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0999984741211,45248,0.574743628501892,0.363154172897339,0.0041106790304184,0.00972418673336506,0.0365099012851715,0.0571295954287052,0.0616159848868847,0.0606435649096966,0.0600247532129288,0.0565991848707199,0.0624778978526592,0.257188,0.433276,0.0060136909596622,0.163585186004639,23.6,32.7,21.4,7.2,0.00746411783620715,0,5.82894563674927,0,3,7,0.0551746636629105,0.379729479551315,7.6384391784668,0.0312839858233929,6.31394624710083,0,0,0,10.2506523132324,12.6526927947998,11.919942855835,11.6627149581909,1.96523952484131,0.346400260925293,0,1,0,0,0,0,0,0,1,1.94591009616852,4.46590805053711,5.53733444213867,5.8200831413269,5.82894563674927,0.0633708467309753,0.0598428010003573,0.0600660950339407,0.0589496248660236,0.0572302608074312,0.0620310825294748,0.0329581993569132,0.0304126473740622,0.0282243658449446,0.0316184351554126,0.0274205073240443,0.0326455877098964,0.273401214719543,0.163585209003215,44784,0.577639335476956,0.364884780278671,0.00368435155412647,0.00893176134333691,0.0346552340121472,33.5,21.4,8.8,26.3,6.31394624710083,551.132775163969,81.2580960852422,0.0060136909596622,0.0312839858233929,0.163585186004639,0.0551746636629105,1.43508452528932,-2.04022082852655,4.51288749645841,2.5339164851422,4.52379454571596,2.61027331327733,0.6649488,0.1854444,0.6667608,0,NA,NA,NA,NA
